timestamp,compression_gains[0],compression_gains[1],compression_gains[2],spectral_damper_hpf[0],spectral_damper_hpf[1],spectral_damper_hpf[2],spectral_damper_out[0],spectral_damper_out[1],spectral_damper_out[2]
191250287,0.99999774,0.9999991,0.99997467,2.3135895e-07,8.9907324e-08,6.1473576e-05,6.51915e-06,2.5090433e-06,7.348284e-05
191351260,0.99999475,0.9999998,0.9999971,1.0240155e-05,3.8888192e-08,2.9092942e-07,1.5208253e-05,5.698852e-07,8.53161e-06
191452248,0.99999785,0.99999905,0.9999973,3.801629e-06,2.0840507e-06,2.0705145e-05,6.1879705e-06,2.8257941e-06,7.737427e-06
191553223,0.9999871,0.9999973,0.9999711,0.00013703195,8.776181e-06,0.00010982473,3.732656e-05,7.826285e-06,8.387284e-05
191654219,0.99999166,0.9999996,0.9999762,2.84033e-06,9.682724e-07,4.5285517e-05,2.4207538e-05,1.179663e-06,6.893716e-05
191755182,0.99999034,0.9999949,0.9999919,1.4223804e-07,3.031841e-05,1.5706702e-05,2.8029348e-05,1.4918e-05,2.3481532e-05
191856168,0.9999936,0.99997205,0.9999993,1.0931681e-05,5.9601487e-05,4.8701713e-07,1.8526567e-05,8.109127e-05,2.0966838e-06
191957148,0.99999726,0.99997854,0.9999969,1.2498466e-05,6.2013896e-05,1.0890545e-05,7.96812e-06,6.224042e-05,9.02965e-06
192058129,0.9999918,0.99999076,0.99999195,3.157992e-05,5.171053e-06,1.863107e-05,2.3865441e-05,2.6847214e-05,2.3345738e-05
192159110,0.99999213,0.9999993,0.9999934,5.162979e-05,2.1775449e-07,1.8952707e-05,2.2779193e-05,2.110905e-06,1.9148696e-05
192266614,0.999962,0.99999845,0.9999918,4.855407e-05,9.507909e-07,6.726441e-06,3.67691e-05,1.5022828e-06,7.92295e-06
192368455,0.9999949,0.99999,0.9999996,1.1838827e-06,3.294945e-05,4.6644942e-07,1.4858123e-05,2.9007422e-05,1.1236274e-06
192469449,0.9999949,0.9999975,0.9999992,1.422327e-05,2.6987584e-06,3.6189147e-06,1.4805435e-05,7.336922e-06,2.2208e-06
192570420,0.99999535,0.9999979,0.99999756,3.7096868e-06,1.2733038e-06,9.4594925e-06,1.3560661e-05,6.0802204e-06,7.058984e-06
192671410,0.99999464,0.9999997,0.9999951,1.2631208e-08,6.841442e-08,1.6806067e-05,1.5565412e-05,7.7986397e-07,1.4250929e-05
192772376,0.99999624,0.9999916,0.9999951,5.9227995e-07,3.0892104e-05,9.393343e-06,1.0949865e-05,2.4332248e-05,1.4183253e-05
192873389,0.9999953,0.9999968,0.9999939,6.805184e-07,1.2053733e-06,1.646316e-05,1.3709435e-05,9.413107e-06,1.7610162e-05
192974342,0.99999887,0.99999726,0.99999785,1.5616109e-06,1.6396527e-05,3.1959412e-06,3.3192366e-06,8.025206e-06,6.2844883e-06
193075332,0.9999948,0.9999824,0.99999607,3.006834e-05,4.3954453e-05,2.0152162e-05,1.5108307e-05,5.1033803e-05,1.137019e-05
193176323,0.9999789,0.9999862,0.99998796,4.3039137e-05,4.9702674e-05,2.873724e-05,6.1200786e-05,4.010901e-05,3.4834775e-05
