timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
191600534,191412178,4028193,-1.5280542,0.10873196,-0.14862025,12.382501,0.00019820067
192063516,191873830,4028193,-1.5435172,0.10876856,0.011491656,12.383284,1.1849143e-06
192585639,192392293,4028193,-1.5667055,0.10883135,-0.1937021,12.38249,0.00033668065
193108103,192910846,4028193,-1.5811998,0.1088929,-0.2481581,12.38283,0.0005525792
193620077,193429240,4028193,-1.6006343,0.108792685,-0.102298856,12.382869,9.3902636e-05
194083186,193890932,4028193,-1.6167043,0.108829655,-0.029422998,12.382511,7.76824e-06
194605248,194409334,4028193,-1.6396761,0.10888889,-0.4333675,12.382814,0.0016851975
195117597,194927955,4028193,-1.6566521,0.108786434,-0.336069,12.382847,0.0010134303
195580587,195386912,4028193,-1.6648011,0.10882434,-0.0014562607,12.382457,1.9029567e-08
196102815,195905365,4028193,-1.6563259,0.10888689,0.3729335,12.382752,0.0012479671
196615054,196423726,4028193,-1.6311157,0.108782135,0.29352653,12.382733,0.0007731
197078387,196885405,4028193,-1.6202289,0.108820535,-0.03518486,12.382326,1.1108794e-05
197600237,197403892,4028193,-1.6145715,0.10888099,0.2697432,12.382571,0.00065290154
198112484,197922403,4028193,-1.6038167,0.10877948,0.16188073,12.382558,0.00023514591
198575774,198384156,4028193,-1.5924826,0.10881543,0.11044097,12.383079,0.000109443325
199097724,198902596,4028193,-1.5888035,0.10887649,0.12645876,12.382442,0.00014349904
