timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
990162,0.0,0.9914449,0.0,0.13052621,0.0,0.0,0.0,0.0,0,0
24740207,0.0,0.9521303,-0.095535316,0.108906195,0.26918465,0.014778346,0.0,0.0,0,0
24745184,0.0,0.95199996,-0.095588,0.108859956,0.2696453,0.014778346,0.0,0.0,0,0
24790081,0.0,0.9506346,-0.09613315,0.108378835,0.2744199,0.014778346,0.0,0.0,0,0
24840030,0.0,0.94854796,-0.096944,0.10765416,0.28154817,0.014778346,0.0,0.0,0,0
24889831,0.0,0.9458333,-0.09796128,0.10672931,0.2905373,0.014778346,0.0,0.0,0,0
24939720,0.0,0.9425612,-0.10001612,0.105379224,0.30078325,0.014778346,0.0,0.0,0,0
24989585,0.0,0.9395495,-0.10017219,0.104657,0.31025672,0.014778346,0.0,0.0,0,0
25039458,0.0,0.9372293,-0.100943446,0.10391331,0.31719673,0.014778346,0.0,0.0,0,0
25089327,0.0,0.9361253,-0.102178514,0.10328385,0.3202523,0.014778346,0.0,0.0,0,0
25139228,0.0,0.93632126,-0.102115236,0.10334642,0.31967887,0.014778346,0.0,0.0,0,0
25189083,0.0,0.9372268,-0.10182088,0.10363645,0.31701443,0.014778346,0.0,0.0,0,0
25239013,0.0,0.9379738,-0.100698404,0.10415079,0.3149883,0.014778346,0.0,0.0,0,0
25293846,0.0,0.9374828,-0.100860275,0.10399404,0.31644675,0.014778346,0.0,0.0,0,0
25338715,0.0,0.93182373,-0.091949075,0.14901643,0.31787422,0.014778346,0.0,0.0,0,0
25388569,0.0,0.92186975,0.022131238,0.2582333,0.28806576,0.014778346,0.0,0.0,0,0
25443432,0.0,0.88950974,0.22775905,0.32300356,0.22927472,0.014778346,0.0,0.0,0,0
25488332,0.0,0.9094786,0.20572984,0.20895764,0.29472136,0.014778346,0.0,0.0,0,0
25538200,0.0,0.9275622,-0.038189437,0.1251045,0.35002697,0.014778346,0.0,0.0,0,0
25588075,0.0,0.9156747,-0.112774104,0.10858489,0.37017733,0.014778346,0.0,0.0,0,0
25642973,0.0,0.90964496,-0.039445136,0.19602856,0.36409202,0.014778346,0.0,0.0,0,0
25687822,0.0,0.9062159,0.12678425,0.19240049,0.35451454,0.014778346,0.0,0.0,0,0
25737708,0.0,0.90832704,0.12822603,0.07782777,0.39043927,0.014778346,0.0,0.0,0,0
