timestamp,timestamp_sample,control_mode_flags,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,hdg_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,mag_inclination_deg,mag_inclination_ref_deg,mag_strength_gs,mag_strength_ref_gs,gps_check_fail_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_height,pre_flt_fail_innov_pos_horiz,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
24522275,24334696,17763984869911,0.007982166,0.03198315,0.050976235,0,0.286506,0.2772794,0.6125717,0.047755487,0.019205997,0.019042298,nan,nan,nan,0.0,2490378,2490378,4028193,527633,63.407387,47.697792,0.48441526,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
24532148,24344547,17763984869911,0.007823574,0.030553166,0.050620273,0,0.28721374,0.27769315,0.6125717,0.047755487,0.019205997,0.019042298,nan,nan,nan,0.0,2490378,2490378,4028193,527633,63.407387,47.697792,0.48441526,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
24729105,24541559,17763984869911,0.0074814847,0.021263748,0.03971076,0,0.27938333,0.27191707,0.6216592,0.03887973,0.023345616,0.020489778,nan,nan,nan,0.0,2490378,2490378,4028193,527633,63.33514,47.697792,0.47962517,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
24926387,24738572,17763984869911,0.0057533206,0.006215782,0.02301798,0,0.2727253,0.2660383,0.61708885,0.029355733,0.026837215,0.020698352,nan,nan,nan,0.0,2490378,2490378,4028193,527633,63.442265,47.697792,0.48523766,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
25123130,24935584,17763984869911,0.004344931,0.023367772,0.010519417,0,0.26687542,0.2615014,0.5923651,0.053151213,0.030637683,0.021203343,nan,nan,nan,0.0,2490378,2490378,4028193,527633,60.580154,47.697792,0.4886403,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
25330024,25142447,17763984869911,0.0040965443,0.029155398,0.019007195,0,0.26234108,0.2571627,0.5443869,0.055938374,0.03352129,0.021891197,nan,nan,nan,0.0,2490378,2490378,4028193,527633,60.221672,47.697792,0.4896227,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
25527002,25339460,17763984869911,0.005250569,0.015578457,0.01815189,0,0.26665616,0.25856483,0.5072306,0.0488697,0.035576887,0.024546148,nan,nan,nan,0.0,2490378,2490378,4028193,527633,58.559032,47.697792,0.48581046,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
25724056,25536472,17763984869911,0.0064640264,0.024393344,0.027808622,0,0.26126936,0.25490412,0.48873657,0.06288215,0.03861554,0.025983728,nan,nan,nan,0.0,2490378,2490378,4028193,527633,60.302616,47.697792,0.50400454,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
25921029,25733485,17763984869911,0.007757588,0.024786677,0.0328063,0,0.25660244,0.25096598,0.501164,0.060337063,0.04010512,0.026405454,nan,nan,nan,0.0,2490378,2490378,4028193,527633,61.41285,47.697792,0.5206376,0.49909315,0,831,2,2,2,3,1,1,0,0,0,0,0,0,0
26127893,25940348,17763984869911,0.00534356,0.024125122,0.03209581,0,0.25308132,0.24843451,0.46961278,0.06225161,0.04120995,0.02726794,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.26613,47.697792,0.5306031,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
26324908,26137360,17763984869911,0.0029001841,0.016837146,0.024365366,0,0.2493153,0.24512921,0.42104664,0.053086035,0.041830234,0.029796476,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.654526,47.697792,0.51746684,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
26531773,26344223,17763984869911,0.0016126935,0.015075858,0.027374465,0,0.25522423,0.2480624,0.3912158,0.047149025,0.041987292,0.030325698,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.212524,47.697792,0.5136698,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
26728796,26541236,17763984869911,0.0030097528,0.023354985,0.031938218,0,0.2509349,0.24485114,0.3758003,0.031719085,0.042193744,0.030543862,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.301838,47.697792,0.51835334,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
26925801,26738248,17763984869911,0.003080814,0.021005457,0.029717576,0,0.24714611,0.24248163,0.35453388,0.03238174,0.042620495,0.031815328,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.392124,47.697792,0.5111884,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
27123041,26935261,17763984869911,0.0027126141,0.025440756,0.03655601,0,0.24376264,0.23975153,0.3433983,0.042030796,0.042754974,0.034603883,nan,nan,nan,0.0,2490378,2490378,4028193,527633,59.017914,47.697792,0.51577103,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
27329887,27142124,17763984869911,0.0022007988,0.0146223195,0.022947656,0,0.24133031,0.23822278,0.3487324,0.034626316,0.043278147,0.03687993,nan,nan,nan,0.0,2490378,2490378,4028193,527633,61.233948,47.697792,0.5142347,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
27526686,27339137,17763984869911,0.0014643884,0.013026201,0.02545318,0,0.24680883,0.24071312,0.34873384,0.035465054,0.04326331,0.037752166,nan,nan,nan,0.0,2490378,2490378,4028193,527633,60.648853,47.697792,0.5033537,0.49909315,0,831,2,2,2,3,1,0,0,0,0,0,0,0,0
