timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
24837801,24641724,24649916,31.18994444657973,117.20103076685503,0,0.7849961,0.7849961,-0.15462278,-0.01816078,-0.116098456,-0.012085525,0.823103,0.8234094,0.0011618572,1.602187e-05,-0.0007202361,-1.1317225e-05,1,0,1
25399500,25204703,25211401,31.189944853845414,117.20103078596044,0,0.75516105,0.75516105,-0.18413799,-0.023392854,-0.15512876,-0.015153322,0.790732,0.7909804,0.0017152106,2.7673286e-05,-0.0012657149,-1.4402342e-05,1,0,1
25832817,25639702,25644829,31.18994490893129,117.20103033290633,0,0.7344491,0.7344491,-0.19411391,-0.014649104,-0.17505753,-0.0117423525,0.7680431,0.7682349,0.0019624007,1.1173471e-05,-0.0016084206,-9.315868e-06,1,0,1
26374362,26185707,26186613,31.18994506973708,117.20102957709726,0,0.7089641,0.7089641,-0.18310907,-0.020421345,-0.18211344,-0.013820834,0.74084306,0.74099416,0.0018103123,2.251199e-05,-0.0017629326,-1.1689412e-05,1,0,1
26837640,26643706,26649593,31.189945374159706,117.20102966954416,0,0.68890005,0.68890005,-0.18690345,-0.0167294,-0.18309125,-0.017344791,0.72001123,0.720141,0.0019406865,1.5545445e-05,-0.0018165067,-1.7998407e-05,1,0,1
27389145,27194709,27201228,31.18994587854142,117.20102946616701,0,0.66585606,0.66585606,-0.18025415,-0.017708423,-0.18290456,-0.014286387,0.6959618,0.69606453,0.0018674334,1.8020643e-05,-0.0018717139,-1.2944107e-05,1,0,1
27833002,27638899,27644507,31.189946188426372,117.2010295584495,0,0.6480251,0.6480251,-0.18467484,-0.0146921445,-0.18237822,-0.018662974,0.6772907,0.6773781,0.0020141897,1.2746743e-05,-0.0019070779,-2.2626384e-05,1,0,1
28393850,28196915,28205993,31.18994652629075,117.20102952966883,0,0.6272641,0.6272641,-0.17401303,-0.027133163,-0.17852272,-0.021901164,0.6559731,0.6560501,0.00184645,4.4887336e-05,-0.0018894579,-3.0789673e-05,1,0,1
28837086,28641708,28649272,31.189946369965337,117.2010297772585,0,0.6115241,0.6115241,-0.1604952,-0.01648782,-0.1705788,-0.024761928,0.6395618,0.6396303,0.0016110226,1.7000333e-05,-0.0017682216,-4.0906198e-05,1,0,1
29399297,29205706,29210758,31.18994650801679,117.20102944293347,0,0.59444106,0.59444106,-0.15304662,-0.011843589,-0.15820032,-0.017225292,0.622068,0.62213343,0.001506155,9.018682e-06,-0.0015717153,-2.1923885e-05,1,0,1
29841804,29646701,29654037,31.18994685347471,117.20102930883205,0,0.580644,0.580644,-0.14779237,-0.019177573,-0.1571901,-0.014409797,0.60771537,0.6077785,0.0014376851,2.4204825e-05,-0.0015867531,-1.6324504e-05,1,0,1
30393575,30198790,30205675,31.189946927190903,117.2010294288598,0,0.5640011,0.5640011,-0.15484004,-0.01643392,-0.15283583,-0.014652738,0.5905949,0.5906606,0.0016238161,1.8289607e-05,-0.0015450642,-1.5512e-05,1,0,1
30836751,30644709,30648953,31.18994682408263,117.2010296315366,0,0.55204904,0.55204904,-0.15147752,-0.026742147,-0.15203762,-0.021420484,0.57815933,0.5782233,0.0015874819,4.9471717e-05,-0.0015608016,-3.4491215e-05,1,0,1
31417904,31224167,31230142,31.18994687379284,117.20102939452998,0,0.5372891,0.5372891,-0.13752384,-0.024268473,-0.14350457,-0.020691192,0.56349677,0.56356794,0.0013425316,4.180215e-05,-0.0014315951,-3.1757027e-05,1,0,1
