timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_type_parachute,heartbeat_type_open_drone_id,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,open_drone_id_system_healthy,parachute_system_healthy
25412765,1200.0,0.37906742,976.154,0.0,587,0,41.83517,56,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26232702,1200.0,0.37906742,1382.2097,0.0,619,0,41.585106,59,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27162702,1200.0,0.37906742,1009.9777,0.0,638,0,85.9981,62,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28213724,1200.0,0.37906742,976.0454,0.0,665,0,85.91598,65,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29233705,1200.0,0.37906742,1220.7921,0.0,696,0,41.58416,67,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30163705,1200.0,0.37906742,870.29706,0.0,716,0,41.58416,69,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31223725,1200.0,0.37906742,800.9457,0.0,738,0,67.323,72,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32243767,1200.0,0.37906742,1373.3435,0.0,775,0,41.586464,74,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33163705,1200.0,0.37906742,840.59406,0.0,792,0,62.37624,76,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34233705,1200.0,0.37906742,1251.4851,0.0,825,0,20.79208,78,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35143722,1200.0,0.37906742,1251.4851,0.0,844,0,20.79208,80,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36163705,1200.0,0.37906742,860.39606,0.0,865,0,62.37624,82,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37233704,1200.0,0.37906742,1389.9694,0.0,901,0,20.999537,84,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38143705,1200.0,0.37906742,1389.9694,0.0,921,0,20.999537,86,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39173742,1200.0,0.37906742,916.8708,0.0,942,0,62.378895,88,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40213705,1200.0,0.37906742,1253.99,0.0,974,0,24.9998,90,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41153738,1200.0,0.37906742,1253.99,0.0,997,0,24.9998,93,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42173705,1200.0,0.37906742,854.4647,0.0,1029,0,84.15933,95,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43223802,1200.0,0.37906742,903.90875,0.0,1053,0,41.995758,97,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44153724,1200.0,0.37906742,903.90875,0.0,1071,0,41.995758,99,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45173705,1200.0,0.37906742,760.9924,0.0,1103,0,41.99958,101,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46223705,1200.0,0.37906742,1251.6227,0.0,1125,0,41.58873,103,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47163991,1200.0,0.37906742,848.9975,0.0,1156,0,41.999874,107,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48173952,1200.0,0.37906742,1231.6868,0.0,1181,0,128.71326,109,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49233761,1200.0,0.37906742,965.34656,0.0,1203,0,41.58416,111,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50163810,1200.0,0.37906742,874.25745,0.0,1232,0,41.58416,113,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51183704,1200.0,0.37906742,1194.0381,0.0,1257,0,41.583416,116,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52233747,1200.0,0.37906742,886.9964,0.0,1276,0,67.999725,118,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53173705,1200.0,0.37906742,780.1988,0.0,1309,0,41.584198,120,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54183705,1200.0,0.37906742,1493.1003,0.0,1333,0,41.585022,122,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55293745,1200.0,0.37906742,1223.9829,0.0,1365,0,41.999413,124,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56164721,1200.0,0.37906742,1223.9829,0.0,1382,0,41.999413,126,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57184706,1200.0,0.37906742,868.131,0.0,1405,0,41.958,128,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58244705,1200.0,0.37906742,803.9954,0.0,1439,0,41.58597,130,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59174918,1200.0,0.37906742,1321.7783,0.0,1461,0,41.584038,132,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60184738,1200.0,0.37906742,916.7845,0.0,1481,0,41.58202,134,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61254723,1200.0,0.37906742,834.9616,0.0,1515,0,41.998066,137,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62174705,1200.0,0.37906742,1222.8945,0.0,1533,0,67.333466,139,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63195009,1200.0,0.37906742,841.9983,0.0,1569,0,41.999916,141,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64254763,1200.0,0.37906742,1358.7037,0.0,1591,0,41.990845,143,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65164798,1200.0,0.37906742,895.2418,0.0,1610,0,41.593094,145,0,0,0,0,0.0,0,0,1,1,1,1,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
