timestamp,timestamp_sample,position_drift_rate_horizontal_m_s,position_drift_rate_vertical_m_s,filtered_horizontal_speed_m_s,checks_passed,check_fail_gps_fix,check_fail_min_sat_count,check_fail_max_pdop,check_fail_max_horz_err,check_fail_max_vert_err,check_fail_max_spd_err,check_fail_max_horz_drift,check_fail_max_vert_drift,check_fail_max_horz_spd_err,check_fail_max_vert_spd_err,check_fail_spoofed_gps
24840483,24641660,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25239515,25046641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
25838057,25639639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26246852,26046721,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
26835395,26643644,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27244368,27044648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
27832918,27638838,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28242054,28041745,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
28840450,28641648,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29239440,29043655,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
29837880,29646637,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30236940,30040651,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
30835457,30644646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31234634,31039639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
31733290,31539638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32241919,32041871,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
32730832,32538644,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33239432,33041729,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
33837925,33644654,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34237001,34042204,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
34835464,34641639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35234439,35042642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
35832989,35641639,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36241963,36042640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
36740708,36546641,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37239528,37044643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
37838170,37643650,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38246964,38048642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
38745701,38549646,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39244521,39052643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
39743243,39548642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40242145,40049642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
40740739,40548642,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41249564,41049643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
41837982,41645656,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42246967,42048638,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
42745792,42551656,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43244532,43048640,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
43743404,43551663,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
44242228,44048643,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0
