timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
24171792,847231,1,4259850,4028193,4325386,527633,0.03309218,0.029105773,nan,nan,nan,nan,nan,nan,nan,0.0,0.34514323,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
25179318,847231,1,4259850,4028193,4325386,527633,0.04668371,0.045124304,nan,nan,nan,nan,nan,nan,nan,0.0,0.5142749,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
26186827,847231,1,4259850,4028193,4325386,527633,0.067287564,0.049983323,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
27194534,847231,1,4259850,4028193,4325386,527633,0.054495096,0.040493686,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
28201745,847231,1,4259850,4028193,4325386,527633,0.067878604,0.040509444,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
29209238,847231,1,4259850,4028193,4325386,527633,0.078656234,0.045631595,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
30216758,847231,1,4259850,4028193,4325386,527633,0.07915807,0.050399505,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
31224242,847231,1,4259850,4028193,4325386,527633,0.081911266,0.05667975,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
32231684,847231,1,4259850,4028193,4325386,527633,0.0756329,0.05829559,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
33239393,847231,1,4259850,4028193,4325386,527633,0.093286164,0.064254105,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
34246695,847231,1,4259850,4028193,4325386,527633,0.102006346,0.07608708,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
35254194,847231,1,4259850,4028193,4325386,527633,0.12396436,0.08588241,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
36261678,847231,1,4259850,4028193,4325386,527633,0.11073375,0.082977965,nan,nan,nan,nan,nan,nan,nan,0.0,0.5997596,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
37269231,847231,1,4259850,4028193,4325386,527633,0.083985604,0.08391235,nan,nan,nan,nan,nan,nan,nan,0.0,0.60160625,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0,2,1,1,0,0,0,0,0,0,0,0,0
