timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
25161631,0,31.1899461,117.20103209999999,29.893,27.707,1769059537899977,10813493,0.08400001,0.5233973,0.873,1.462,0.51,0.81,86,12,0.046000004,0.045,-0.009000001,-0.075,2.3725057,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
26161710,0,31.1899461,117.20103139999999,30.092000000000002,27.906,1769059538899977,10813493,0.07300001,0.30517203,0.845,1.414,0.51,0.81,86,4,0.15100001,-0.030000001,-0.148,-0.054,4.566748,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
27159635,0,31.189946799999998,117.20103119999999,30.243000000000002,28.057000000000002,1769059539899977,10813493,0.052,0.45667917,0.81900007,1.371,0.51,0.81,86,5,0.112,0.083000004,-0.075,-0.037,5.449521,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
28156731,0,31.1899475,117.2010313,30.387,28.201,1769059540899977,10813493,0.083000004,0.53493977,0.794,1.332,0.51,0.81,98,6,0.009000001,0.002,-0.008,0.058000002,5.6336584,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
29158640,0,31.189947399999998,117.2010313,30.495,28.309,1769059541899977,10813493,0.047000002,0.47295684,0.77300006,1.296,0.51,0.81,99,8,0.08800001,0.048,-0.07300001,0.020000001,1.0604374,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
30155635,0,31.1899479,117.20103119999999,30.587,28.401,1769059542899977,10813493,0.08800001,0.47198135,0.753,1.263,0.51,0.81,106,4,0.009000001,-0.009000001,0.0,0.054,0.655194,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
31154627,0,31.1899478,117.20103119999999,30.665,28.479,1769059543899977,10813493,0.043,0.4833621,0.735,1.2320001,0.51,0.81,106,11,0.125,0.112,-0.056,0.022000002,0.109730594,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
32156859,0,31.1899478,117.201031,30.741,28.555,1769059544899977,10813493,0.063,0.48338392,0.71800005,1.2040001,0.51,0.81,106,5,0.08800001,-0.055000003,0.069000006,0.025,0.109730594,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
33156716,0,31.189947699999998,117.2010305,30.836000000000002,28.649,1769059545899977,10813493,0.075,0.39317137,0.702,1.177,0.51,0.81,99,5,0.08800001,-0.046000004,-0.075,-0.044000003,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
34157189,0,31.1899478,117.2010304,30.916,28.73,1769059546899977,10813493,0.086,0.39319772,0.68700004,1.1520001,0.51,0.81,98,5,0.008,0.003,0.007,-0.039,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
35157630,0,31.1899479,117.2010304,30.984,28.798000000000002,1769059547899977,10813493,0.058000002,0.39321902,0.67300004,1.128,0.51,0.81,106,9,0.047000002,0.047000002,0.004,0.016,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
36157627,0,31.1899481,117.2010304,31.038,28.852,1769059548899977,10813493,0.071,0.39324257,0.66,1.1060001,0.51,0.81,106,4,0.059000004,-0.040000003,0.043,0.044000003,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
37159628,0,31.1899482,117.2010304,31.079,28.893,1769059549899977,10813493,0.094000004,0.3932677,0.647,1.085,0.51,0.81,106,5,0.011000001,-0.009000001,-0.006,-0.035,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
38163631,0,31.1899481,117.2010304,31.119,28.933,1769059550899977,10813493,0.054,0.39329422,0.63600004,1.0660001,0.51,0.81,106,5,0.024,0.0,-0.024,0.010000001,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
39167630,0,31.1899482,117.20103019999999,31.185000000000002,28.999000000000002,1769059551899977,10813493,0.086,0.39332163,0.625,1.047,0.51,0.81,106,6,0.049000002,0.006,0.049000002,0.049000002,5.2843804,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
40164628,0,31.1899482,117.201031,31.238,29.052,1769059552899977,10813493,0.059000004,0.11639461,0.615,1.0300001,0.51,0.81,106,5,0.397,0.132,0.374,0.025,1.3929781,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
41164628,0,31.1899502,117.2010337,31.32,29.134,1769059553899977,10813493,0.05,0.10328526,0.605,1.013,0.51,0.81,92,10,0.40800002,0.051000003,-0.40500003,0.07300001,5.162952,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
42163627,0,31.1899503,117.2010353,31.331,29.145,1769059554899977,10813493,0.065000005,0.14006267,0.596,0.998,0.51,0.81,86,4,0.29500002,0.053000003,0.291,0.081,1.5049932,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
43163627,0,31.189950999999997,117.2010349,31.343,29.157,1769059555899977,10813493,0.078,0.32508886,0.587,0.98300004,0.51,0.81,99,4,0.038000003,0.036000002,-0.010000001,-0.048,5.3081503,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
44163630,0,31.189951299999997,117.2010347,31.383,29.196,1769059556899977,10813493,0.049000002,0.32512167,0.578,0.96900004,0.51,0.81,105,6,0.049000002,-0.047000002,0.015000001,-0.003,5.3081503,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
45163626,0,31.189951399999998,117.20103449999999,31.416,29.23,1769059557899977,10813493,0.057000004,0.5744622,0.57100004,0.95500004,0.51,0.81,105,22,0.091000006,0.059000004,-0.069000006,-0.023000002,5.3472586,0,nan,0.0,0.0,0.0,0,3,1,1,1,29,0,0,0
