timestamp,time_estimate,safe_time_estimate,valid
192313265,86.45909,195.105,1
194338285,88.7344,197.60783,1
196363304,91.0293,200.13223,1
198387925,93.47743,202.82518,1
200412824,96.71592,206.38751,1
202437717,98.95246,208.84772,1
204462774,101.15271,211.26799,1
206487414,101.87276,212.06003,1
208512432,104.42578,214.86836,1
210537798,106.303665,216.93404,1
212572230,107.95096,218.74606,1
214617057,105.917725,216.5095,1
216652109,106.70881,217.3797,1
218666814,108.804474,219.68492,1
220691775,110.49215,221.54137,1
222716635,109.932396,220.92564,1
224761417,110.18349,221.20184,1
226786306,109.11536,220.0269,1
228831553,107.6136,218.37497,1
230856286,105.47823,216.02606,1
232861297,104.55235,215.00758,1
234876083,102.305275,212.53581,1
236900890,101.3491,211.48401,1
238925867,100.855415,210.94096,1
240950737,100.782684,210.86096,1
242975727,98.93288,208.82617,1
245000466,96.91893,206.61082,1
247025499,96.254974,205.88048,1
249050285,97.420975,207.16307,1
251075278,99.23853,209.16238,1
253099999,100.95315,211.04846,1
255125244,100.88427,210.9727,1
257149898,99.977036,209.97475,1
259174805,99.752266,209.7275,1
261199832,99.35381,209.2892,1
263224655,100.89447,210.98392,1
265249657,97.61129,207.37242,1
267284210,95.44813,204.99294,1
269329172,94.716965,204.18866,1
271354051,91.96639,201.16304,1
273378906,89.20158,198.12173,1
275404071,86.38321,195.02153,1
277428711,85.4302,193.97322,1
279453632,85.1732,193.69052,1
281478384,86.33209,194.9653,1
283503896,87.72258,196.49484,1
285528412,90.13241,199.14565,1
287553159,93.01972,202.3217,1
289568121,95.85182,205.43701,1
291583029,97.26349,206.98984,1
293607865,98.42149,208.26364,1
295632707,99.48793,209.43672,1
297657541,100.780716,210.8588,1
299682754,102.96105,213.25716,1
301707323,104.34528,214.77982,1
303732837,105.96519,216.5617,1
305757178,109.237114,220.16083,1
307781984,110.83958,221.92354,1
309806844,113.70134,225.07147,1
311832929,117.30252,229.03278,1
313846896,119.69796,231.66776,1
315851692,122.724434,234.99689,1
317866452,122.77386,235.05124,1
319891259,123.42812,235.77094,1
321916180,124.18453,236.60298,1
323941218,0.0,0.0,0
325965950,0.0,0.0,0
327990895,0.0,0.0,0
330016022,0.0,0.0,0
332040696,0.0,0.0,0
334065475,0.0,0.0,0
336090466,0.0,0.0,0
338115427,0.0,0.0,0
340140237,0.0,0.0,0
342165131,0.0,0.0,0
344190128,0.0,0.0,0
346215192,0.0,0.0,0
348239923,0.0,0.0,0
350264971,0.0,0.0,0
352279834,0.0,0.0,0
354304916,0.0,0.0,0
356329978,0.0,0.0,0
358354964,0.0,0.0,0
360380100,0.0,0.0,0
362405034,0.0,0.0,0
364429646,0.0,0.0,0
366454796,0.0,0.0,0
368479833,0.0,0.0,0
370504435,0.0,0.0,0
372529464,0.0,0.0,0
374554413,0.0,0.0,0
376580231,0.0,0.0,0
378604558,0.0,0.0,0
380620178,0.0,0.0,0
382644750,0.0,0.0,0
384669905,0.0,0.0,0
386694474,0.0,0.0,0
388719782,0.0,0.0,0
390744425,0.0,0.0,0
392769509,0.0,0.0,0
394794880,0.0,0.0,0
396819761,0.0,0.0,0
398844725,0.0,0.0,0
400869673,0.0,0.0,0
402894784,0.0,0.0,0
404909714,0.0,0.0,0
406934796,0.0,0.0,0
408959953,0.0,0.0,0
410985004,0.0,0.0,0
413009941,0.0,0.0,0
415034982,0.0,0.0,0
417060053,0.0,0.0,0
419085278,0.0,0.0,0
421110216,0.0,0.0,0
423135305,0.0,0.0,0
425150442,0.0,0.0,0
427175493,0.0,0.0,0
429200973,0.0,0.0,0
431225653,0.0,0.0,0
433250807,125.076385,237.58403,1
435275892,125.61107,238.17218,1
437301290,125.8448,238.42929,1
439326100,126.27842,238.90627,1
441351441,126.43907,239.08298,1
443376371,126.78223,239.46045,1
445401859,126.84902,239.53392,1
447426644,127.02219,239.72441,1
449441804,127.08509,239.79361,1
451466897,127.04446,239.7489,1
453492194,127.0272,239.72992,1
455517383,127.21666,239.93832,1
457542296,127.39679,240.13647,1
459567432,127.03504,239.73856,1
461592712,126.68752,239.35628,1
463618549,126.4442,239.08862,1
465633003,126.68985,239.35884,1
467658181,127.0685,239.77534,1
469683625,127.21609,239.9377,1
471708489,127.39511,240.13463,1
473733664,127.59902,240.35893,1
475758749,127.66275,240.42903,1
477784039,127.60374,240.36412,1
479809099,127.4468,240.19148,1
481834630,127.36219,240.09842,1
483859449,127.01854,239.7204,1
485884606,126.841194,239.52531,1
487903153,126.40741,239.04816,1
489923094,126.79895,239.47885,1
491952640,126.84076,239.52484,1
493972063,127.01816,239.71997,1
496001659,127.341774,240.07596,1
498021200,127.00322,239.70354,1
