timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
25164888,25163946,396321,0.46590906,0.3242424,-0.17424242,nan,0
26158633,26157692,396321,0.2840909,0.40303028,-0.23712121,nan,0
27152477,27151535,396321,0.29242423,0.41666666,-0.20454545,nan,0
28146639,28145697,396321,0.3151515,0.49696967,-0.10454545,nan,0
29162050,29161109,396321,0.30681816,0.40984848,-0.20378788,nan,0
30155727,30154786,396321,0.31363636,0.4492424,-0.15530303,nan,0
31149348,31148407,396321,0.3022727,0.41969696,-0.18712121,nan,0
32164968,32164027,396321,0.3098485,0.40303028,-0.22727272,nan,0
33158820,33157878,396321,0.23636363,0.41287878,-0.19924241,nan,0
34152448,34151507,396321,0.24242423,0.4371212,-0.19924241,nan,0
35146014,35145073,396321,0.2651515,0.44545454,-0.18181817,nan,0
36161448,36160506,396321,0.28636363,0.40530303,-0.21818182,nan,0
37155025,37154083,396321,0.29545453,0.39469695,-0.22121212,nan,0
38148814,38147872,396321,0.31136364,0.38484848,-0.21969697,nan,0
39164005,39163062,396321,0.33787876,0.3280303,-0.25833333,nan,0
40157685,40156743,396321,0.330303,0.37348485,-0.21666665,nan,0
41151728,41150786,396321,0.2810606,0.37272727,-0.2060606,nan,0
42145440,42144498,396321,0.24242423,0.36363634,-0.2151515,nan,0
43160883,43159941,396321,0.22651514,0.37045452,-0.23939393,nan,0
44154712,44153770,396321,0.2280303,0.40303028,-0.2151515,nan,0
45148310,45147368,396321,0.21136363,0.40681818,-0.21287878,nan,0
46163456,46162514,396321,0.24015151,0.38560605,-0.22121212,nan,0
47157055,47156114,396321,0.22727272,0.39848483,-0.22121212,nan,0
48150649,48149707,396321,0.22954544,0.36060604,-0.24242423,nan,0
49144351,49143409,396321,0.24469696,0.40454546,-0.20454545,nan,0
50160097,50159156,396321,0.29242423,0.40378785,-0.2090909,nan,0
51153700,51152759,396321,0.3371212,0.3962121,-0.20454545,nan,0
52147492,52146550,396321,0.3712121,0.3469697,-0.21818182,nan,0
53162721,53161779,396321,0.35378787,0.27651516,-0.26136363,nan,0
54156282,54155341,396321,0.35,0.2681818,-0.2742424,nan,0
55149854,55148913,396321,0.3469697,0.325,-0.25833333,nan,0
56143625,56142683,396321,0.30833334,0.3181818,-0.18181817,nan,0
57158691,57157750,396321,0.3189394,0.32954544,-0.24621211,nan,0
58152522,58151580,396321,0.31666666,0.32272726,-0.25151515,nan,0
59146291,59145350,396321,0.325,0.29772726,-0.22121212,nan,0
60161453,60160512,396321,0.3242424,0.3212121,-0.24772726,nan,0
61155255,61154313,396321,0.34621212,0.3371212,-0.2530303,nan,0
62148861,62147919,396321,0.35227272,0.3272727,-0.24924241,nan,0
63164563,63163621,396321,0.36287877,0.3280303,-0.23181817,nan,0
64158226,64157284,396321,0.35757574,0.3439394,-0.24621211,nan,0
65152145,65151204,396321,0.36060604,0.34469697,-0.24242423,nan,0
66146014,66145072,396321,0.30303028,0.34924242,-0.21666665,nan,0
67161306,67160360,396321,0.3128788,0.3242424,-0.24772726,nan,0
68154907,68153966,396321,0.37272727,0.32348484,-0.24924241,nan,0
69148429,69147488,396321,0.2931818,0.36439392,-0.23863636,nan,0
70163632,70162689,396321,0.32348484,0.38787878,-0.21136363,nan,0
71157352,71156390,396321,0.3181818,0.42499998,-0.19015151,nan,0
72151010,72150068,396321,0.23484848,0.4333333,-0.17651515,nan,0
73144863,73143921,396321,0.14696969,0.4469697,-0.14015152,nan,0
74160072,74159131,396321,0.109848484,0.4242424,-0.19696969,nan,0
75153672,75152730,396321,0.03712121,0.36666664,-0.20075756,nan,0
76147197,76146255,396321,0.0037878787,0.33863634,-0.1340909,nan,0
77162431,77161489,396321,0.03712121,0.36287877,-0.2530303,nan,0
78156037,78155095,396321,-0.12348484,0.31666666,-0.21969697,nan,0
79149864,79148919,396321,-0.13939394,0.23181817,-0.2090909,nan,0
80143439,80142497,396321,0.048484847,0.43484846,-0.11893939,nan,0
81159140,81158195,396321,0.23939393,0.19393939,-0.34015152,nan,0
82152846,82151900,396321,0.26893938,0.14090909,-0.38181818,nan,0
83146640,83145698,396321,0.24469696,0.006060606,-0.37348485,nan,0
84162033,84161091,396321,0.26287878,0.093939394,-0.29090908,nan,0
85156030,85155088,396321,0.25151515,0.06666666,-0.3189394,nan,0
86149807,86148866,396321,0.16969696,0.06287879,-0.41136363,nan,0
87143725,87142760,396321,0.1651515,0.23484848,-0.3212121,nan,0
88158822,88157880,396321,0.17348485,0.16363636,-0.305303,nan,0
89152417,89151476,396321,0.056060605,0.14090909,-0.32651514,nan,0
90146177,90145235,396321,-0.16363636,0.11212121,-0.27954546,nan,0
91162001,91161060,396321,-0.2901515,0.045454543,-0.21969697,nan,0
92155799,92154857,396321,-0.35984847,-0.071969695,-0.07727273,nan,0
93149617,93148663,396321,-0.30454543,-0.1560606,0.053787876,nan,0
94143412,94142471,396321,-0.2340909,-0.29999998,0.10530303,nan,0
95158687,95157745,396321,-0.087878786,-0.40454546,-0.023484848,nan,0
96152252,96151311,396321,0.096969694,-0.27727273,-0.11742424,nan,0
97146004,97145063,396321,-0.00530303,-0.35151514,-0.22121212,nan,0
98161485,98160542,396321,-0.08863636,-0.25075758,-0.099999994,nan,0
99155000,99154058,396321,-0.048484847,-0.31136364,-0.099999994,nan,0
100148648,100147706,396321,0.012878788,-0.32651514,-0.050757576,nan,0
101163896,101162954,396321,0.14545454,-0.37727273,-0.04090909,nan,0
102158082,102157140,396321,0.22045454,-0.4212121,-0.20227273,nan,0
103151558,103150616,396321,0.2681818,-0.19545454,-0.29469696,nan,0
104145020,104144078,396321,0.31666666,0.056060605,-0.29469696,nan,0
105160221,105159279,396321,0.3272727,0.112878785,-0.30378786,nan,0
106154038,106153097,396321,0.33257574,0.06666666,-0.3363636,nan,0
107148113,107147160,396321,0.2742424,-0.1340909,-0.34924242,nan,0
108163323,108162382,396321,0.28636363,-0.18333332,-0.32045454,nan,0
109157358,109156417,396321,0.29999998,-0.059848484,-0.27954546,nan,0
110151095,110150153,396321,0.2060606,0.08257575,-0.3242424,nan,0
111144731,111143789,396321,0.027272727,0.05530303,-0.3363636,nan,0
112159868,112158926,396321,-0.09166666,0.10681818,-0.35530302,nan,0
113153427,113152485,396321,-0.20833333,0.20227273,-0.19545454,nan,0
114147346,114146405,396321,-0.28636363,0.24772726,-0.006060606,nan,0
115162557,115161614,396321,-0.28030303,0.109848484,-0.050757576,nan,0
116156484,116155542,396321,-0.34166667,-0.28636363,0.05530303,nan,0
117150069,117149108,396321,-0.10454545,-0.4462121,0.23333332,nan,0
118143686,118142744,396321,0.20833333,-0.4272727,0.098484844,nan,0
119158809,119157868,396321,0.31136364,-0.275,-0.09772727,nan,0
120152477,120151535,396321,0.17272727,-0.0810606,-0.45681816,nan,0
121146258,121145316,396321,0.006060606,0.14393939,-0.29848483,nan,0
122161651,122160710,396321,-0.11893939,0.24772726,-0.19015151,nan,0
123155836,123154893,396321,-0.19696969,0.28484848,-0.11363636,nan,0
124150021,124149079,396321,-0.3090909,0.1560606,-0.098484844,nan,0
125143803,125142861,396321,-0.30833334,0.27954546,0.06363636,nan,0
126159181,126158239,396321,-0.25378788,0.32878786,-0.056060605,nan,0
127153308,127152366,396321,-0.08333333,0.33484846,-0.087878786,nan,0
128146926,128145984,396321,0.27272725,0.4522727,-0.052272726,nan,0
129162558,129161616,396321,0.38030303,0.23181817,-0.29090908,nan,0
130156070,130155127,396321,0.26893938,0.02121212,-0.27727273,nan,0
131149806,131148864,396321,0.1310606,-0.1560606,-0.3189394,nan,0
132143417,132142475,396321,0.08181818,-0.27575758,-0.1280303,nan,0
