timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
78866061,78676009,0.0,0.0,1.0,1.0,8.185509,2.9392705,1.4413927,0.0
78875956,78685985,0.0,0.0,1.0,1.0,8.185509,2.9392705,1.4413927,0.0
79863531,79673545,0.50001866,-0.47873175,0.34431532,0.68129957,13.560551,2.4091372,0.11548361,0.0
80861134,80671080,-0.08709291,-0.4935323,0.29377243,0.6684796,10.2267475,2.7385218,0.10199387,0.0
81868598,81678589,0.116871215,-0.23663937,0.25907376,0.44954604,11.2004595,2.4252493,0.10082842,0.0
82866159,82676122,-0.041688595,-0.5673991,0.19488558,0.23590973,13.07707,2.1623075,0.098672435,0.0
83863691,83673655,-0.25692946,-0.91136694,0.16119994,0.14834674,10.948075,2.091648,0.09649416,0.0
84861407,84671188,-0.3325434,-0.9570076,0.15150984,0.10940487,11.216774,2.1024625,0.09483246,0.0
85868721,85678695,-0.33332443,-0.9010046,0.15332443,0.09344154,13.266052,2.1066377,0.093153305,0.0
86866190,86676227,-0.32574257,-0.8284312,0.1573462,0.085996374,11.437731,2.114624,0.092683785,0.0
87863913,87673759,-0.34884346,-0.7543507,0.1609018,0.0821992,11.153477,2.1399066,0.093485765,0.0
88861253,88671289,-0.3674249,-0.7608045,0.15971486,0.08244481,13.077513,2.1227221,0.093064055,0.0
89858804,89668819,-0.5312877,-0.85900986,0.13748688,0.08448217,13.007429,2.0535922,0.09316561,0.0
90866287,90676323,-0.6770196,-0.99708235,0.118131176,0.0837959,14.373415,2.0253654,0.09246061,0.0
91863836,91673853,-0.66699415,-1.0058059,0.1087173,0.08203936,10.731848,2.0266545,0.092887044,0.0
92861397,92671381,-0.6132002,-0.89570737,0.10678578,0.079141416,14.446054,2.0516164,0.0921487,0.0
93869110,93678885,-0.6482606,-0.7230406,0.1106078,0.076075815,15.160036,2.0687623,0.09171953,0.0
94866418,94676412,-0.78306997,-0.639648,0.1139315,0.077279516,15.160036,2.0687623,0.091704056,0.0
95863903,95673939,-1.0087725,-0.59662,0.11032554,0.08146964,15.160036,2.0687623,0.0922134,0.0
96861438,96671465,-1.2080564,-0.61842895,0.10355243,0.08672989,15.160036,2.0687623,0.09178305,0.0
97869072,97678965,-1.2930768,-0.6354747,0.09851261,0.091624215,15.160036,2.0687623,0.09139893,0.0
98866490,98676490,-1.3661184,-0.614858,0.09795826,0.09601196,15.160036,2.0687623,0.09130033,0.0
99864059,99674013,-1.4528885,-0.59280324,0.09740874,0.100398324,15.160036,2.0687623,0.09147958,0.0
100861507,100671537,-1.578411,-0.5928597,0.09426166,0.10506586,15.160036,2.0687623,0.09169622,0.0
101869267,101679036,-1.7455301,-0.6546466,0.08571193,0.10689169,15.160036,2.0687623,0.09242149,0.0
102866514,102676559,-1.8509581,-0.75551546,0.08047605,0.10102707,15.160036,2.0687623,0.09334624,0.0
103864054,103674081,-1.9283262,-0.88721025,0.080666326,0.09174676,15.160036,2.0687623,0.092892565,0.0
104861560,104671604,-1.9609447,-0.991193,0.08364037,0.08331799,15.160036,2.0687623,0.0923764,0.0
105869153,105679102,-1.9715468,-1.0676205,0.08705009,0.07689265,15.160036,2.0687623,0.09185271,0.0
106866605,106676625,-1.9703106,-1.0961952,0.089435644,0.07495884,15.160036,2.0687623,0.09163711,0.0
107864114,107674147,-1.984636,-1.1291603,0.09097922,0.07445123,15.160036,2.0687623,0.091444455,0.0
108861668,108671668,-2.0039883,-1.1682079,0.09356962,0.07392692,15.160036,2.0687623,0.0914732,0.0
109869207,109679165,-2.00234,-1.2111783,0.09741554,0.07122454,15.160036,2.0687623,0.0915963,0.0
110866647,110676685,-1.9683903,-1.2662268,0.09803498,0.06927651,15.160036,2.0687623,0.09229236,0.0
111864214,111674205,-1.8836825,-1.3246495,0.09233082,0.07106575,15.160036,2.0687623,0.09249631,0.0
112861803,112671725,-1.852812,-1.3367966,0.084718496,0.07517955,15.160036,2.0687623,0.09181506,0.0
113869482,113679219,-1.852237,-1.333526,0.08084858,0.078370005,15.160036,2.0687623,0.09222302,0.0
114866786,114676738,-1.8095286,-1.2821994,0.07889262,0.07916607,15.160036,2.0687623,0.09241382,0.0
115864216,115674257,-1.802979,-1.2474731,0.08069342,0.078790516,15.160036,2.0687623,0.09138562,0.0
116861747,116671775,-1.8176839,-1.1790476,0.08451902,0.07685956,15.160036,2.0687623,0.09131039,0.0
117859265,117669292,-1.9107805,-1.1104692,0.08446278,0.07764902,15.160036,2.0687623,0.09147325,0.0
118866745,118676783,-2.0308492,-1.1330245,0.08180896,0.081240304,15.160036,2.0687623,0.09160475,0.0
119864316,119674299,-2.0385902,-1.2060224,0.08454959,0.079822436,15.160036,2.0687623,0.09175542,0.0
120861772,120671814,-1.9955366,-1.2547911,0.08572331,0.0755445,15.160036,2.0687623,0.09209537,0.0
121859521,121669328,-1.924615,-1.270767,0.080816396,0.07735129,15.160036,2.0687623,0.09249346,0.0
122867003,122676818,-1.907919,-1.2462417,0.07499036,0.081388585,15.160036,2.0687623,0.09202081,0.0
123864329,123674333,-1.9103254,-1.2242666,0.07288417,0.08380253,15.160036,2.0687623,0.0916024,0.0
124861811,124671847,-1.9117237,-1.2077106,0.07264169,0.083790965,15.160036,2.0687623,0.09173818,0.0
125869318,125679336,-1.8457806,-1.1300958,0.07375785,0.08480576,15.160036,2.0687623,0.091609105,0.0
126866831,126676849,-1.7986708,-1.1024328,0.07418484,0.08778926,15.160036,2.0687623,0.091304086,0.0
127864477,127674362,-1.7669865,-1.1058186,0.0730644,0.0919721,15.160036,2.0687623,0.091172844,0.0
128862076,128671874,-1.7756695,-1.0325843,0.074370876,0.09155879,15.160036,2.0687623,0.09170309,0.0
129869367,129679361,-1.775014,-1.0123816,0.07853088,0.08724239,15.160036,2.0687623,0.09162621,0.0
130866908,130676872,-1.7916261,-1.0033065,0.080963716,0.08658373,15.160036,2.0687623,0.091394804,0.0
131864343,131674382,-1.8630815,-0.9947534,0.07755828,0.08986609,15.160036,2.0687623,0.091928594,0.0
132861856,132671892,-1.9612381,-0.9878507,0.072711535,0.09388411,15.160036,2.0687623,0.09183247,0.0
133869553,133679378,-2.024282,-1.0231193,0.07149333,0.096460864,15.160036,2.0687623,0.09179642,0.0
134866897,134676887,-2.0412312,-1.1109246,0.07430303,0.092586495,15.160036,2.0687623,0.09205409,0.0
135864353,135674397,-2.004663,-1.2131423,0.07656691,0.08189801,15.160036,2.0687623,0.0929786,0.0
136862089,136671906,-1.9797939,-1.2463058,0.07514412,0.073374666,15.160036,2.0687623,0.09371414,0.0
137869447,137679391,-1.9604126,-1.2607894,0.07105122,0.069681466,15.160036,2.0687623,0.09262706,0.0
138866865,138676900,-1.9585986,-1.2516693,0.06697201,0.07081572,15.160036,2.0687623,0.09225956,0.0
139864363,139674409,-1.9630866,-1.2374847,0.06296992,0.073200054,15.160036,2.0687623,0.09166926,0.0
140862085,140671918,-1.9387641,-1.2474207,0.062194157,0.075139455,15.160036,2.0687623,0.09132611,0.0
141869460,141679402,-1.9333519,-1.2715948,0.06424477,0.07496117,15.160036,2.0687623,0.091169365,0.0
142867024,142676910,-1.9243593,-1.3273119,0.06652433,0.07261882,15.160036,2.0687623,0.09120743,0.0
143864414,143674417,-1.9636252,-1.3738471,0.0648962,0.073390126,15.160036,2.0687623,0.09173747,0.0
144862143,144671924,-2.0393376,-1.386943,0.059956834,0.0757966,15.160036,2.0687623,0.09233036,0.0
145859417,145669431,-2.0604184,-1.3888445,0.05659175,0.07707458,15.160036,2.0687623,0.09166008,0.0
146866874,146676912,-2.0539987,-1.3894632,0.057289295,0.07345723,15.160036,2.0687623,0.09154382,0.0
147864401,147674418,-2.036747,-1.3963084,0.059621993,0.06902872,15.160036,2.0687623,0.09156658,0.0
148861894,148671924,-2.0145006,-1.4192842,0.060894232,0.06583762,15.160036,2.0687623,0.09190612,0.0
149859410,149669430,-1.9826509,-1.450808,0.06083233,0.06470026,15.160036,2.0687623,0.09193839,0.0
150867057,150676910,-1.9218937,-1.4976591,0.05957464,0.06422504,15.160036,2.0687623,0.09191143,0.0
151864403,151674416,-1.8533132,-1.5486007,0.05958603,0.06484673,15.160036,2.0687623,0.091448806,0.0
152861878,152671921,-1.8443533,-1.5535582,0.060904525,0.06530961,15.160036,2.0687623,0.09100476,0.0
153869373,153679401,-1.8435197,-1.5829581,0.06335167,0.06417199,15.160036,2.0687623,0.09123604,0.0
154866901,154676905,-1.8469675,-1.6024013,0.064014405,0.061563496,15.160036,2.0687623,0.09150706,0.0
155864389,155674409,-1.8434268,-1.6049464,0.06359656,0.060352452,15.160036,2.0687623,0.09168336,0.0
156861892,156671913,-1.8357329,-1.5835323,0.06482012,0.05916913,15.160036,2.0687623,0.09136547,0.0
157869469,157679391,-1.8372446,-1.5952207,0.06758978,0.057778154,15.160036,2.0687623,0.091228686,0.0
158867084,158676894,-1.831417,-1.601023,0.07019951,0.05777237,15.160036,2.0687623,0.09131312,0.0
159864605,159674397,-1.7857633,-1.6394533,0.070915975,0.05882021,15.160036,2.0687623,0.09199535,0.0
160861865,160671899,-1.7128932,-1.6809908,0.069788605,0.061210047,15.160036,2.0687623,0.091870695,0.0
161869398,161679376,-1.6256589,-1.6969998,0.067717984,0.06497942,15.160036,2.0687623,0.0914489,0.0
162866903,162676878,-1.6022269,-1.6919854,0.067009926,0.06906192,15.160036,2.0687623,0.09122302,0.0
163864346,163674379,-1.5306758,-1.666046,0.06646437,0.07300999,15.160036,2.0687623,0.09139566,0.0
164861889,164671880,-1.50143,-1.6529379,0.06615454,0.0770846,15.160036,2.0687623,0.09118585,0.0
165869333,165679357,-1.4714756,-1.6455082,0.06560942,0.08140199,15.160036,2.0687623,0.09104157,0.0
166866846,166676857,-1.4147202,-1.6328118,0.06600005,0.085782334,15.160036,2.0687623,0.091225125,0.0
167864330,167674358,-1.3227451,-1.5894356,0.066270694,0.0892067,15.160036,2.0687623,0.09143593,0.0
168861813,168671858,-1.2716658,-1.5500886,0.06682301,0.09129078,15.160036,2.0687623,0.09171802,0.0
