timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,beta_innov,beta_innov_var
78866029,78676009,0.0,0.0,1.0,1.0,8.185509,2.9392705,1.4413927,0.0
78875929,78685985,0.0,0.0,1.0,1.0,8.185509,2.9392705,1.4413927,0.0
79364781,79174778,0.9098353,-0.29625386,0.3794945,0.69187593,16.84963,2.7551928,0.092929214,0.0
79863485,79673545,0.50001866,-0.47873175,0.34431532,0.68129957,13.560551,2.4091372,0.11548361,0.0
80362450,80172313,0.08213512,-0.57827204,0.3146123,0.6778268,11.360967,2.4238622,0.106132805,0.0
80861093,80671080,-0.08709291,-0.4935323,0.29377243,0.6684796,10.2267475,2.7385218,0.10199387,0.0
81369771,81179822,0.029227057,-0.29354614,0.2863588,0.5924278,12.4159565,2.6880383,0.099656165,0.0
81868572,81678589,0.116871215,-0.23663937,0.25907376,0.44954604,11.2004595,2.4252493,0.10082842,0.0
82367374,82177356,0.04946512,-0.39526042,0.22952904,0.33705783,13.87398,2.2763486,0.09952105,0.0
82866133,82676122,-0.041688595,-0.5673991,0.19488558,0.23590973,13.07707,2.1623075,0.098672435,0.0
83364877,83174889,-0.1857347,-0.8060508,0.17264749,0.18187946,8.508347,2.1139064,0.097609214,0.0
83863665,83673655,-0.25692946,-0.91136694,0.16119994,0.14834674,10.948075,2.091648,0.09649416,0.0
84362381,84172421,-0.28775662,-0.92488664,0.15503927,0.12567915,13.471037,2.0946493,0.09559882,0.0
84861380,84671188,-0.3325434,-0.9570076,0.15150984,0.10940487,11.216774,2.1024625,0.09483246,0.0
85369883,85179929,-0.34880066,-0.9631604,0.151539,0.10011803,11.123842,2.1176639,0.09354454,0.0
85868694,85678695,-0.33332443,-0.9010046,0.15332443,0.09344154,13.266052,2.1066377,0.093153305,0.0
86367460,86177461,-0.32605138,-0.8669434,0.15552327,0.088077374,13.208249,2.1156623,0.09252722,0.0
86866163,86676227,-0.32574257,-0.8284312,0.1573462,0.085996374,11.437731,2.114624,0.092683785,0.0
87364928,87174994,-0.345908,-0.79067546,0.15848571,0.084922835,9.426386,2.1146781,0.09314885,0.0
87863886,87673759,-0.34884346,-0.7543507,0.1609018,0.0821992,11.153477,2.1399066,0.093485765,0.0
88362472,88172524,-0.35387748,-0.7699042,0.16267419,0.080989145,11.955727,2.136589,0.093086734,0.0
88861227,88671289,-0.3674249,-0.7608045,0.15971486,0.08244481,13.077513,2.1227221,0.093064055,0.0
89360035,89170054,-0.3943021,-0.7647475,0.14887246,0.08416684,13.466782,2.0832798,0.093508765,0.0
89858777,89668819,-0.5312877,-0.85900986,0.13748688,0.08448217,13.007429,2.0535922,0.09316561,0.0
90367573,90177563,-0.631723,-0.9319353,0.12471159,0.08394084,15.133709,2.0359876,0.09258227,0.0
90866260,90676323,-0.6770196,-0.99708235,0.118131176,0.0837959,14.373415,2.0253654,0.09246061,0.0
91365063,91175088,-0.69380623,-1.0251925,0.11275189,0.0831806,14.927047,2.023006,0.09282733,0.0
91863809,91673853,-0.66699415,-1.0058059,0.1087173,0.08203936,10.731848,2.0266545,0.092887044,0.0
92362614,92172617,-0.63174665,-0.9612502,0.10684851,0.080687284,16.873857,2.0365548,0.092424266,0.0
92871372,92681356,-0.6132002,-0.89570737,0.1068393,0.07919493,14.446054,2.0516164,0.0921487,0.0
93360074,93170146,-0.60473305,-0.81515974,0.108309105,0.07777991,15.160036,2.0687623,0.09185568,0.0
93869080,93678885,-0.6482606,-0.7230406,0.1106078,0.076075815,15.160036,2.0687623,0.09171953,0.0
94367592,94177649,-0.70032835,-0.6809347,0.1127225,0.07631798,15.160036,2.0687623,0.091670685,0.0
94866391,94676412,-0.78306997,-0.639648,0.1139315,0.077279516,15.160036,2.0687623,0.091704056,0.0
95365125,95175176,-0.88982385,-0.6050778,0.1130384,0.07902937,15.160036,2.0687623,0.09235677,0.0
95863876,95673939,-1.0087725,-0.59662,0.11032554,0.08146964,15.160036,2.0687623,0.0922134,0.0
96362693,96172703,-1.1175654,-0.60516036,0.10640652,0.08414755,15.160036,2.0687623,0.09238835,0.0
96861395,96671465,-1.2080564,-0.61842895,0.10355243,0.08672989,15.160036,2.0687623,0.09178305,0.0
97360361,97170228,-1.2855031,-0.6280324,0.10125781,0.08918376,15.160036,2.0687623,0.09169364,0.0
97869043,97678965,-1.2930768,-0.6354747,0.09851261,0.091624215,15.160036,2.0687623,0.09139893,0.0
98367670,98177728,-1.3120345,-0.6322214,0.09804737,0.09389064,15.160036,2.0687623,0.09136638,0.0
98866463,98676490,-1.3661184,-0.614858,0.09795826,0.09601196,15.160036,2.0687623,0.09130033,0.0
