timestamp,timestamp_sample,device_id,bias,bias_var,innov,innov_var,innov_test_ratio
24810394,24617926,4028193,110.96201,0.057251994,-0.31465912,12.37977,0.0008886394
25329012,25136560,4028193,110.94685,0.06330909,-0.4267273,12.380041,0.0016343168
25847703,25655095,4028193,110.928,0.06882627,-0.38458252,12.381126,0.0013273223
26316554,26116809,4028193,110.90475,0.07341376,-0.635849,12.383972,0.003627484
26825245,26635208,4028193,110.88013,0.07777421,-0.6205292,12.387649,0.003453767
27343943,27153844,4028193,110.84253,0.081813,-0.54637146,12.389355,0.0026772246
27812819,27613120,4028193,110.80869,0.08514725,-0.7197647,12.392034,0.0046451096
28331514,28131815,4028193,110.76858,0.08834913,-0.7512512,12.393455,0.005059825
28850259,28650474,4028193,110.72497,0.09116149,-0.49269104,12.394532,0.0021760892
29358973,29168823,4028193,110.673035,0.093457125,-0.85246277,12.397457,0.0065129194
29827763,29630509,4028193,110.620544,0.09551041,-0.8955307,12.3993435,0.0071865385
30346542,30149006,4028193,110.55294,0.09740484,-0.9981079,12.399856,0.008926801
30805304,30610585,4028193,110.493805,0.09883957,-0.92105865,12.400935,0.007601121
31324108,31129112,4028193,110.4248,0.10028188,-1.0418243,12.401053,0.009724962
31842929,31647831,4028193,110.34826,0.10152623,-1.0577164,12.402478,0.010022763
32361420,32166300,4028193,110.27714,0.10259766,-0.9774475,12.402856,0.008558993
32820272,32625625,4028193,110.20998,0.103386655,-0.97548676,12.403328,0.008524365
33339000,33144006,4028193,110.14092,0.10419056,-0.9249878,12.402797,0.00766496
33857711,33662400,4028193,110.06603,0.10488047,-0.9165039,12.402055,0.00752545
34316594,34124124,4028193,110.00242,0.10537207,-1.0663147,12.402367,0.01018647
34835463,34642567,4028193,109.93016,0.10588652,-0.9664612,12.4030285,0.008367555
35354194,35160892,4028193,109.8596,0.10632607,-0.74199677,12.402781,0.0049322206
35812859,35622723,4028193,109.79875,0.10662731,-0.9791336,12.402743,0.008588625
36331553,36141186,4028193,109.72301,0.10695891,-1.159996,12.401817,0.012055499
36850379,36659597,4028193,109.65001,0.10724505,-1.0389252,12.400775,0.009671129
37309141,37118593,4028193,109.58732,0.10742502,-0.79919434,12.400778,0.0057228627
37827864,37637219,4028193,109.52106,0.107636645,-0.8158722,12.401688,0.005963771
38346575,38155623,4028193,109.45602,0.10781666,-0.8079376,12.40069,0.0058488073
38815405,38617336,4028193,109.40321,0.10808402,-0.85531616,12.400827,0.0065548113
39334251,39135684,4028193,109.337875,0.10821678,-0.7839432,12.3998165,0.005506953
39852803,39654114,4028193,109.27015,0.10832989,-0.84093475,12.398703,0.006337323
40311825,40115815,4028193,109.21411,0.10837891,-0.89273834,12.398608,0.0071422155
40830366,40634423,4028193,109.149765,0.10846212,-0.6457367,12.399412,0.0037365202
41349068,41153106,4028193,109.085075,0.10853277,-0.6764984,12.398433,0.0041013258
41808079,41612218,4028193,109.0281,0.108549275,-0.75366974,12.398201,0.0050905063
42326607,42130614,4028193,108.97118,0.10860066,-0.6625061,12.3972845,0.0039337855
42845511,42649059,4028193,108.918915,0.108644456,-0.52796173,12.3976755,0.0024981708
43304170,43110934,4028193,108.87317,0.108642526,-0.7996521,12.396168,0.0057315514
43822886,43629622,4028193,108.82478,0.10867663,-0.7413025,12.396931,0.0049253176
44341682,44147914,4028193,108.77687,0.10871089,-0.5597305,12.396062,0.0028082237
44860298,44666333,4028193,108.72825,0.108740546,-0.54499817,12.395088,0.0026625511
45319192,45128100,4028193,108.6874,0.10872484,-0.69215393,12.395036,0.0042945244
45837880,45646388,4028193,108.64742,0.10874674,-0.5168152,12.395816,0.0023941586
46356656,46164833,4028193,108.60517,0.1087642,-0.4031906,12.3949795,0.0014572447
46815462,46623812,4028193,108.57044,0.108739644,-0.5921936,12.394836,0.0031437217
47334300,47142222,4028193,108.53023,0.10875201,-0.6490402,12.394032,0.0037764881
47852915,47660654,4028193,108.49231,0.10876251,-0.4410553,12.393127,0.001744065
48321843,48122285,4028193,108.46164,0.10890036,-0.15903473,12.393429,0.00022675138
48840647,48640728,4028193,108.42134,0.10890816,-0.4350357,12.393888,0.0016966792
49359152,49159234,4028193,108.3839,0.1089173,-0.24367523,12.393427,0.00053233973
49817975,49621232,4028193,108.35741,0.10888788,-0.49192047,12.3932905,0.002169505
50336711,50139859,4028193,108.32002,0.10889428,-0.24300385,12.392519,0.0005294491
50855705,50658192,4028193,108.28574,0.10889953,-0.3747177,12.391671,0.0012590298
51314340,51117289,4028193,108.26165,0.108871505,-0.4420395,12.391652,0.0017520657
51833335,51635736,4028193,108.22813,0.10888014,-0.53382874,12.39213,0.0025551443
52351780,52154212,4028193,108.194214,0.108886816,-0.45088196,12.391702,0.0018228557
52810572,52615931,4028193,108.1659,0.1088552,-0.31769562,12.391597,0.0009050085
53269489,53077641,4028193,108.1463,0.10882182,-0.3014145,12.390047,0.0008147283
53848155,53652915,4028193,108.12363,0.10886395,-0.4337616,12.390106,0.0016872704
54306859,54114476,4028193,108.102554,0.10882905,-0.18031311,12.390158,0.0002915649
54825604,54632885,4028193,108.07753,0.10883176,-0.39137268,12.390957,0.0013735158
55344284,55151228,4028193,108.05746,0.10883373,-0.25532532,12.390294,0.0005846065
