timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,gyro_bias_stable,accel_bias_valid,accel_bias_stable,mag_bias_valid,mag_bias_stable
25279276,25089086,4325386,0.002547416,-0.0014431969,0.003069219,0.15,1.0061127e-06,1.6075999e-06,3.0075773e-06,4259850,-0.13844328,0.028035881,0.09357936,0.4,0.00032607428,0.0005126553,0.00040018835,527633,-0.009314874,0.032978002,-0.028040197,0.5,4.1790143e-05,1.56301e-05,2.0481682e-05,1,1,1,1,1,0
26137316,25946943,4325386,0.0024438158,-0.0022642529,0.0025360626,0.15,9.3022544e-07,1.448477e-06,2.7637327e-06,4259850,-0.14111239,0.028080069,0.09170037,0.4,0.00032584026,0.00050914206,0.00037223782,527633,-0.013271699,0.034546807,-0.028111948,0.5,4.106587e-05,1.5236052e-05,2.0146634e-05,1,1,1,1,1,1
27244313,27054177,4325386,0.001986046,-0.0028957042,0.0026442772,0.15,8.488342e-07,1.2644084e-06,2.4806864e-06,4259850,-0.14235611,0.031820267,0.09053516,0.4,0.0003252954,0.0005041558,0.0003308127,527633,-0.018882237,0.035842054,-0.02842767,0.5,3.928906e-05,1.4663116e-05,1.9530211e-05,1,1,1,1,1,1
28172062,27981860,4325386,0.0015225084,-0.003736871,0.0029497778,0.15,7.819134e-07,1.1115305e-06,2.2645072e-06,4259850,-0.14258885,0.037553612,0.08777323,0.4,0.00032444173,0.0004998416,0.0002959179,527633,-0.021011403,0.03721079,-0.026874354,0.5,3.817936e-05,1.420387e-05,1.900454e-05,1,1,1,1,1,1
29239384,29049196,4325386,0.0009598748,-0.0045226063,0.002916807,0.15,6.998172e-07,9.38041e-07,2.0808172e-06,4259850,-0.14186773,0.042912204,0.08030707,0.4,0.00032326917,0.00049573445,0.00025560736,527633,-0.022310603,0.03837308,-0.025624141,0.5,3.7448524e-05,1.3775209e-05,1.8654184e-05,1,1,1,1,1,1
30286543,30096581,4325386,0.00049971865,-0.005075299,0.003021724,0.15,6.270817e-07,7.9740323e-07,1.9102972e-06,4259850,-0.13982421,0.050157636,0.072843514,0.4,0.00032206476,0.00049234624,0.00022320263,527633,-0.023577021,0.039801892,-0.02425192,0.5,3.660606e-05,1.3394714e-05,1.8310611e-05,1,1,1,1,1,1
31264120,31074142,4325386,0.00040584503,-0.00526002,0.0029845464,0.15,5.598496e-07,6.792389e-07,1.7753908e-06,4259850,-0.13759631,0.054566074,0.064806156,0.4,0.0003208276,0.0004896317,0.00019544255,527633,-0.024967404,0.040952634,-0.02367325,0.5,3.6035857e-05,1.3112178e-05,1.8144287e-05,1,1,1,0,1,1
32142332,31951952,4325386,0.0003884607,-0.005335676,0.0028332323,0.15,5.065028e-07,5.926754e-07,1.6624781e-06,4259850,-0.13584286,0.057179004,0.05838141,0.4,0.0003197454,0.00048757266,0.00017433621,527633,-0.026365831,0.041805774,-0.023501635,0.5,3.551507e-05,1.2870035e-05,1.8026432e-05,1,1,1,0,1,1
33239375,33049215,4325386,0.00044418886,-0.0052157193,0.0025406072,0.15,4.514499e-07,5.0854624e-07,1.5428806e-06,4259850,-0.13342077,0.058983315,0.04889735,0.4,0.00031850382,0.0004854258,0.00015250426,527633,-0.028103136,0.042809963,-0.02355293,0.5,3.4943398e-05,1.2617872e-05,1.7923678e-05,1,1,1,0,1,1
34137112,33946976,4325386,0.0004967822,-0.004698954,0.0025438664,0.15,4.1584283e-07,4.5613146e-07,1.4498138e-06,4259850,-0.13108058,0.061359726,0.043360915,0.4,0.00031719147,0.00048384294,0.00013789436,527633,-0.03118664,0.04399211,-0.02410618,0.5,3.4029297e-05,1.2420215e-05,1.7775648e-05,1,1,1,0,1,1
35134670,34944490,4325386,0.0006618044,-0.0039406307,0.0023394388,0.15,3.8366505e-07,4.0898107e-07,1.3550309e-06,4259850,-0.12857482,0.062134728,0.03741714,0.4,0.00031547478,0.00048222786,0.00012408402,527633,-0.033663437,0.045421775,-0.024554374,0.5,3.3371223e-05,1.2217903e-05,1.76972e-05,1,1,1,0,1,1
36241909,36051730,4325386,0.0007686185,-0.0033156336,0.002013817,0.15,3.546664e-07,3.6811207e-07,1.2557172e-06,4259850,-0.12599456,0.063204974,0.031737775,0.4,0.00031356406,0.00048058393,0.00011154736,527633,-0.03541695,0.046972074,-0.024759214,0.5,3.2854052e-05,1.2016958e-05,1.7645976e-05,1,1,1,0,1,1
37139862,36949493,4325386,0.0008372337,-0.0030553725,0.0018193768,0.15,3.3440168e-07,3.4160027e-07,1.1771464e-06,4259850,-0.12420691,0.063971385,0.027513836,0.4,0.00031210372,0.00047937303,0.000103098166,527633,-0.036359083,0.047867976,-0.02474499,0.5,3.2471216e-05,1.1874505e-05,1.7623115e-05,1,1,1,0,1,1
38246909,38056735,4325386,0.0009709568,-0.002946706,0.0013863732,0.15,3.1310316e-07,3.1511865e-07,1.0881969e-06,4259850,-0.1228336,0.06357783,0.023019694,0.4,0.00031051165,0.0004780012,9.4288385e-05,527633,-0.036857266,0.048482753,-0.024603112,0.5,3.2021733e-05,1.1729858e-05,1.7600003e-05,1,1,1,0,1,1
39144643,38954500,4325386,0.0010266697,-0.0029342843,0.001096535,0.15,2.9842303e-07,2.9747318e-07,1.0161937e-06,4259850,-0.12184987,0.06322093,0.01985342,0.4,0.00030944735,0.0004768008,8.828719e-05,527633,-0.037042487,0.04881784,-0.024422707,0.5,3.163023e-05,1.1618805e-05,1.7578672e-05,1,1,1,0,1,1
40142222,39952017,4325386,0.0011602947,-0.002950605,0.0007769961,0.15,2.8468986e-07,2.8138166e-07,9.4531737e-07,4259850,-0.1215285,0.06204926,0.0170072,0.4,0.00030843075,0.0004751379,8.249679e-05,527633,-0.037008297,0.049115602,-0.024117345,0.5,3.116588e-05,1.1513519e-05,1.7516855e-05,1,1,1,0,1,1
41149865,40959510,4325386,0.0013199314,-0.002845142,0.00048524173,0.15,2.729261e-07,2.6785955e-07,8.7249026e-07,4259850,-0.12137156,0.060147185,0.014184105,0.4,0.00030758115,0.0004732199,7.7558674e-05,527633,-0.03705228,0.04950639,-0.023938943,0.5,3.0588122e-05,1.141687e-05,1.7480314e-05,1,1,1,0,1,1
42037489,41847301,4325386,0.0014302818,-0.002573202,0.00039726216,0.15,2.6384586e-07,2.5815768e-07,8.30018e-07,4259850,-0.120855406,0.057934683,0.011537649,0.4,0.0003071367,0.00047183922,7.370859e-05,527633,-0.038041983,0.049903598,-0.023917574,0.5,3.016214e-05,1.1313776e-05,1.7458224e-05,1,1,1,0,1,1
43144701,42954546,4325386,0.0016013314,-0.0021344675,1.0791904e-06,0.15,2.5436776e-07,2.481814e-07,7.7653186e-07,4259850,-0.11960695,0.05582193,0.009038589,0.4,0.0003067244,0.00047001764,6.961321e-05,527633,-0.038613774,0.050637968,-0.023757504,0.5,2.9496918e-05,1.1167435e-05,1.7411938e-05,1,1,1,0,1,1
44142250,43952065,4325386,0.0017360548,-0.0017016607,-0.00032054435,0.15,2.478721e-07,2.4090912e-07,7.413306e-07,4259850,-0.11818,0.05548581,0.007194397,0.4,0.0003062965,0.00046832213,6.6445835e-05,527633,-0.039193854,0.05128735,-0.023792284,0.5,2.910607e-05,1.1048877e-05,1.7401095e-05,1,1,1,0,1,1
44940445,44750080,4325386,0.0018405872,-0.0013872506,-0.0005254941,0.15,2.4352858e-07,2.360472e-07,7.109873e-07,4259850,-0.11679795,0.055809464,0.0056364527,0.4,0.00030590253,0.0004669321,6.423168e-05,527633,-0.039921835,0.051706575,-0.023866486,0.5,2.875567e-05,1.0954211e-05,1.7394086e-05,1,1,1,0,1,1
45848188,45657823,4325386,0.0019441386,-0.0010727799,-0.0007436918,0.15,2.393201e-07,2.3137197e-07,6.7999673e-07,4259850,-0.11535141,0.056784492,0.0042206603,0.4,0.0003053878,0.0004654551,6.194823e-05,527633,-0.040532034,0.052134834,-0.023924975,0.5,2.8410614e-05,1.0862146e-05,1.7386448e-05,1,1,1,0,1,1
46925317,46735145,4325386,0.0020737215,-0.0008032006,-0.00092978776,0.15,2.3449739e-07,2.261955e-07,6.4784456e-07,4259850,-0.113920316,0.057398204,0.0027402346,0.4,0.00030478573,0.00046384637,5.9421993e-05,527633,-0.04128356,0.05253833,-0.023966683,0.5,2.8045124e-05,1.076967e-05,1.7380698e-05,1,1,1,1,1,1
48142277,47952120,4325386,0.0022190877,-0.00059129175,-0.001068395,0.15,2.297688e-07,2.2135816e-07,6.1048416e-07,4259850,-0.11258305,0.057469435,0.0012252956,0.4,0.0003041415,0.00046217578,5.695827e-05,527633,-0.04227945,0.05288808,-0.02401146,0.5,2.7571414e-05,1.0674606e-05,1.7370641e-05,1,1,1,1,1,1
