timestamp,timestamp_sample,device_id,pressure,temperature,error_count
25206971,25206390,4028193,102943.0,9.0,0
26200675,26200094,4028193,102938.0,9.04,0
27205343,27204762,4028193,102942.0,9.09,0
28199537,28198956,4028193,102941.0,9.13,0
29193285,29192704,4028193,102944.0,9.17,0
30186964,30186382,4028193,102945.0,9.22,0
31202265,31201684,4028193,102944.0,9.26,0
32206993,32206411,4028193,102943.0,9.3,0
33200883,33200302,4028193,102947.0,9.34,0
34205332,34204751,4028193,102944.0,9.38,0
35198854,35198273,4028193,102945.0,9.42,0
36192663,36192081,4028193,102943.0,9.46,0
37186279,37185698,4028193,102945.0,9.5,0
38201696,38201115,4028193,102947.0,9.53,0
39206075,39205494,4028193,102947.0,9.57,0
40199669,40199087,4028193,102943.0,9.61,0
41204624,41204042,4028193,102944.0,9.63,0
42198266,42197685,4028193,102945.0,9.67,0
43192144,43191562,4028193,102945.0,9.7,0
44185893,44185312,4028193,102945.0,9.719999,0
45201124,45200543,4028193,102948.0,9.75,0
46205501,46204920,4028193,102950.0,9.7699995,0
47199092,47198508,4028193,102949.0,9.8,0
48203428,48202846,4028193,102949.0,9.82,0
49197264,49196683,4028193,102949.0,9.84,0
50191315,50190734,4028193,102946.0,9.849999,0
51184948,51184367,4028193,102949.0,9.87,0
52200281,52199700,4028193,102955.0,9.889999,0
53204791,53204209,4028193,102951.0,9.9,0
54198351,54197770,4028193,102951.0,9.92,0
55202670,55202089,4028193,102952.0,9.94,0
56196362,56195781,4028193,102948.0,9.95,0
57189929,57189348,4028193,102950.0,9.969999,0
58205344,58204760,4028193,102952.0,9.98,0
59199113,59198529,4028193,102949.0,9.99,0
60203493,60202911,4028193,102952.0,10.0,0
61197316,61196735,4028193,102950.0,10.01,0
62201679,62201098,4028193,102952.0,10.01,0
63195799,63195217,4028193,102950.0,10.0199995,0
64189476,64188878,4028193,102949.0,10.0199995,0
65205034,65204453,4028193,102951.0,10.03,0
66198851,66198270,4028193,102954.0,10.03,0
67203388,67202807,4028193,102949.0,10.03,0
68196961,68196380,4028193,102949.0,10.04,0
69201265,69200684,4028193,102946.0,10.05,0
70194861,70194280,4028193,102950.0,10.05,0
71188547,71187966,4028193,102948.0,10.05,0
72203850,72203269,4028193,102953.0,10.05,0
73197767,73197186,4028193,102948.0,10.059999,0
74202161,74201570,4028193,102952.0,10.059999,0
75195646,75195065,4028193,102945.0,10.07,0
76200092,76199511,4028193,102954.0,10.08,0
77193704,77193123,4028193,102949.0,10.09,0
