timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
24049497,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
25054207,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
26059157,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
27063714,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
28068496,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
29073263,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
30078001,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
31082767,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
32087543,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
33092354,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
34097440,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
35101991,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
36106871,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
37111397,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
38116404,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
39121159,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
40125707,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
41130494,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
42135456,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
43140291,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
44145058,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
45150297,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
46154473,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
47159435,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
48163927,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
49168917,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
50173489,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
51178269,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
52183057,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
53187844,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
54192687,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
55197410,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
56202350,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
57207064,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
58211986,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
59216550,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
60221364,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
61226186,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
62230910,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
63235978,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
64240691,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
65245674,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
66250095,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
67255017,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
68259745,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
69264689,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
70269276,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
71274273,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
72279122,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
73283659,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
74288455,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
75293264,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
76298039,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
77302850,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
78307701,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
79312715,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
80317495,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
81322159,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
82326828,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
83331623,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
84336431,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
85341202,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
86346002,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
87350791,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
88355639,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
89360379,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
90365202,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
91370158,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
92374836,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
93380418,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
94384517,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
95389102,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
96393889,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
97398717,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
98403473,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
99408412,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
100413052,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
101417797,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
102422815,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
103427440,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
104433140,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
105436909,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
106441722,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
107446520,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
108451258,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
109456215,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
110460809,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
111465586,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
112470581,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
113475218,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
114479995,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
115484721,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
116489449,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
117494228,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
118499267,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
119503769,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
120508532,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
121513307,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
122518353,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
123522855,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
124527735,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
125532760,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
126538019,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
127542139,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
128546881,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
129551471,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
130556413,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
131561005,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
132565746,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
133570533,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
134575255,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
135580133,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
136584885,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
137589545,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
138594308,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
139599306,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
140603874,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
141608585,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
142613530,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
143618104,20847586,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
