timestamp,io_errors,frames_tx,frames_rx,interface
24465582,934,918,0,1
24567580,934,918,0,1
24669582,934,918,0,1
24771601,934,920,0,1
24873581,937,920,0,1
24975582,937,937,0,1
25077584,953,937,0,1
25179591,953,937,0,1
25281580,953,939,0,1
25383674,955,939,0,1
25485619,955,939,0,1
25587580,955,939,0,1
25689581,955,939,0,1
25791580,955,941,0,1
25893590,958,941,0,1
25995580,958,958,0,1
26097579,974,958,0,1
26199622,974,958,0,1
26301580,974,960,0,1
26403834,976,960,0,1
26505592,976,960,0,1
26607580,976,960,0,1
26709581,976,960,0,1
26811580,976,962,0,1
26913612,979,979,0,1
27015580,995,979,0,1
27117580,995,979,0,1
27219581,995,979,0,1
27321580,995,981,0,1
27423766,997,984,0,1
27525658,1000,984,0,1
27627599,1000,984,0,1
27729582,1000,984,0,1
27831580,1000,984,0,1
27933604,1001,1003,0,1
28035579,1019,1003,0,1
28137703,1019,1003,0,1
28239600,1019,1003,0,1
28341635,1019,1003,0,1
28443580,1019,1005,0,1
28545741,1021,1005,0,1
28647582,1021,1005,0,1
28749585,1021,1005,0,1
28851580,1021,1007,0,1
28953584,1024,1024,0,1
29055598,1040,1024,0,1
29157581,1040,1024,0,1
29259582,1040,1024,0,1
29361580,1040,1024,0,1
29463604,1040,1026,0,1
29565902,1042,1026,0,1
29667580,1042,1026,0,1
29769600,1042,1026,0,1
29871580,1043,1026,0,1
29973580,1043,1045,0,1
30075580,1061,1045,0,1
30177579,1061,1045,0,1
30279589,1061,1045,0,1
30381580,1061,1045,0,1
30483598,1061,1047,0,1
30586079,1063,1047,0,1
30687580,1063,1047,0,1
30789582,1063,1047,0,1
30891579,1064,1047,0,1
30993581,1064,1066,0,1
31095580,1082,1066,0,1
31197598,1082,1066,0,1
31299863,1082,1066,0,1
31401579,1082,1068,0,1
31503633,1084,1068,0,1
31605580,1084,1068,0,1
31707597,1084,1068,0,1
31809581,1084,1068,0,1
31911599,1085,1087,0,1
32013580,1103,1087,0,1
32115584,1103,1087,0,1
32217580,1103,1087,0,1
32319581,1103,1087,0,1
32421605,1103,1089,0,1
32523580,1105,1089,0,1
32625599,1105,1089,0,1
32727580,1105,1089,0,1
32829581,1105,1089,0,1
32931580,1106,1108,0,1
33033581,1124,1108,0,1
33135580,1124,1108,0,1
33237580,1124,1108,0,1
33339600,1124,1108,0,1
33441580,1124,1108,0,1
33543580,1124,1110,0,1
33645580,1126,1110,0,1
33748029,1126,1110,0,1
33849585,1126,1110,0,1
33951608,1127,1129,0,1
34053621,1145,1129,0,1
34155580,1145,1129,0,1
34257580,1145,1129,0,1
34359581,1145,1129,0,1
34461590,1145,1131,0,1
34563580,1147,1131,0,1
34665787,1147,1131,0,1
34767604,1147,1131,0,1
34869581,1148,1131,0,1
34971584,1148,1150,0,1
35073580,1166,1150,0,1
35175588,1166,1150,0,1
35277580,1166,1150,0,1
35379581,1166,1150,0,1
35481598,1166,1152,0,1
35583581,1168,1152,0,1
35685581,1168,1152,0,1
35787676,1168,1152,0,1
35889582,1169,1152,0,1
35991580,1169,1171,0,1
36093580,1187,1171,0,1
36195599,1187,1171,0,1
36297580,1187,1171,0,1
36399586,1187,1171,0,1
36501580,1187,1173,0,1
36603625,1189,1173,0,1
36705586,1189,1173,0,1
36807580,1189,1173,0,1
36909621,1190,1190,0,1
37011580,1206,1192,0,1
37113580,1208,1192,0,1
