timestamp,normalized_setpoint
25525625,0.0
26523131,0.0
27525631,0.0
28525635,0.0
29523145,0.0
30523179,0.0
31525646,0.0
32525809,0.0
33523187,0.0
34525705,0.0
35525676,0.0
36523182,0.0
37523196,0.0
38525696,0.0
39525711,0.0
40523237,0.0
41525730,0.0
42525744,0.0
43523259,0.0
44523273,0.0
45525778,0.0
46525799,0.0
47523339,0.0
48525862,0.0
49525840,0.0
50523359,0.0
51523382,0.0
52525887,0.0
53525916,0.0
54523429,0.0
55525938,0.0
56525963,0.0
57523488,0.0
58523510,0.0
59526023,0.0
60526047,0.0
61523575,0.0
62526115,0.0
63526226,0.0
64523640,0.0
65523666,0.0
66526180,0.0
67526203,0.0
68523736,0.0
69523773,0.0
70526283,0.0
71523848,0.0
72523842,0.0
73526367,0.0
74526392,0.0
75523927,0.0
76523954,0.0
77526493,0.0
78524026,0.0
79524159,0.0
80526573,0.0
81526593,0.0
82524131,0.0
83524158,0.0
84526675,0.0
85524209,0.0
86524235,0.0
87524263,0.0
88526779,0.0
89524312,0.0
90524326,0.0
91514753,0.0
92512347,0.0
93509881,0.0
94517412,0.0
95515023,0.0
96512428,0.0
97509895,0.0
98517387,0.0
99514952,0.0
100512525,0.0
101510001,0.0
102527461,0.0
103515000,0.0
104512582,0.0
105510027,0.0
106507538,0.0
107515110,0.0
108512662,0.0
109510208,0.0
110507850,0.0
111515164,0.0
112512695,0.0
113510143,0.0
114507693,0.0
115515151,0.0
116512711,0.0
117510248,0.0
118507699,0.0
119515221,0.0
120512732,0.0
121510260,0.0
122507780,0.0
123515278,0.0
124512877,0.0
125510373,0.0
126507921,0.0
127515259,0.0
128513091,0.0
129510307,0.0
130527789,0.0
131515285,0.0
132512810,0.0
133510364,0.0
134507828,0.0
135515292,0.0
136513085,0.0
137510311,0.0
138507852,0.0
139515461,0.0
140513109,0.0
141510380,0.0
142507864,0.0
143515317,0.0
144513082,0.0
145510385,0.0
146507834,0.0
147515344,0.0
148512826,0.0
149510370,0.0
150507864,0.0
151515312,0.0
152512882,0.0
153510427,0.0
154508061,0.0
155515396,0.0
156512838,0.0
157510336,0.0
158527986,0.0
159515489,0.0
160512869,0.0
161510312,0.0
162507818,0.0
163515284,0.0
164512837,0.0
165510498,0.0
166507793,0.0
167515347,0.0
168512889,0.0
169510304,0.0
170507899,0.0
171515235,0.0
172512755,0.0
173510316,0.0
174507748,0.0
175515268,0.0
176512765,0.0
177510396,0.0
178507701,0.0
179515190,0.0
180512683,0.0
181510209,0.0
182507928,0.0
183515168,0.0
184512770,0.0
185510118,0.0
186527633,0.0
187515103,0.0
188512649,0.0
189510090,0.0
190507585,0.0
191515075,0.0
192512781,0.0
