timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
217971639,20,0,99,94,99,72,67
219242224,24,0,97,94,85,83,74
219930166,24,0,98,94,96,82,70
220973648,26,0,100,95,92,72,73
222011651,28,0,100,95,94,82,79
222933397,31,0,100,95,97,75,79
223974102,31,0,101,97,96,86,71
224884541,31,0,110,104,100,80,69
225918981,31,0,112,108,100,81,80
227086280,31,0,111,106,100,81,79
227892141,31,0,108,101,100,79,70
228940910,31,0,106,102,100,78,72
229972372,31,0,104,101,100,85,79
230882641,31,0,104,100,98,72,79
231922109,31,0,105,101,100,85,78
232979439,31,0,112,108,100,73,73
233892062,31,0,114,110,100,81,70
234892558,31,0,114,112,97,78,74
235959594,31,0,111,106,100,72,76
236908381,31,0,115,109,96,73,77
237941641,31,0,114,111,99,86,75
238962330,31,0,116,113,96,74,69
239886357,31,0,120,115,100,84,78
240940865,31,0,123,120,99,79,76
241976114,31,0,121,116,100,74,71
242916646,31,0,119,114,88,83,69
243930952,31,0,117,111,96,77,76
244984650,31,0,108,104,96,79,76
245905267,31,0,113,111,100,81,71
246953238,32,0,113,110,97,79,74
247984172,32,0,110,108,100,81,67
249032645,32,0,111,106,96,79,77
249942744,32,0,106,102,100,84,76
250881365,33,0,103,102,98,77,76
251920646,35,0,103,98,97,84,73
252942646,36,0,102,98,100,77,73
253948421,38,0,100,97,97,72,79
254902720,41,0,108,103,97,74,72
255942209,41,0,112,109,100,78,71
256878899,41,0,116,114,100,82,74
257912835,41,0,120,117,100,74,77
258941643,41,0,122,119,97,81,68
259865038,41,0,123,119,100,78,71
260916834,41,0,125,120,100,83,62
261919660,41,0,127,122,96,82,76
262884321,41,0,128,125,100,84,79
263911510,41,0,129,129,96,83,63
264956028,41,0,130,127,100,81,65
265878286,41,0,133,130,100,80,78
266921533,41,0,138,137,100,79,76
267956188,41,0,141,137,100,86,71
268880888,41,0,144,140,100,85,70
269938319,41,0,142,137,87,70,68
270957081,41,0,142,136,97,85,75
271881435,41,0,142,139,97,82,80
272921462,41,0,143,137,98,79,73
273958991,41,0,138,131,100,83,67
274886475,41,0,141,135,100,74,68
275930185,41,0,139,137,93,82,73
276963403,41,0,135,128,100,81,80
277885757,41,0,128,122,100,81,64
278932923,41,0,122,116,100,81,74
279958692,41,0,129,118,97,80,77
280895252,41,0,138,133,100,82,75
281932655,41,0,148,145,98,84,76
282870110,41,0,148,143,100,88,67
283880106,41,0,148,144,100,79,68
284933100,41,0,149,145,100,82,77
285969833,41,0,150,146,100,79,70
286885123,41,0,150,147,100,81,68
287929662,41,0,143,140,100,83,76
289220880,41,0,129,133,93,80,76
289897646,41,0,126,116,100,75,75
290942896,41,0,125,122,96,71,68
291876931,41,0,130,126,100,77,66
292897368,41,0,137,133,100,85,75
293938500,41,0,132,128,100,73,76
294992901,42,0,127,117,99,85,73
295903019,42,0,122,119,98,82,71
296960644,42,0,134,133,80,77,76
297870641,42,0,137,133,100,81,78
298904489,42,0,144,139,100,87,78
299944125,42,0,144,134,97,81,65
300883478,42,0,148,140,100,85,69
301909149,42,0,152,150,100,80,74
302945498,42,0,143,136,95,86,67
303903259,42,0,135,130,100,78,76
304903950,42,0,130,131,100,81,70
305869383,42,0,135,131,100,77,66
306890952,42,0,149,144,100,76,77
308044908,42,0,148,145,92,79,80
308956246,42,0,150,146,100,76,70
309884426,42,0,148,148,100,73,74
310959223,42,0,130,124,100,79,78
311964473,42,0,132,126,96,78,71
312883817,42,0,128,122,100,81,74
313933344,42,0,127,122,95,81,66
314964652,42,0,121,115,97,81,75
315889850,42,0,111,103,100,83,74
316908989,42,0,109,107,97,82,75
317979193,44,0,111,107,96,84,72
318887961,45,0,108,102,100,86,78
319918058,45,0,106,102,100,83,78
320976312,47,0,104,100,95,82,75
321885127,47,0,104,99,100,75,72
322918647,47,0,103,98,100,84,69
323875175,47,0,106,99,100,84,74
324899253,47,0,106,101,93,74,76
325924660,47,0,106,101,97,85,73
326957497,47,0,105,101,100,81,68
327894322,47,0,105,98,97,72,67
328924839,47,0,107,101,100,85,80
329871321,47,0,109,105,100,78,76
330903770,47,0,108,103,100,68,70
331931062,47,0,106,100,94,85,64
332972596,47,0,107,102,100,75,76
333903168,47,0,103,100,100,83,79
334906862,47,0,108,104,95,79,71
335971637,47,0,111,108,96,83,70
336907036,47,0,107,102,98,82,67
337951643,48,0,107,102,99,80,79
338990980,48,0,107,103,96,86,76
339897046,48,0,107,102,100,81,68
340930595,48,0,107,101,100,80,79
341984125,48,0,105,101,100,83,77
342970132,49,0,109,104,98,73,76
343935471,49,0,108,105,100,83,78
344873110,49,0,103,99,99,85,61
345903356,49,0,104,103,100,74,74
346934587,49,0,105,101,100,84,74
347882507,49,0,107,102,100,84,75
348907644,49,0,109,103,100,75,72
349942610,49,0,106,105,96,78,74
350884622,50,0,104,99,99,81,61
351913384,51,0,101,99,94,81,79
352949661,51,0,104,99,100,83,68
353873926,51,0,104,100,100,80,70
354923539,51,0,105,100,99,81,73
355948653,51,0,107,102,100,84,75
356884094,51,0,108,102,100,80,72
357930599,51,0,108,103,98,84,74
358968275,52,0,103,99,100,84,72
359876644,53,0,102,98,100,83,77
360924048,54,0,104,101,98,85,72
361961192,54,0,101,98,100,85,73
362871664,54,0,100,96,100,84,67
363921022,54,0,104,100,100,72,75
364958511,54,0,105,101,98,79,75
365868905,54,0,105,101,97,88,79
366913826,55,0,105,102,100,75,70
367953167,55,0,107,102,98,83,69
368878547,55,0,108,104,100,82,76
369975772,55,0,108,103,95,80,69
370958266,55,0,108,104,100,83,70
371884658,55,0,107,104,97,79,67
372921645,55,0,108,103,97,82,65
373952645,55,0,110,105,100,82,78
374889073,55,0,108,102,97,86,77
375925179,55,0,106,101,100,84,68
376967146,55,0,106,102,100,81,76
377897018,55,0,108,104,99,83,75
378938653,55,0,107,102,97,79,73
379967886,55,0,107,101,100,76,71
380883865,55,0,107,101,100,83,69
381937319,55,0,107,102,99,74,62
382966838,55,0,107,102,97,85,65
383889209,55,0,108,103,100,84,64
384946454,55,0,107,102,100,75,72
385986487,55,0,107,102,99,83,77
386895632,55,0,106,102,100,78,77
387942978,55,0,106,101,100,85,71
388869391,55,0,106,101,100,81,67
389893762,55,0,106,102,100,85,68
390946287,55,0,107,101,100,84,79
391868010,55,0,107,102,100,82,72
392896534,55,0,107,102,100,82,67
393933164,55,0,106,102,100,80,65
394890437,55,0,107,102,100,83,70
395901111,55,0,107,103,100,83,78
396998006,55,0,107,103,95,82,80
397881253,55,0,107,102,100,78,68
398907625,55,0,107,102,94,83,68
399949558,55,0,106,102,100,79,80
400881746,55,0,107,101,100,77,73
401910507,55,0,107,103,100,79,72
402948652,55,0,106,102,100,75,62
403876756,55,0,107,101,100,84,73
404917389,55,0,105,101,100,82,75
405971272,55,0,105,101,100,78,79
406871191,55,0,105,101,100,83,73
407920133,55,0,106,102,100,84,77
408961395,55,0,106,102,99,82,78
409883296,55,0,106,102,100,82,61
410915222,55,0,106,102,100,83,65
411969202,55,0,106,101,97,83,69
412877840,55,0,106,101,100,81,71
413918125,55,0,106,101,100,82,70
414965607,55,0,106,102,100,82,66
416010218,55,0,106,102,100,81,68
416916864,55,0,106,101,99,81,61
417963137,55,0,106,101,100,82,69
418888137,55,0,106,102,96,85,78
419919678,55,0,106,101,97,83,71
420958970,55,0,107,101,99,76,69
421907133,55,0,107,101,100,74,80
422923449,55,0,107,102,100,81,74
423936660,55,0,107,103,100,82,72
424895757,55,0,106,101,100,75,64
425937234,55,0,106,100,97,79,63
426972145,55,0,107,102,100,85,73
427901959,55,0,107,102,100,81,74
428933199,55,0,108,103,100,79,65
429974652,55,0,107,102,95,81,64
430899108,55,0,102,95,100,77,78
431939287,55,0,98,94,100,61,62
432987959,55,0,115,113,100,66,57
433893310,55,0,108,104,100,72,68
434937964,55,0,113,107,100,63,69
435985446,55,0,108,103,100,68,71
436902154,55,0,115,109,99,70,72
437934679,55,0,108,107,100,83,71
438873427,55,0,110,101,96,78,66
439900342,55,0,113,108,97,72,62
440943646,55,0,114,109,99,80,77
441876836,55,0,119,113,100,83,75
442881464,55,0,121,117,100,83,63
443934337,55,0,119,113,96,81,72
444879323,55,0,118,113,100,82,79
445918367,55,0,114,108,97,79,68
446947717,55,0,114,111,100,78,76
447874633,55,0,111,107,100,81,69
448930178,55,0,117,112,100,80,75
449946416,55,0,119,113,98,80,79
450947284,55,0,121,115,97,81,65
451921644,55,0,125,119,100,79,65
452965964,55,0,125,119,100,79,78
453998133,55,0,126,121,98,78,75
454930487,55,0,120,115,100,79,71
455956100,55,0,122,117,100,80,67
456874035,55,0,121,114,100,80,69
457919309,55,0,118,113,100,81,80
458962599,55,0,116,109,97,78,71
459885644,55,0,120,112,97,81,67
460916104,55,0,117,116,100,70,64
461949939,55,0,118,110,100,78,71
462881037,55,0,111,104,100,77,79
463925401,55,0,109,102,96,79,79
464868385,55,0,110,106,100,80,75
465891362,55,0,114,111,94,81,67
466929875,55,0,112,108,100,79,80
467964682,55,0,113,109,97,79,78
468897679,55,0,108,105,100,81,74
469983054,55,0,107,102,95,79,64
470874614,55,0,109,106,100,79,66
471895081,55,0,111,106,100,78,74
472947644,55,0,115,114,100,79,73
473971185,55,0,126,122,98,80,67
474895574,55,0,128,121,100,79,77
475949931,55,0,124,117,100,81,73
476970600,55,0,121,116,95,78,71
477902649,55,0,121,117,91,82,75
478945330,55,0,124,117,97,75,69
479984052,55,0,123,114,100,79,77
480892430,55,0,121,112,100,80,76
481954164,55,0,119,113,100,79,67
482867329,55,0,124,118,100,79,67
483897681,55,0,134,129,100,77,64
484939936,55,0,132,123,100,78,72
485873729,55,0,145,142,96,77,76
486909959,55,0,141,136,97,80,66
487937464,55,0,139,134,100,79,66
488879662,55,0,141,138,100,70,77
489905317,55,0,145,141,100,71,79
490954448,55,0,158,153,100,71,75
491887480,55,0,162,157,100,69,70
492928990,55,0,169,167,100,69,67
493953646,55,0,173,169,100,67,78
494883432,55,0,184,180,100,62,79
495915092,55,0,193,189,100,73,63
496916645,55,0,184,179,100,67,72
497880647,55,0,175,172,100,67,78
498919662,55,0,192,192,100,65,77
