timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
117489927,117446636,-6.1976457,-6.1210313,1.0
118517368,118473365,-5.178418,-5.1143775,1.0
119489950,119463207,-5.3013525,-5.234933,1.0
120477487,120456433,-6.435595,-6.3551083,1.0
121470020,121443496,-7.8211875,-7.723702,1.0
122482507,122453243,-6.855623,-6.77033,1.0
123494968,123463075,-6.7227917,-6.6380877,1.0
124497469,124453447,-1.0245967,-1.0117171,1.0
125480029,125435805,-6.886871,-6.800654,1.0
126517462,126479730,-7.793686,-7.696699,1.0
127490172,127470057,-4.7456985,-4.686686,1.0
128477707,128432837,-6.9241843,-6.838231,0.99
129529928,129509903,5.3861666,5.319468,1.0
130517458,130470181,-7.1017637,-7.012695,1.0
131490031,131463251,-6.1976457,-6.119928,1.0
132477578,132450325,-5.9501905,-5.875716,1.0
133529938,133485816,-4.672745,-4.614196,1.0
134502506,134474166,-4.23568,-4.1825547,1.0
135485054,135460804,-6.4799275,-6.397514,1.0
136497528,136476438,-3.9560914,-3.9058044,1.0
137470100,137441114,-6.782149,-6.6959667,1.0
138457636,138430120,-7.793686,-7.6943784,1.0
139510018,139483462,-7.2216887,-7.129551,1.0
140517650,140489957,-5.178419,-5.1121283,1.0
141475100,141450195,-5.094815,-5.0295467,1.0
142502540,142470113,-6.2183986,-6.1385603,1.0
143490066,143446549,-7.5416584,-7.4447026,1.0
144517516,144490129,-6.468872,-6.385801,1.0
145505040,145476671,-8.778391,-8.663829,1.0
146517494,146489725,-6.3007245,-6.2180634,1.0
147529966,147509770,-6.390954,-6.3069015,1.0
148497579,148452773,-7.449994,-7.3520617,1.0
149470131,149425819,-7.3571877,-7.26064,1.0
150517508,150485844,-6.3460007,-6.2627544,1.0
151524976,151499374,-7.280911,-7.185341,1.0
152512521,152485796,-7.5416574,-7.442669,1.0
153510011,153490050,-5.4214983,-5.3498707,1.0
154482588,154449816,-5.4214983,-5.3497696,1.0
155500048,155474336,-6.0692844,-5.989281,1.0
156477593,156456617,3.180497,3.1387334,1.0
157490153,157465528,5.000271,4.93409,1.0
158517480,158490130,-7.5983872,-7.498488,1.0
159450156,159406434,-6.917979,-6.8275166,1.0
160502511,160469813,-9.147321,-9.028429,1.0
161514971,161483089,4.7777495,4.7159038,1.0
162502499,162469338,-7.6771026,-7.57943,1.0
163495015,163464688,-7.9121704,-7.8104753,1.0
164497504,164470981,-3.5559242,-3.510421,1.0
165475060,165454837,-9.788371,-9.663195,1.0
166527419,166493509,-4.9811625,-4.9179096,1.0
167499981,167475788,-4.6234703,-4.5650105,1.0
168487506,168460216,-7.3979344,-7.304182,1.0
169470050,169435837,-5.8286614,-5.755018,1.0
170502627,170475801,-7.3103423,-7.2178636,1.0
171504961,171455612,-6.0692835,-5.9923387,1.0
172507434,172487104,-2.76306,-2.7280514,1.0
173470151,173453720,-6.3007245,-6.2206535,1.0
174487467,174460415,-7.426902,-7.332575,1.0
175504917,175477692,-6.9797783,-6.8911166,1.0
176517420,176484331,-4.23568,-4.1819587,1.0
177489936,177457953,-6.593798,-6.5102887,1.0
178502396,178471267,-7.5644,-7.4688883,1.0
179519843,179485834,-7.9482703,-7.846558,1.0
180527309,180493515,-5.779335,-5.7064977,1.0
181464958,181444271,-7.8211875,-7.7215505,1.0
182477412,182457687,-7.426901,-7.3328366,1.0
183464936,183431278,-7.6920047,-7.5959096,1.0
184462433,184440069,-5.8775744,-5.8033333,1.0
185495003,185464842,-2.76306,-2.7281327,0.99
186477379,186460315,4.324847,4.2700744,1.0
187509777,187477684,-4.992645,-4.929569,1.0
188472357,188442359,-2.0491478,-2.0234294,1.0
189514744,189493477,-8.352228,-8.247744,1.0
190512234,190491282,-6.6971917,-6.61315,1.0
191509726,191477678,-7.2868075,-7.195016,1.0
192462331,192442214,-5.8286614,-5.7550883,1.0
193524668,193491413,-6.390954,-6.3100824,1.0
194482257,194455793,-5.6919856,-5.6198754,1.0
195504691,195479924,-5.5776696,-5.5069575,1.0
196467269,196444797,-4.027808,-3.976641,1.0
197509659,197489148,-7.766087,-7.667128,1.0
198522122,198498026,3.08917,3.0498116,1.0
199479692,199453491,2.0256972,1.9994037,1.0
200522064,200498167,-7.839469,-7.738776,1.0
201499611,201473408,3.681176,3.6330469,0.99
202527024,202505912,1.8012698,1.7777416,1.0
203489609,203465876,-4.9233522,-4.8589373,1.0
204467184,204435739,-5.1367874,-5.0695977,1.0
205489572,205455877,-6.255122,-6.1735086,1.0
206482098,206455983,-5.577668,-5.504934,1.0
207484559,207458871,-2.5474167,-2.5141287,1.0
208467075,208429209,-4.319342,-4.262813,1.0
209499482,209473497,5.4653144,5.3938723,1.0
210477016,210447058,-5.8775744,-5.8005023,1.0
211479507,211452511,-4.218749,-4.1635194,1.0
212486970,212455870,-6.990024,-6.898275,1.0
213499580,213472075,-6.162903,-6.0822806,1.0
214516873,214489232,-5.6919856,-5.6178493,1.0
215464472,215437008,-5.178419,-5.110737,1.0
216467055,216439196,1.4489298,1.4299439,0.99
217499338,217465830,-6.390954,-6.3072085,1.0
218481867,218452547,-3.9560914,-3.904251,1.0
219504290,219470791,-8.126372,-8.019462,0.99
220466862,220429225,3.312768,3.2692475,1.0
221514228,221486820,-5.46096,-5.3894014,1.0
222486812,222450464,-4.027808,-3.9751372,0.99
223474293,223446948,-6.3007245,-6.218311,1.0
224501707,224480084,-2.96305,-2.923827,1.0
225514172,225482683,-3.9560921,-3.9036043,1.0
226486702,226459213,-4.4176455,-4.359137,1.0
227514130,227484609,-5.4740505,-5.4015203,1.0
228486835,228469367,-2.4324367,-2.4002206,1.0
229449241,229425569,-3.327161,-3.283099,1.0
230466746,230423491,3.681176,3.6324332,1.0
231469133,231440942,-4.2693424,-4.2126765,0.99
232526480,232500313,1.5445698,1.5240105,1.0
233479078,233451382,5.27879,5.20853,1.0
234456622,234429499,3.681176,3.632369,1.0
235469074,235449339,-6.9489474,-6.8566723,1.0
236466552,236442454,-4.09827,-4.043801,1.0
237518899,237506827,-6.435595,-6.3499565,1.0
238526362,238495930,3.180497,3.1380754,1.0
239508887,239486046,3.9075317,3.8545933,1.0
240476438,240435841,4.258135,4.200244,0.99
241468942,241435875,-4.167542,-4.110964,1.0
242491475,242455438,-5.539038,-5.4640045,1.0
243478966,243452969,-6.886871,-6.7938805,1.0
244521246,244498028,-3.4121225,-3.3659735,1.0
245508763,245476826,-6.7737017,-6.682596,1.0
246486290,246465815,-7.1118345,-7.0159154,1.0
247503735,247479211,-3.2399719,-3.19624,1.0
248461307,248436884,3.08917,3.047421,1.0
249483747,249453325,-6.209183,-6.1250706,0.99
250461267,250433515,-2.6574268,-2.6214402,1.0
251528593,251502659,-6.232196,-6.1479063,1.0
252506113,252479209,-1.9043151,-1.8784891,1.0
253523559,253502789,-8.037815,-7.928737,1.0
254451214,254431603,-7.0104737,-6.915094,1.0
255523503,255497107,-5.8775744,-5.797606,1.0
256491225,256447817,-4.9233522,-4.855395,1.0
257493542,257466790,4.6594377,4.595946,1.0
258525934,258497313,-3.4950192,-3.4473035,0.99
259528408,259504858,5.4390597,5.364655,1.0
260471099,260438754,-8.352228,-8.2374325,1.0
261488484,261463481,-5.8775744,-5.7966413,1.0
262505907,262480430,-4.2693424,-4.2105093,1.0
263478445,263453326,-7.484499,-7.380336,1.0
264470950,264444421,-7.280912,-7.1816807,1.0
265493370,265464757,-8.802817,-8.68349,1.0
266525765,266500052,-2.4324367,-2.399698,1.0
267468424,267424184,-6.1349673,-6.0528507,1.0
268495796,268464737,-7.2395067,-7.1428146,1.0
269513328,269470401,-8.753896,-8.636946,1.0
270505748,270467887,-8.055604,-7.9482126,0.99
271498230,271461364,-5.3013515,-5.230908,1.0
272485753,272457824,-6.6650543,-6.576591,1.0
273488208,273459081,-7.9842086,-7.8782916,1.0
274480704,274451010,-7.426901,-7.328685,1.0
275498140,275477883,-6.3685164,-6.284438,1.0
276515578,276454637,-4.7817574,-4.71958,0.99
277483122,277458895,-6.0928235,-6.0123568,1.0
278485594,278459406,-6.886871,-6.7957673,1.0
279523006,279490312,-5.9646072,-5.8867736,1.0
280530443,280503369,-7.131935,-7.0387125,1.0
281512957,281485794,-7.682695,-7.5817456,1.0
282520513,282476934,-4.966773,-4.9012823,0.99
283482994,283453685,-7.1918955,-7.096622,1.0
284485463,284450895,-7.98421,-7.877961,0.99
285487919,285467630,-6.0219293,-5.941294,1.0
286475447,286442508,-8.231383,-8.120459,1.0
287507817,287487037,-7.7291346,-7.6243834,1.0
288490336,288470335,-7.9482703,-7.839908,1.0
289492806,289461031,-7.473016,-7.370142,1.0
290510229,290489342,-6.6971917,-6.6048965,1.0
291472800,291429729,-3.2399707,-3.1951575,1.0
292485240,292467098,-5.729584,-5.64959,1.0
293477772,293445866,-8.005694,-7.89375,1.0
294490176,294470945,-6.8242297,-6.7286434,0.98
295517593,295485866,-8.861164,-8.736643,1.0
296505087,296472536,-7.788174,-7.678346,1.0
297527493,297498081,-7.579524,-7.4723973,0.99
298485235,298457730,-4.700236,-4.633497,1.0
299472719,299439174,-3.3271604,-3.2797685,1.0
300499976,300480045,1.5445698,1.5224903,1.0
301517405,301485977,-8.770234,-8.644609,1.0
302450050,302424773,-5.2606926,-5.1851163,1.0
303477445,303432741,-7.8101983,-7.6979394,1.0
304514825,304481123,-5.5261025,-5.4460344,1.0
305502323,305466940,-6.435595,-6.341513,0.99
306504807,306472512,-8.0271225,-7.909776,1.0
307482352,307440660,-7.579525,-7.468544,0.97
308519706,308486690,-7.9031186,-7.7866273,1.0
309492227,309459173,-7.426901,-7.3180346,1.0
310524621,310495169,-8.037815,-7.9196825,0.97
311497290,311467202,-6.162903,-6.0718307,0.99
312449751,312405545,-9.430866,-9.290822,0.99
313492100,313467960,-7.2315936,-7.124002,1.0
314514511,314470186,-8.196529,-8.073727,0.99
315497022,315442202,-9.491385,-9.348684,0.99
316499480,316471997,-10.055279,-9.904239,0.99
317472047,317437030,-11.301934,-11.133665,1.0
318524376,318495796,-13.129933,-12.934577,1.0
319476960,319431881,-14.073929,-13.864445,1.0
320474416,320455930,-11.912395,-11.735176,1.0
321486861,321450184,-18.701674,-18.426783,1.0
322524257,322493466,-13.752934,-13.550583,1.0
323511765,323486771,-10.736855,-10.580731,1.0
324514293,324476871,-10.736855,-10.580678,1.0
325486766,325460181,-10.676692,-10.521408,1.0
326474277,326440132,-10.790051,-10.634996,1.0
327511690,327488917,-10.842987,-10.68905,1.0
328524097,328493471,-10.65656,-10.50519,1.0
329496653,329466802,-10.816551,-10.662945,1.0
330474189,330430278,-10.696783,-10.546742,1.0
331486642,331460390,-10.676692,-10.526758,1.0
332514046,332480270,-10.710156,-10.55989,1.0
333511541,333480071,-10.756834,-10.607701,1.0
334514024,334480136,-10.816551,-10.666458,1.0
335511565,335486767,-10.716837,-10.570058,1.0
336474092,336446870,-10.875941,-10.726964,1.0
337526608,337500181,-10.756834,-10.611242,1.0
338499020,338466848,-10.784743,-10.638853,1.0
339526423,339500401,-10.696784,-10.552104,1.0
340499014,340466925,-10.816551,-10.672098,1.0
341511443,341486889,-10.993759,-10.846799,1.0
342513934,342493473,-10.974211,-10.827613,1.0
343471530,343453470,-10.974211,-10.829456,1.0
344498955,344466963,-10.869359,-10.725979,1.0
345526374,345493624,-10.974211,-10.831233,1.0
346474005,346449209,-10.9480915,-10.805372,1.0
347526367,347506891,-10.935009,-10.794496,1.0
348498941,348463479,-10.836384,-10.697044,1.0
349471503,349453472,-10.895666,-10.757419,1.0
350513897,350486776,-10.935009,-10.796215,1.0
351471509,351440283,-10.92191,-10.783265,1.0
352513922,352486988,-10.915356,-10.778743,1.0
353486472,353466881,-10.935009,-10.79811,1.0
354483989,354450177,-10.875941,-10.739721,1.0
355486604,355442839,-10.864089,-10.729912,1.0
356474139,356448938,-10.9480915,-10.812909,1.0
357486486,357466797,-11.0521965,-10.917675,1.0
358474086,358446979,-10.875941,-10.74345,1.0
359511441,359486865,-10.915356,-10.782357,1.0
360523940,360490277,-10.915356,-10.784286,1.0
361486522,361450175,-10.915356,-10.784268,1.0
362499009,362480141,-10.842987,-10.714615,1.0
363486545,363453575,-10.836384,-10.708094,1.0
364474140,364429641,-10.989853,-10.859784,1.0
365511508,365486774,-10.993759,-10.865428,1.0
366514018,366484679,-10.92191,-10.794405,1.0
367526666,367490280,-10.915356,-10.789809,1.0
368499166,368480268,-10.816551,-10.692216,1.0
369496622,369463474,-11.052196,-10.927006,1.0
370484165,370453486,-10.895666,-10.772113,1.0
371511612,371476872,-10.856181,-10.733141,1.0
372474251,372430274,-11.013272,-10.890308,1.0
373471761,373440274,-10.974211,-10.851611,1.0
374474270,374436763,-10.915356,-10.793483,1.0
375511700,375480137,-10.842987,-10.723748,1.0
376514213,376488920,-10.895666,-10.775758,1.0
377486827,377458024,-10.92191,-10.801785,1.0
378499305,378470171,-11.032752,-10.9132395,1.0
379511802,379488925,-10.974211,-10.855382,1.0
380474426,380446765,-10.915356,-10.799124,1.0
381511863,381476867,-11.0521965,-10.934395,1.0
382514413,382484520,-10.974211,-10.857258,1.0
383527053,383502411,-10.763486,-10.650653,1.0
384514614,384493472,-10.869359,-10.7553625,1.0
385512060,385489059,-10.869359,-10.757269,1.0
386474633,386453766,-10.842987,-10.7312765,1.0
387527022,387506815,-11.000267,-10.8866625,1.0
388474715,388453467,-10.895666,-10.785116,1.0
389487189,389460174,-10.954627,-10.843442,1.0
390499708,390473575,-11.013272,-10.9015875,1.0
391512209,391486775,-10.935009,-10.825886,1.0
392474839,392449075,-11.000267,-10.89042,1.0
393497326,393471341,-10.974211,-10.864714,1.0
394499861,394466923,-10.911421,-10.804464,1.0
395487464,395458016,-10.869359,-10.762702,1.0
396514917,396488925,-10.869359,-10.764662,1.0
397487522,397446879,-10.954627,-10.849006,1.0
398485078,398460176,-11.032752,-10.926425,1.0
399497597,399471471,-10.9480915,-10.844408,1.0
400485208,400453645,-10.958547,-10.854849,1.0
401527623,401498032,-10.974211,-10.870371,1.0
402500323,402475744,-10.869359,-10.766475,1.0
403527730,403506830,-10.9480915,-10.84635,1.0
404460454,404416281,-10.864089,-10.763127,1.0
405512868,405486760,-10.616187,-10.519257,1.0
406510423,406476760,-10.756834,-10.658689,1.0
407473090,407448918,-10.842987,-10.744057,1.0
408500562,408475887,-10.9480915,-10.849966,1.0
409528057,409502541,-10.842987,-10.745921,1.0
410500699,410473470,-10.736855,-10.640769,1.0
411513274,411488922,-10.895666,-10.7999325,1.0
412500800,412460270,-10.836384,-10.741187,1.0
413473428,413449205,-10.869359,-10.774,1.0
414485956,414453643,-10.832421,-10.73907,1.0
415513462,415473466,-10.993759,-10.899122,1.0
416501051,416475746,-10.9480915,-10.853773,1.0
417513599,417488920,-10.816551,-10.723442,1.0
418526124,418502413,-10.816551,-10.725165,1.0
419513753,419486775,-10.954627,-10.862155,1.0
420501338,420473589,-10.895666,-10.803665,1.0
421474115,421446774,-10.935009,-10.844633,1.0
422501471,422471336,-10.869359,-10.779415,1.0
423514046,423488943,-10.92191,-10.831509,1.0
424526556,424500175,-10.935009,-10.846354,1.0
425499232,425471204,-11.07807,-10.9883,1.0
426511736,426489064,-10.9480915,-10.86115,1.0
427474403,427449194,-11.000267,-10.913066,1.0
428486945,428462554,-11.20654,-11.117742,1.0
429524433,429498017,-11.358787,-11.268767,1.0
430472141,430448919,-11.1809635,-11.092307,1.0
431474712,431453459,-3.2399707,-3.2148242,1.0
432512198,432480104,-1.3815482,-1.3709021,1.0
433514781,433486764,-2.4905915,-2.471856,1.0
434527507,434500390,-2.4028332,-2.3851647,1.0
435514953,435486974,-2.8143892,-2.7937367,1.0
436472633,436440059,-2.4028332,-2.385652,1.0
437510164,437484534,-4.2356806,-4.2053175,1.0
438512706,438488916,-4.4338174,-4.402771,1.0
439525267,439498016,-3.3271604,-3.3038764,1.0
440527844,440502412,-2.96305,-2.9428566,1.0
441485539,441462541,-2.7630591,-2.7442255,1.0
442528033,442500181,-3.6158035,-3.5917912,1.0
443500686,443473480,-6.886871,-6.8423176,1.0
444473337,444446765,-7.131935,-7.0858006,1.0
445485901,445462404,-7.5416584,-7.4941583,1.0
446498465,446466840,-7.5870757,-7.5392494,1.0
447501051,447460177,-7.5416584,-7.494205,1.0
448498676,448466919,-7.632221,-7.5841203,1.0
449461339,449435756,-7.579525,-7.53312,1.0
450483884,450458024,-7.3494005,-7.304484,1.0
451486479,451446885,-7.3396554,-7.2946978,1.0
452499052,452473480,-7.3103423,-7.265594,1.0
453511627,453486774,-6.8242297,-6.782504,1.0
454474305,454444669,-6.990024,-6.948483,1.0
455511854,455480278,-7.3571877,-7.313485,1.0
456499541,456473469,-7.0714645,-7.02942,1.0
457512027,457480106,-6.3279285,-6.2903304,1.0
458484709,458458013,-6.654306,-6.6146636,1.0
459487286,459462409,-6.209183,-6.172182,1.0
460499868,460473479,-6.917979,-6.876877,1.0
461487497,461462411,-6.6971917,-6.656289,1.0
462525018,462496967,-8.403487,-8.35232,1.0
463527682,463498160,-8.335072,-8.284408,1.0
464500287,464473578,-4.700235,-4.671588,1.0
465527830,465506799,-4.9811625,-4.950883,1.0
466485539,466460180,-4.745698,-4.716025,1.0
467488137,467462418,-4.167542,-4.1414385,1.0
468500721,468473678,-4.607965,-4.5783157,1.0
469513299,469484663,-5.0383096,-5.0050797,1.0
470500935,470475893,-4.4979243,-4.4682736,1.0
471513512,471486773,-4.9233522,-4.890075,1.0
472501150,472460059,-4.36877,-4.3392334,1.0
473513898,473488915,-5.205989,-5.169857,1.0
474526318,474500173,-6.0928245,-6.05058,1.0
475499081,475473481,-5.9501896,-5.9078918,1.0
476496608,476456183,-6.671493,-6.624096,1.0
477474414,477453466,-7.2315936,-7.1803193,1.0
478511798,478484683,-5.779335,-5.7383623,1.0
479499436,479471340,-6.3007245,-6.2549987,1.0
480527019,480486884,-2.4905915,-2.4729588,1.0
481524608,481476882,-1.2162387,-1.2076297,1.0
482497280,482471204,-5.3684316,-5.3314557,1.0
483499887,483466994,-5.9501896,-5.9092193,1.0
484512475,484480277,-3.686374,-3.661032,1.0
485455254,485419219,-3.8460085,-3.8195949,1.0
486454505,486415781,-4.167542,-4.1389256,1.0
487488969,487464821,-9.551521,-9.4858675,1.0
488513583,488482527,-10.228881,-10.158488,1.0
489513572,489487072,-4.923353,-4.8903546,1.0
490513658,490487063,-15.587365,-15.482865,1.0
491488952,491460240,-22.515028,-22.36413,1.0
492513569,492479337,-4.009999,-3.98312,1.0
493488889,493464935,-5.205989,-5.1720467,1.0
494488937,494445247,-15.018637,-14.920686,1.0
495488940,495449126,-6.3007245,-6.259567,1.0
496513487,496489225,-6.855622,-6.8109436,1.0
497498726,497473574,-5.8775744,-5.839175,1.0
498498723,498466006,-4.36877,-4.3401847,1.0
