timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
24290947,0.0142332,0,0,0,0,0,0,0,0,0
24730828,0.018972803,0,0,0,0,0,0,0,0,0
25236656,0.02200526,0,0,0,0,0,0,0,0,0
25742778,0.016324995,0,0,0,0,0,0,0,0,0
26248667,0.020718796,0,0,0,0,0,0,0,0,0
26754694,0.016376313,0,0,0,0,0,0,0,0,0
27261393,0.017870212,0,0,0,0,0,0,0,0,0
27326658,0.017870212,0,0,0,0,0,0,0,0,0
27833139,0.017443178,0,0,0,0,0,0,0,0,0
28338726,0.018244509,0,0,0,0,0,0,0,0,0
28844675,0.020907698,0,0,0,0,0,0,0,0,0
29350789,0.02214713,0,0,0,0,0,0,0,0,0
29856670,0.022828562,0,0,0,0,0,0,0,0,0
30362655,0.018994309,0,0,0,0,0,0,0,0,0
30868668,0.01838131,0,0,0,0,0,0,0,0,0
31374666,0.01992989,0,0,0,0,0,0,0,0,0
31880907,0.017357126,0,0,0,0,0,0,0,0,0
32386657,0.016283007,0,0,0,0,0,0,0,0,0
32893656,0.0134598175,0,0,0,0,0,0,0,0,0
33399659,0.015931929,0,0,0,0,0,0,0,0,0
33905656,0.01505853,0,0,0,0,0,0,0,0,0
34411831,0.0133055635,0,0,0,0,0,0,0,0,0
34917678,0.01092548,0,0,0,0,0,0,0,0,0
35424041,0.010006857,0,0,0,0,0,0,0,0,0
35929799,0.009375597,0,0,0,0,0,0,0,0,0
36435656,0.009471044,0,0,0,0,0,0,0,0,0
36941791,0.007527691,0,0,0,0,0,0,0,0,0
37447655,0.0060398346,0,0,0,0,0,0,0,0,0
37953658,0.0034187743,0,0,0,0,0,0,0,0,0
38459657,0.0015670772,0,0,0,0,0,0,0,0,0
38965657,9.235821e-05,0,0,0,0,0,0,0,0,0
39471816,0.0023014196,0,0,0,0,0,0,0,0,0
39977656,0.011879714,0,0,0,0,0,0,0,0,0
40484681,0.012192853,0,0,0,0,0,0,0,0,0
40990656,0.007460706,0,0,0,0,0,0,0,0,0
41496657,0.019190213,0,0,0,0,0,0,0,0,0
42002671,0.019658657,0,0,0,0,0,0,0,0,0
42508680,0.011256026,0,0,0,0,0,0,0,0,0
43015042,0.0078961225,0,0,0,0,0,0,0,0,0
43520675,0.007877395,0,0,0,0,0,0,0,0,0
44026857,0.0074005597,0,0,0,0,0,0,0,0,0
44532659,0.009172566,0,0,0,0,0,0,0,0,0
45038659,0.008245362,0,0,0,0,0,0,0,0,0
45544657,0.004491305,0,0,0,0,0,0,0,0,0
46050680,0.0042344043,0,0,0,0,0,0,0,0,0
46556679,0.0027899786,0,0,0,0,0,0,0,0,0
46699676,0.0028925338,0,0,0,0,0,0,0,0,0
47205656,0.0042470675,0,0,0,0,0,0,0,0,0
47711791,0.0029865443,0,0,0,0,0,0,0,0,0
48217656,0.0048291115,0,0,0,0,0,0,0,0,0
48723657,0.0037972587,0,0,0,0,0,0,0,0,0
49229662,0.0046035144,0,0,0,0,0,0,0,0,0
49735675,-0.0016688104,0,0,0,0,0,0,0,0,0
50242706,-0.005022657,0,0,0,0,0,0,0,0,0
50748709,0.0029550171,0,0,0,0,0,0,0,0,0
51254656,0.0044934317,0,0,0,0,0,0,0,0,0
51760658,0.0048990697,0,0,0,0,0,0,0,0,0
52266964,0.008276927,0,0,0,0,0,0,0,0,0
52772678,0.013174328,0,0,0,0,0,0,0,0,0
53278667,0.015297355,0,0,0,0,0,0,0,0,0
53785675,0.014643419,0,0,0,0,0,0,0,0,0
54292901,0.013773985,0,0,0,0,0,0,0,0,0
54798659,0.013836336,0,0,0,0,0,0,0,0,0
55304655,0.012422096,0,0,0,0,0,0,0,0,0
55810657,0.010914988,0,0,0,0,0,0,0,0,0
56316739,0.007434865,0,0,0,0,0,0,0,0,0
56823229,0.005909602,0,0,0,0,0,0,0,0,0
57328666,0.004476318,0,0,0,0,0,0,0,0,0
57834658,0.0046004285,0,0,0,0,0,0,0,0,0
58340675,0.0038915838,0,0,0,0,0,0,0,0,0
58846673,0.0010693811,0,0,0,0,0,0,0,0,0
59352790,-0.00019186326,0,0,0,0,0,0,0,0,0
59858668,-0.00029626195,0,0,0,0,0,0,0,0,0
60364657,-0.0003372623,0,0,0,0,0,0,0,0,0
60870712,-0.0011137789,0,0,0,0,0,0,0,0,0
61376656,-0.00023790596,0,0,0,0,0,0,0,0,0
61883090,0.00075699546,0,0,0,0,0,0,0,0,0
62389168,0.001973924,0,0,0,0,0,0,0,0,0
62894656,0.0024854194,0,0,0,0,0,0,0,0,0
63400657,0.001296719,0,0,0,0,0,0,0,0,0
63906670,0.002148405,0,0,0,0,0,0,0,0,0
64412944,0.002346446,0,0,0,0,0,0,0,0,0
64918665,0.0027936602,0,0,0,0,0,0,0,0,0
65424657,0.0034605027,0,0,0,0,0,0,0,0,0
65930656,0.005884333,0,0,0,0,0,0,0,0,0
66437548,0.0035110284,0,0,0,0,0,0,0,0,0
66942960,0.0037040142,0,0,0,0,0,0,0,0,0
67448668,-0.0015798784,0,0,0,0,0,0,0,0,0
67954658,-0.009231054,0,0,0,0,0,0,0,0,0
68460659,-0.06309036,0,0,0,0,0,0,0,0,0
68966657,-0.059097473,0,0,0,0,0,0,0,0,0
69472806,-0.05661255,0,0,0,0,0,0,0,0,0
69978686,-0.056236044,0,0,0,0,0,0,0,0,0
70485656,-0.04456203,0,0,0,0,0,0,0,0,0
70991657,-0.036016632,0,0,0,0,0,0,0,0,0
71497656,-0.023550311,0,0,0,0,0,0,0,0,0
72003839,-0.020058243,0,0,0,0,0,0,0,0,0
72509657,-0.015021399,0,0,0,0,0,0,0,0,0
73015677,-0.019664468,0,0,0,0,0,0,0,0,0
73521671,-0.049166348,0,0,0,0,0,0,0,0,0
74028266,-0.09052258,0,0,0,0,0,0,0,0,0
74533917,-0.2329817,0,0,0,0,0,0,0,0,0
75039678,-0.34660047,0,0,0,0,0,0,0,0,0
75545657,-0.46737725,0,0,0,0,0,0,0,0,0
76051869,-0.57933676,0,0,0,0,0,0,0,0,0
76557660,-0.6840263,0,0,0,0,0,0,0,0,0
77063826,-0.7709131,0,0,0,0,0,0,0,0,0
77569667,-0.770749,0,0,0,0,0,0,0,0,0
78075657,-0.76643145,0,0,0,0,0,0,0,0,0
78581657,-0.71751463,0,0,0,0,0,0,0,0,0
79087709,-0.60948247,0,0,0,0,0,0,0,0,0
79594535,-0.4875484,0,0,0,0,0,0,0,0,0
80099656,-0.71711075,0,0,0,0,0,0,0,0,0
80374924,-0.84402746,0,0,0,0,0,0,0,0,0
80881137,-1.1301092,0,0,0,0,0,0,0,0,0
81386656,-1.3600631,0,0,0,0,0,0,0,0,0
81694790,-1.530423,0,0,0,0,0,0,0,0,0
82200690,-1.6969182,0,0,0,0,0,0,0,0,0
82706655,-1.8844768,0,0,0,0,0,0,0,0,0
83213657,-2.0909348,0,0,0,0,0,0,0,0,0
83719656,-2.1978672,0,0,0,0,0,0,0,0,0
84225832,-2.3122787,0,0,0,0,0,0,0,0,0
84731675,-2.5246067,0,0,0,0,0,0,0,0,0
85237729,-2.6548378,0,0,0,0,0,0,0,0,0
85743890,-2.7363122,0,0,0,0,0,0,0,0,0
86249676,-2.9599268,0,0,0,0,0,0,0,0,0
86755812,-2.9774563,0,0,0,0,0,0,0,0,0
87262657,-2.9947343,0,0,0,0,0,0,0,0,0
87768919,-3.2445638,0,0,0,0,0,0,0,0,0
88274657,-3.2585452,0,0,0,0,0,0,0,0,0
88780657,-3.248764,0,0,0,0,0,0,0,0,0
89286794,-3.370823,0,0,0,0,0,0,0,0,0
89792657,-3.3592172,0,0,0,0,0,0,0,0,0
90298670,-3.3554857,0,0,0,0,0,0,0,0,0
90529843,-3.3759317,0,0,0,0,0,0,0,0,0
91036310,-3.3541174,0,0,0,0,0,0,0,0,0
91541658,-3.3304632,0,0,0,0,0,0,0,0,0
92047703,-3.3034792,0,0,0,0,0,0,0,0,0
92553658,-3.2971644,0,0,0,0,0,0,0,0,0
93059796,-3.278214,0,0,0,0,0,0,0,0,0
93566938,-3.197359,0,0,0,0,0,0,0,0,0
94072658,-3.1652534,0,0,0,0,0,0,0,0,0
94578714,-3.0523627,0,0,0,0,0,0,0,0,0
95084657,-2.9208407,0,0,0,0,0,0,0,0,0
