timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
24528111,24527988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24530603,24530482,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24630507,24630232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24727604,24727489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24829999,24829734,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
24927114,24926991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25029465,25029236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25126613,25126493,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25228937,25228737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25331100,25330982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25428404,25428239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25530604,25530483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25627886,25627740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25730101,25729985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25829852,25829735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
25929606,25929486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26029365,26029237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26129104,26128988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26228854,26228739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26328609,26328490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26428358,26428240,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26530601,26530485,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26630372,26630236,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26730109,26729987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26827377,26827244,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
26929609,26929489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27026862,27026746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27129114,27128990,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27231353,27231235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27328612,27328492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27430852,27430737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27528111,27527994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27630353,27630239,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27727613,27727495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27829856,27829740,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
27932107,27931985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28029360,28029242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28131607,28131487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28228864,28228744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28331105,28330989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28428362,28428246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28530612,28530491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28630361,28630242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28730138,28729993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28829861,28829744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
28929616,28929495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29029364,29029245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29129117,29128996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29228868,29228747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29328620,29328498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29428367,29428249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29528128,29528000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29627870,29627751,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29730115,29729996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29827374,29827253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
29929626,29929498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30026873,30026756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30129119,30129000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30231371,30231245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30328623,30328503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30430866,30430747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30528119,30528005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30630369,30630249,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30730119,30730001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30829868,30829752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
30929664,30929503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31029387,31029254,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31129126,31129005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31228876,31228756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31328659,31328507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
31428378,31428259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
