timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
24525757,24525494,-0.9592327,-0.088074535,0.0663379,-0.26022097,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24530747,24530482,-0.95927083,-0.08778412,0.06607408,-0.26024526,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24575597,24575369,-0.9595565,-0.0851751,0.06383349,-0.2606181,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24630618,24630232,-0.9596716,-0.08220599,0.061718136,-0.26165524,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24680337,24680108,-0.9594712,-0.079958156,0.060601234,-0.26334247,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24725218,24724996,-0.95888233,-0.0788507,0.059957515,-0.2659556,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24775131,24774871,-0.95765543,-0.07809629,0.059477665,-0.2706651,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24830128,24829734,-0.95565325,-0.078149036,0.057975635,-0.27795428,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24879850,24879610,-0.95317656,-0.079026,0.055194248,-0.286641,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24924735,24924497,-0.9504093,-0.08130859,0.05142381,-0.29574773,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
24979611,24979360,-0.94704026,-0.08242996,0.04762937,-0.30667812,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25029577,25029236,-0.9446334,-0.08232485,0.045690767,-0.31432885,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25079350,25079111,-0.9433776,-0.08248953,0.04524474,-0.31809944,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25124232,25123999,-0.94297904,-0.085365444,0.04577687,-0.318446,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25179094,25178862,-0.9432206,-0.09098896,0.045586087,-0.31619272,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25229076,25228737,-0.9436827,-0.09500351,0.04287902,-0.3140044,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25278847,25278612,-0.94359833,-0.097031794,0.037448347,-0.31433216,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25328725,25328488,-0.9425606,-0.09750246,0.030299367,-0.31804854,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25378618,25378363,-0.94089806,-0.09468978,0.02257461,-0.32439977,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25428503,25428239,-0.93870157,-0.08972971,0.014448038,-0.33253467,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25478334,25478114,-0.9360477,-0.08279264,0.0068005878,-0.34192678,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25528207,25527989,-0.9326248,-0.07713212,-0.0013355836,-0.3525051,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25578091,25577865,-0.92856264,-0.07311563,-0.010248041,-0.36375892,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25627991,25627740,-0.9243314,-0.068521634,-0.019884314,-0.37486097,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25677837,25677616,-0.920165,-0.06401293,-0.031093039,-0.38500923,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25727718,25727491,-0.91621673,-0.059650462,-0.043359842,-0.39383864,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25777619,25777367,-0.9127995,-0.054881107,-0.053776223,-0.401115,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25827487,25827242,-0.910186,-0.05022273,-0.061183643,-0.40656576,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25877339,25877117,-0.9084816,-0.040638786,-0.0657497,-0.41071492,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25927217,25926993,-0.90714383,-0.028293744,-0.06848587,-0.41424543,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
25977096,25976868,-0.90574604,-0.01787678,-0.0709273,-0.4174611,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26026965,26026743,-0.90450627,-0.007919177,-0.07132811,-0.42037845,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26076871,26076619,-0.9032322,-0.002036237,-0.072540656,-0.42297187,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26126716,26126494,-0.9019114,0.0011240223,-0.07558785,-0.4252542,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26176596,26176370,-0.9006363,0.0010389627,-0.08046678,-0.4270579,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26226505,26226245,-0.89989376,-0.0025325732,-0.0844527,-0.42784637,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26276379,26276120,-0.9000423,-0.006784557,-0.084889516,-0.42740127,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26326219,26325996,-0.90091676,-0.010510101,-0.08209148,-0.42602766,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26381081,26380859,-0.90181607,-0.011991138,-0.07659321,-0.42510876,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26425986,26425747,-0.90189844,-0.013725878,-0.073400825,-0.4254446,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26475849,26475622,-0.9017237,-0.018276876,-0.07256097,-0.42578793,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26525728,26525498,-0.9017908,-0.020060683,-0.07224861,-0.4256187,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26580580,26580361,-0.9018156,-0.016709927,-0.0695531,-0.42615944,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26630500,26630236,-0.9012338,-0.011738662,-0.06534896,-0.42821664,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26675353,26675124,-0.9004275,-0.006206616,-0.061225858,-0.4306311,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26730218,26729987,-0.8997184,-0.0025771728,-0.058417365,-0.43253642,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26780079,26779863,-0.89991033,-0.002374454,-0.05891809,-0.43207008,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26824980,26824750,-0.9006282,-0.004737329,-0.061239537,-0.4302282,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26874845,26874626,-0.9014229,-0.005846456,-0.06261299,-0.4283484,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
26929717,26929489,-0.90161103,-0.0030825224,-0.060710844,-0.42825502,-0.028487045,1.016358e-08,-5.9524554e-09,0.9995942,1
