timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
25279334,25089086,0.9638487,0.019461347,0.96830463,0.96830463,0.96830463,0.96830463,0.96830463,0.03071227,0.03071227,0.03071227,0.03071227,0.03071227,-0.051138278,-0.051138278,-0.051138278,-0.051138278,-0.051138278,0.2,0.2,0.2,0.2,0.2,1
26276866,26086594,1.1628866,0.019309497,1.1658682,1.1658682,1.1658682,1.1658682,1.1658682,0.06654298,0.06654298,0.06654298,0.06654298,0.06654298,0.04611993,0.04611993,0.04611993,0.04611993,0.04611993,0.2,0.2,0.2,0.2,0.2,1
27274110,27084103,1.1752589,0.019055933,1.1750718,1.1750718,1.1750718,1.1750718,1.1750718,0.0008516684,0.0008516684,0.0008516684,0.0008516684,0.0008516684,0.048851352,0.048851352,0.048851352,0.048851352,0.048851352,0.20000002,0.20000002,0.20000002,0.20000002,0.20000002,1
28271654,28081611,1.189121,0.018843051,1.1883794,1.1883794,1.1883794,1.1883794,1.1883794,0.05278294,0.05278294,0.05278294,0.05278294,0.05278294,0.028459033,0.028459033,0.028459033,0.028459033,0.028459033,0.2,0.2,0.2,0.2,0.2,1
29269210,29079121,1.1640066,0.018812174,1.1641754,1.1641754,1.1641754,1.1641754,1.1641754,-0.026574086,-0.026574086,-0.026574086,-0.026574086,-0.026574086,0.043132927,0.043132927,0.043132927,0.043132927,0.043132927,0.2,0.2,0.2,0.2,0.2,1
30276606,30086606,1.18509,0.018718733,1.1853428,1.1853428,1.1853428,1.1853428,1.1853428,-0.006647479,-0.006647479,-0.006647479,-0.006647479,-0.006647479,0.025262868,0.025262868,0.025262868,0.025262868,0.025262868,0.2,0.2,0.2,0.2,0.2,1
31274122,31084117,1.2145323,0.018662572,1.2163458,1.2163458,1.2163458,1.2163458,1.2163458,-0.09079105,-0.09079105,-0.09079105,-0.09079105,-0.09079105,0.049858928,0.049858928,0.049858928,0.049858928,0.049858928,0.2,0.2,0.2,0.2,0.2,1
32271655,32081630,1.2202446,0.018638182,1.2178416,1.2178416,1.2178416,1.2178416,1.2178416,0.019551933,0.019551933,0.019551933,0.019551933,0.019551933,-0.019520111,-0.019520111,-0.019520111,-0.019520111,-0.019520111,0.2,0.2,0.2,0.2,0.2,1
33269209,33079140,1.1986458,0.018722048,1.1999441,1.1999441,1.1999441,1.1999441,1.1999441,0.0278729,0.0278729,0.0278729,0.0278729,0.0278729,-0.03189324,-0.03189324,-0.03189324,-0.03189324,-0.03189324,0.2,0.2,0.2,0.2,0.2,1
34276698,34086628,1.212423,0.018746788,1.2133592,1.2133592,1.2133592,1.2133592,1.2133592,-0.011326859,-0.011326859,-0.011326859,-0.011326859,-0.011326859,0.033607654,0.033607654,0.033607654,0.033607654,0.033607654,0.2,0.2,0.2,0.2,0.2,1
