timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2],reset_integral
25064404,-0.5815169,1.0434117,0.2805275,0.014778346,0.0,0.0,1
25069393,-0.58690745,1.0436606,0.28103998,0.014778346,0.0,0.0,1
25089336,-0.59031904,1.0465881,0.28454915,0.014778346,0.0,0.0,1
25109345,-0.5908042,1.0471976,0.2771524,0.014778346,0.0,0.0,1
25129256,-0.6011163,1.0471976,0.27974316,0.014778346,0.0,0.0,1
25149212,-0.61034906,1.0471976,0.27499533,0.014778346,0.0,0.0,1
25169159,-0.62086785,1.0471976,0.26989433,0.014778346,0.0,0.0,1
25189091,-0.63185495,1.0471976,0.26521966,0.014778346,0.0,0.0,1
25209056,-0.6385342,1.0471976,0.2550388,0.014778346,0.0,0.0,1
25229097,-0.6477265,1.0471976,0.25245202,0.014778346,0.0,0.0,1
25248963,-0.65696967,1.0471976,0.25058025,0.014778346,0.0,0.0,1
25268895,-0.6656271,1.0432601,0.24957366,0.014778346,0.0,0.0,1
25288840,-0.6728925,1.0330168,0.24954884,0.014778346,0.0,0.0,1
25308798,-0.68028104,1.0213809,0.24988994,0.014778346,0.0,0.0,1
25328746,-0.6782465,1.0471976,0.23053217,0.014778346,0.0,0.0,1
25348695,-0.59036565,1.0471976,0.07039359,0.014778346,0.0,0.0,1
25368675,-0.4147149,1.0471976,-0.21612367,0.014778346,0.0,0.0,1
25388578,0.18222292,1.0471976,0.29136735,0.014778346,0.0,0.0,1
25408543,0.8752928,1.0471976,0.27991167,0.014778346,0.0,0.0,1
25428524,1.2217305,1.0471976,0.28752503,0.014778346,0.0,0.0,1
25448433,1.2217305,1.0471976,0.30645072,0.014778346,0.0,0.0,1
25468386,1.2217305,1.0471976,0.33385673,0.014778346,0.0,0.0,1
25488340,1.0108097,0.8835322,0.3630369,0.014778346,0.0,0.0,1
25508324,1.0131902,0.86433095,0.3598882,0.014778346,0.0,0.0,1
25528227,0.55138844,0.7401512,0.374439,0.014778346,0.0,0.0,1
25548182,-0.31578612,0.7671706,-0.054637194,0.014778346,0.0,0.0,1
25568143,-0.67883927,0.80464345,0.32702667,0.014778346,0.0,0.0,1
25588084,-0.67439157,0.8451792,0.31583998,0.014778346,0.0,0.0,1
25608076,-0.66055936,1.0396391,0.26968017,0.014778346,0.0,0.0,1
25628011,-0.5453975,1.0471976,0.10352231,0.014778346,0.0,0.0,1
25647969,-0.16069774,1.029569,0.107684515,0.014778346,0.0,0.0,1
25667889,0.35705847,0.86696637,0.3432074,0.014778346,0.0,0.0,1
25687830,0.6086221,0.68250376,0.37703604,0.014778346,0.0,0.0,1
25707787,0.6029691,0.6583215,0.38140187,0.014778346,0.0,0.0,1
25727738,0.673676,0.475731,0.40955222,0.014778346,0.0,0.0,1
25747695,0.36282665,0.06810922,0.47257,0.014778346,0.0,0.0,1
25772636,0.12948808,0.0314088,0.47395727,0.014778346,0.0,0.0,1
25787625,-0.17235866,0.23283713,0.23304349,0.014778346,0.0,0.0,1
25807578,-0.98553616,0.5936073,0.3895649,0.014778346,0.0,0.0,1
25827508,-0.83409137,0.5393442,0.39268267,0.014778346,0.0,0.0,1
25847436,-0.77649695,0.5201996,0.3822402,0.014778346,0.0,0.0,1
25867385,-0.64651924,0.49188176,0.31113964,0.014778346,0.0,0.0,1
25887330,-0.6619222,0.4744195,0.35156432,0.014778346,0.0,0.0,1
