timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
24289171,-0.00941973,0.089495346,0.0,0.0,0.01898798,-0.025578732,0.0,0.0,0.04413752,-0.07175352,0.0,0.0,1,1,0,0,0,0,0,0
