timestamp,timestamp_sample,device_id,differential_pressure_pa,temperature,error_count
25253241,25250284,4728849,-93.112854,4.7142158,0
26253240,26250283,4728849,-92.06073,4.616512,0
27266246,27263272,4728849,-92.06073,4.616512,0
28266251,28263271,4728849,-92.06073,4.616512,0
29266650,29263680,4728849,-93.112854,4.518808,0
30266679,30263722,4728849,-92.06073,4.421104,0
31266257,31263271,4728849,-93.112854,4.421104,0
32266228,32263271,4728849,-93.112854,4.3234,0
33253247,33250291,4728849,-98.37346,4.3234,0
34266423,34263467,4728849,-95.217094,4.3234,0
35266440,35263484,4728849,-95.217094,4.3234,0
36266410,36263453,4728849,-95.217094,4.3234,0
37266241,37263284,4728849,-96.26922,4.3234,0
38253062,38249613,4728849,-95.217094,4.3234,0
39266410,39263453,4728849,-96.26922,4.3234,0
40266223,40263266,4728849,-92.06073,4.3234,0
41266636,41263663,4728849,-98.37346,4.3234,0
42253477,42249614,4728849,-96.26922,4.3234,0
43266638,43263670,4728849,-95.217094,4.225696,0
44266418,44263460,4728849,-95.217094,4.225696,0
45266223,45263266,4728849,-96.26922,4.225696,0
46253244,46250287,4728849,-99.425575,4.225696,0
47253239,47250283,4728849,-98.37346,4.225696,0
48266434,48263450,4728849,-96.26922,4.225696,0
49266227,49263270,4728849,-96.26922,4.225696,0
50266228,50263271,4728849,-96.26922,4.127992,0
51266441,51263485,4728849,-96.26922,4.127992,0
52266421,52263455,4728849,-93.112854,4.127992,0
53266411,53263454,4728849,-96.26922,4.225696,0
54266636,54263673,4728849,-102.58194,4.127992,0
55266654,55263697,4728849,-96.26922,4.127992,0
56266636,56263670,4728849,-96.26922,4.127992,0
57266228,57263271,4728849,-96.26922,4.127992,0
58253063,58249604,4728849,-99.425575,4.127992,0
59266416,59263459,4728849,-95.217094,4.030288,0
60253263,60250306,4728849,-99.425575,4.030288,0
61266425,61263467,4728849,-98.37346,4.030288,0
62266229,62263272,4728849,-98.37346,3.9325843,0
63253062,63249605,4728849,-98.37346,3.9325843,0
64266413,64263456,4728849,-98.37346,3.9325843,0
65266240,65263284,4728849,-96.26922,3.9325843,0
66266456,66263500,4728849,-96.26922,3.8348804,0
67253463,67249626,4728849,-96.26922,3.8348804,0
68266635,68263665,4728849,-95.217094,3.8348804,0
69266637,69263673,4728849,-99.425575,3.8348804,0
70266338,70263381,4728849,-96.26922,3.7371764,0
71266229,71263271,4728849,-98.37346,3.7371764,0
72266409,72263449,4728849,-96.26922,3.7371764,0
73266426,73263457,4728849,-106.79042,3.7371764,0
74266412,74263456,4728849,-92.06073,3.7371764,0
75253091,75249625,4728849,-95.217094,3.7371764,0
76266221,76263265,4728849,-93.112854,3.7371764,0
77255482,77252500,4728849,-78.38316,3.7371764,1
78266220,78263265,4728849,-99.425575,3.7371764,4
79262287,79259331,4728849,-61.549236,3.6394725,5
80248637,80245670,4728849,-98.37346,3.6394725,5
81262296,81259331,4728849,-88.90437,3.6394725,6
82262287,82259331,4728849,-81.53953,3.5417686,6
83248844,83245888,4728849,-60.497116,3.5417686,6
84262348,84259351,4728849,-98.37346,3.4440644,6
85261903,85258947,4728849,-125.7286,3.4440644,6
86248638,86245677,4728849,-92.06073,3.4440644,6
87261686,87258729,4728849,-98.37346,3.4440644,6
88262293,88259336,4728849,-82.591644,3.3463604,6
89262291,89259330,4728849,-121.52012,3.3463604,6
90262310,90259341,4728849,-53.13227,3.3463604,6
91262286,91259329,4728849,-81.53953,3.2486565,6
92246225,92243268,4728849,-108.89467,3.2486565,7
93246226,93243269,4728849,-84.69589,3.2486565,7
94259778,94256650,4728849,-85.74801,3.2486565,7
95259387,95256431,4728849,-85.74801,3.1509526,7
96246641,96243672,4728849,-76.27892,3.1509526,7
97260105,97256887,4728849,-79.43529,3.1509526,7
