timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
25149107,4259850,4325386,0,0,0,0,0,0,0,0,408.23703,401.00497,2041.1852,2005.0249,0.1485653,0.017728744,1.4756938e-09,-1.8643748,-1.1949672,-9.4392,0.10920323,-0.041962083,0.025382638,0.024515145,0.012757958,0.0094939135,0.0036667506,0.0018577288,0.006927198,6.0,nan
26091744,4259850,4325386,0,0,0,0,0,0,0,0,408.23413,401.00473,2041.1708,2005.0238,0.26479936,0.022450367,2.1630087e-09,1.2161441,-0.32892066,-9.502696,-0.2409633,0.15868978,0.08745815,0.051723205,0.04585486,0.011687173,0.01146928,0.0003893854,9.909642e-05,6.1511626,nan
27139150,4259850,4325386,0,0,0,0,0,0,0,0,408.23123,401.00455,2041.1561,2005.0228,0.16896407,0.018670244,2.1791327e-09,1.1286128,0.098642856,-9.799008,-0.2626696,0.037259337,-0.03145796,0.012238187,0.024974143,0.009139196,0.00035187564,0.00043516702,0.00056058174,6.1511626,nan
28186640,4259850,4325386,0,0,0,0,0,0,0,0,408.22946,401.00436,2041.1472,2005.0217,0.1441501,0.017132819,8.237874e-10,0.66918683,1.7113651,-10.021772,0.10376252,-0.073243804,-0.014148225,0.0050377143,0.012610481,0.0067737037,0.005358264,0.0003012649,0.0002411018,6.0,nan
29129170,4259850,4325386,0,0,0,0,0,0,0,0,408.2352,401.00415,2041.1758,2005.0208,0.1223794,0.014777487,1.5909493e-09,0.9643376,-0.21044269,-10.153613,-0.35022938,0.11722335,0.07587316,0.011396713,0.06415253,0.009386609,0.00016221017,0.00019361003,0.00012356948,6.2674417,nan
30176545,4259850,4325386,0,0,0,0,0,0,0,0,408.235,401.00397,2041.1749,2005.0198,0.116044074,0.014130391,1.1537324e-09,0.63370997,0.85681653,-10.05529,0.2100341,-0.061610222,0.0016150341,0.0038804149,0.00839087,0.0063557797,0.0008379384,0.00038998184,0.000101078986,6.5,nan
31119189,4259850,4325386,0,0,0,0,0,0,0,0,408.23425,401.00375,2041.1714,2005.0188,0.118517034,0.013730715,8.4879515e-10,0.9122882,-0.3198992,-9.992432,-0.11479373,0.0210875,0.039587118,0.0030920114,0.027417816,0.012507672,0.0014460479,9.017316e-05,0.0004273876,6.5,nan
32166583,4259850,4325386,0,0,0,0,0,0,0,0,408.22794,401.00357,2041.1398,2005.018,0.08451198,0.011780281,1.0291403e-09,0.5819501,-0.9485914,-10.14182,0.13786529,-0.105774485,-0.049136635,0.0050194673,0.0058111586,0.0040670508,0.0013535148,0.0009488936,0.00035138387,6.5,nan
33109244,4259850,4325386,0,0,0,0,0,0,0,0,408.22888,401.00342,2041.1444,2005.017,0.11640914,0.012621901,2.391797e-09,2.0547216,-0.5291222,-9.61398,-0.19169162,0.28712952,0.0035481767,0.03218978,0.021752616,0.0066645727,0.0026042773,0.001006993,0.00024273677,6.5,nan
34156623,4259850,4325386,0,0,0,0,0,0,0,0,408.2301,401.0032,2041.1505,2005.0161,0.1332777,0.0134643605,1.1475683e-09,1.8607808,-0.07081617,-9.83611,0.13471141,-0.07067135,0.023226157,0.0067753387,0.043483313,0.016986743,0.0004979253,0.00027078151,0.00037123187,6.5,nan
