timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
24952126,24951166,527633,0.24103935,-0.1258809,0.40546477,3
25492124,25441164,527633,0.20643526,-0.1169716,0.44228882,3
25892125,25871164,527633,0.099533245,-0.18313316,0.48794982,3
26452126,26441164,527633,0.07785708,-0.20215645,0.46938998,3
26972127,26931164,527633,0.08674824,-0.21256535,0.46185547,3
27432122,27421164,527633,0.0943245,-0.204987,0.451252,3
27952122,27911164,527633,0.07087117,-0.25120458,0.41507778,3
28432125,28431166,527633,0.099446744,-0.2139546,0.43403286,3
28992124,28991164,527633,0.101077095,-0.20618318,0.45832264,3
29412123,29411164,527633,0.0689134,-0.23521984,0.4285776,3
29972128,29971164,527633,0.08857204,-0.2255767,0.43113267,3
30392139,30391165,527633,0.10932487,-0.19988059,0.44528276,3
30972135,30971176,527633,0.08642039,-0.21155094,0.457685,3
31392124,31391164,527633,0.096970215,-0.20759585,0.45423752,3
31952123,31951164,527633,0.09604834,-0.21530995,0.45657504,3
32492124,32441165,527633,0.11015912,-0.2112345,0.44953936,3
32932173,32931164,527633,0.046298757,-0.21366459,0.47537816,3
33352122,33351164,527633,0.0013432652,-0.23874044,0.4582317,3
33972139,33971164,527633,0.023313053,-0.22580469,0.47125685,3
34392125,34391166,527633,0.053828508,-0.21700165,0.4746672,3
34952132,34951165,527633,0.054877684,-0.22468832,0.46253103,3
35372122,35371164,527633,0.049732104,-0.22113238,0.46943665,3
35932184,35931163,527633,0.054604724,-0.21927355,0.45671797,3
36392130,36391165,527633,0.07887906,-0.21030499,0.4584692,3
36952144,36951165,527633,0.07373208,-0.2122328,0.4641608,3
37372128,37371164,527633,0.08619693,-0.19725879,0.47190547,3
37932153,37931164,527633,0.08567645,-0.19667163,0.4770124,3
38472137,38421169,527633,0.097105965,-0.1929394,0.46803173,3
38932157,38931164,527633,0.1000611,-0.16943227,0.47564417,3
39492128,39491164,527633,0.11938779,-0.14414953,0.477652,3
39912142,39911164,527633,0.109007254,-0.1688071,0.468013,3
40472128,40471165,527633,0.109335214,-0.1943995,0.46642756,3
40892129,40891164,527633,0.11533636,-0.1838026,0.4619211,3
41472123,41471164,527633,0.036233768,-0.18446024,0.50371575,3
41892123,41891164,527633,0.017728478,-0.17409615,0.51079804,3
42452128,42451164,527633,0.0048227534,-0.17468715,0.50751203,3
42992153,42941164,527633,0.017929578,-0.18875766,0.5009736,3
43432124,43431164,527633,0.0058391094,-0.19692157,0.49356937,3
43912123,43911164,527633,0.022246815,-0.2159801,0.4847241,3
44472154,44471166,527633,0.010038145,-0.20342477,0.49131548,3
