timestamp,param5,param6,param1,param2,param3,param4,param7,command,source_component,target_system,target_component,source_system,confirmation,from_external
3049972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
8615788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
18490951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,190,1,1,255,0,1
19036683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
30365681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
49915105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,521,190,1,1,255,0,1
