timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
116282878,116282318,45,nan,0,19396,0,0,1576,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
116771681,116771090,45,nan,0,19478,0,0,1576,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
117275459,117274900,45,nan,0,19562,0,0,1576,1496,1094,1503,1927,1094,1870,1909,1510,1094,1094,1927,1094,1094,1510,1517,998,998,18,0,0,4,-1,0
117784319,117783759,45,nan,0,19647,0,0,1577,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1518,998,998,18,0,0,4,-1,0
118295440,118294845,45,nan,0,19733,0,0,1576,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1517,998,998,18,0,0,4,-1,0
118781841,118781280,45,nan,0,19814,0,0,1577,1496,1094,1503,1927,1094,1870,1909,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
119287946,119287386,45,nan,0,19899,0,0,1577,1496,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
119796693,119796134,45,nan,0,19984,0,0,1577,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
120285491,120284922,45,nan,0,20066,0,0,1577,1495,1094,1503,1927,1094,1870,1909,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
120794211,120793653,45,nan,0,20151,0,0,1577,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
121280496,121279936,45,nan,0,20233,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
121789251,121788675,45,nan,0,20318,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1512,998,998,18,0,0,4,-1,0
122275597,122275038,45,nan,0,20399,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
122784271,122783711,45,nan,0,20484,0,0,1576,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1927,1094,1094,1510,1511,998,998,18,0,0,4,-1,0
