timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
115726931,-3.168321,-3.2441096,-3.2183318,nan,7.0,0.0,0.008626765,0.0,1
115826930,-2.569584,-2.6310503,-2.6101732,nan,7.0,0.0,0.009592803,0.0,1
115926929,-2.9821286,-3.0534635,-3.029159,nan,7.0,0.0,0.010397837,0.0,1
116126930,-2.2102063,-2.263076,-2.2450907,nan,7.0,0.0,0.011627765,0.0,1
116326962,-2.7315993,-2.7969413,-2.7741933,nan,7.0,0.0,0.012481982,0.0,1
116526929,-1.6546379,-1.6942182,-1.6807392,nan,7.0,0.0,0.01307501,0.0,1
116726930,-2.210206,-2.2630758,-2.2450821,nan,7.0,0.0,0.013486911,0.0,1
116926929,-2.7315993,-2.7969413,-2.774703,nan,7.0,0.0,0.01377295,0.0,1
117126929,-2.006524,-2.0545218,-2.0381837,nan,7.0,0.0,0.0139715895,0.0,1
117326934,-2.7315993,-2.7969413,-2.7746959,nan,7.0,0.0,0.014109536,0.0,1
117526930,-2.78351,-2.8500936,-2.8274326,nan,7.0,0.0,0.014205328,0.0,1
117726929,-3.168321,-3.2441096,-3.2183118,nan,7.0,0.0,0.014271852,0.0,1
117926929,-2.9821286,-3.0534635,-3.0287044,nan,7.0,0.0,0.014318049,0.0,1
118126929,-2.5695834,-2.6310499,-2.6101403,nan,7.0,0.0,0.01435013,0.0,1
118326929,-2.3966405,-2.45397,-2.4344704,nan,7.0,0.0,0.014372408,0.0,1
118526929,-2.8845294,-2.9535296,-2.9300644,nan,7.0,0.0,0.0143878795,0.0,1
118726930,-2.884529,-2.9535294,-2.9295406,nan,7.0,0.0,0.014398624,0.0,1
118926930,-3.344162,-3.424157,-3.396961,nan,7.0,0.0,0.014406085,0.0,1
119126931,-3.168321,-3.2441096,-3.217737,nan,7.0,0.0,0.014411267,0.0,1
119326929,-2.8845294,-2.9535296,-2.9295118,nan,7.0,0.0,0.014414865,0.0,1
119526931,-2.3966405,-2.45397,-2.4344645,nan,7.0,0.0,0.014417364,0.0,1
119726929,-3.0297496,-3.1022236,-3.0775387,nan,7.0,0.0,0.014419099,0.0,1
119926931,-2.78351,-2.8500936,-2.8274114,nan,7.0,0.0,0.014420304,0.0,1
120126958,-2.8243508,-2.8919115,-2.8683982,nan,7.0,0.0,0.014421141,0.0,1
120326930,-2.4322128,-2.4903932,-2.4701662,nan,7.0,0.0,0.014421722,0.0,1
120526929,-2.1108232,-2.1613157,-2.1437454,nan,7.0,0.0,0.014422125,0.0,1
120726929,-2.8243508,-2.8919115,-2.8684163,nan,7.0,0.0,0.0144224055,0.0,1
120926929,-2.9434774,-3.0138876,-2.989368,nan,7.0,0.0,0.0144226,0.0,1
121126974,-2.3361497,-2.3920321,-2.3725832,nan,7.0,0.0,0.014422735,0.0,1
121326929,-0.76853186,-0.7869157,-0.7805253,nan,7.0,0.0,0.014422829,0.0,1
121526930,-2.0766387,-2.1263134,-2.1090434,nan,7.0,0.0,0.014422894,0.0,1
