timestamp,rxerrors,fix,rssi,remote_rssi,txbuf,noise,remote_noise
115101418,0,0,202,200,73,75,78
115947722,0,0,203,201,84,77,76
116932682,0,0,203,201,97,87,90
117899681,0,0,199,196,97,87,84
118899167,0,0,199,197,99,85,78
119982957,0,0,200,197,100,80,78
120909100,0,0,200,196,91,78,73
121909677,0,0,201,198,97,91,88
122894406,0,0,201,199,97,75,83
123893884,0,0,201,199,100,75,83
124911436,0,0,201,199,100,72,86
126035149,0,0,201,199,89,95,85
126990727,0,0,201,199,100,101,87
128114529,0,0,202,199,83,82,72
128965963,0,0,202,198,90,88,81
130045411,0,0,193,194,80,85,78
131051081,0,0,177,173,87,76,86
131963682,0,0,169,165,96,77,79
132919314,0,0,171,167,94,76,83
133938365,0,0,165,164,92,84,82
