timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_pressure_pa,ambient_temperature,rho,temperature_source,calibration_count
115782588,115763063,4028193,67.601105,100515.67,8.133855,1.2446744,2,2
115847497,115822514,4028193,67.26553,100519.67,8.133855,1.244724,2,2
116020255,115995338,4028193,67.32894,100518.92,8.133855,1.2447147,2,2
116193161,116168245,4028193,67.38972,100518.17,8.133855,1.2447054,2,2
116420060,116397862,4028193,67.28667,100519.42,8.133855,1.2447209,2,2
116592990,116570775,4028193,67.34744,100518.67,8.133855,1.2447116,2,2
116819839,116800346,4028193,67.432,100517.67,8.133855,1.2446992,2,2
116992603,116973109,4028193,67.26553,100519.67,8.133855,1.244724,2,2
117165368,117145865,4028193,67.38972,100518.17,8.133855,1.2447054,2,2
117402976,117378050,4028193,67.53769,100516.42,8.133855,1.2446837,2,2
117575837,117550861,4028193,67.28667,100519.42,8.133855,1.2447209,2,2
117802642,117780404,4028193,67.368576,100518.42,8.133855,1.2447085,2,2
117975418,117953184,4028193,67.30781,100519.17,8.036151,1.2451502,2,2
118202324,118182789,4028193,67.62224,100515.42,8.133855,1.2446713,2,2
118375246,118355733,4028193,67.38972,100518.17,8.133855,1.2447054,2,2
118612910,118588011,4028193,67.38972,100518.17,8.133855,1.2447054,2,2
118785740,118760847,4028193,67.432,100517.67,8.133855,1.2446992,2,2
119012590,118990398,4028193,67.47427,100517.17,8.133855,1.2446932,2,2
119185423,119163211,4028193,67.30781,100519.17,8.036151,1.2451502,2,2
119412219,119392707,4028193,67.38972,100518.17,8.036151,1.2451379,2,2
119585027,119565519,4028193,67.41086,100517.92,8.036151,1.2451347,2,2
119822773,119797811,4028193,67.34744,100518.67,8.036151,1.2451441,2,2
119995597,119970700,4028193,67.28667,100519.42,8.036151,1.2451533,2,2
120222412,120200180,4028193,67.28667,100519.42,8.036151,1.2451533,2,2
120395239,120373028,4028193,67.34744,100518.67,8.036151,1.2451441,2,2
120622167,120602640,4028193,67.38972,100518.17,8.036151,1.2451379,2,2
120795023,120775525,4028193,67.22325,100520.17,8.036151,1.2451626,2,2
120967952,120948435,4028193,67.26553,100519.67,8.036151,1.2451564,2,2
121205698,121180766,4028193,67.34744,100518.67,8.036151,1.2451441,2,2
121378619,121353711,4028193,67.368576,100518.42,8.036151,1.2451409,2,2
121605561,121583342,4028193,67.32894,100518.92,8.036151,1.2451471,2,2
121778468,121756239,4028193,67.26553,100519.67,8.036151,1.2451564,2,2
122005423,121985877,4028193,67.24439,100519.92,8.036151,1.2451596,2,2
