timestamp,normalized_wheel_setpoint
115822750,0.009615483
115827975,0.009615483
115922504,0.009615483
116022250,0.009615483
116127299,0.009615483
116221796,0.009615483
116326743,0.009615483
116421297,0.009615483
116526337,0.009615483
116620781,0.009615483
116720517,0.009615483
116825486,0.009615483
116920007,0.009615483
117025041,0.009615483
117119507,0.009615483
117224534,0.009615483
117319020,0.009615483
117424063,0.009615483
117523806,0.009615483
117623560,0.009615483
117723352,0.009615483
117823044,0.009615483
117922792,0.009615483
118022566,0.009615483
118122288,0.009615483
118226782,0.009615483
118321825,0.009615483
118426284,0.009615483
118521326,0.009615483
118625827,0.009615483
118720860,0.009615483
118825297,0.009615483
118925042,0.009615483
119024806,0.009615483
119124551,0.009615483
119224307,0.009615483
119324067,0.009615483
119423829,0.009615483
119523573,0.009615483
119623322,0.009615483
119723072,0.009615483
119822912,0.009615483
119922585,0.009615483
120022338,0.009615483
120122085,0.009615483
120221858,0.009615483
120326867,0.009615483
120421357,0.009615483
120526416,0.009615483
120620876,0.009615483
120725909,0.009615483
120820376,0.009615483
120925361,0.009615483
121025161,0.009615483
121124867,0.009615483
121224602,0.009615483
121324387,0.009615483
121424161,0.009615483
121523932,0.009615483
121623631,0.009615483
121723459,0.009615483
121823185,0.009615483
121922927,0.009615483
122022644,0.009615483
122122440,0.009615483
122222151,0.009615483
122321923,0.009615483
122426395,0.009615483
122521472,0.009615483
122625890,0.009615483
122720952,0.009615483
122825394,0.009615483
122920473,0.009615483
123024909,0.009615483
123124656,0.009615483
123224422,0.009615483
123324171,0.009615483
123423920,0.009615483
123523671,0.009615483
123623428,0.009615483
123723207,0.009615483
123822978,0.009615483
123922693,0.009615483
124022440,0.009615483
124122226,0.009615483
124221974,0.0072116363
124321697,0.0072116363
124421455,0.0072116363
124526501,0.009615483
124620966,0.009615483
124726045,0.009615483
124820470,0.009615483
124925506,0.009615483
125020003,0.009615483
125125001,0.009615483
125224704,0.009615483
125319258,0.009615483
125424207,0.009615483
125524100,0.009615483
125623740,0.009615483
125723557,0.009615483
125823241,0.009615483
125923098,0.009615483
126022754,0.009615483
126122571,0.009615483
126222289,0.009615483
126322089,0.009615483
126421770,0.009615483
126521598,0.009615483
126625991,0.009615483
126721085,0.009615483
126825504,0.009615483
126920575,0.009615483
127025013,0.009615483
127120112,0.009615483
127224523,0.009615483
127324286,0.009615483
127424043,0.009615483
127523793,0.009615483
127623552,0.009615483
127723296,0.009615483
127823039,0.009615483
127922805,0.009615483
128022562,0.009615483
128122318,0.009615483
128222049,0.009615483
128321820,0.009615483
128421566,0.009615483
128521390,0.009615483
128621099,0.009615483
128726096,0.009615483
128820573,0.009615483
128925628,0.009615483
129020078,0.009615483
129125201,0.009615483
129219582,0.009615483
129324676,0.009615483
129424323,0.009615483
129524148,0.009615483
129623879,0.009615483
129723679,0.009615483
129823389,0.009615483
129923218,0.009615483
130022866,0.009615483
130122697,0.009615483
130222367,0.009615483
130322170,0.009615483
130422059,0.009615483
130521683,0.009615483
130621406,0.009615483
130721357,0.009615483
130825617,0.009615483
130920721,0.009615483
131025117,0.009615483
131120244,0.009615483
131224624,0.009615483
131319729,0.009615483
131424130,0.009615483
131524013,0.009615483
131623673,0.009615483
131723514,0.009615483
131823141,0.009615483
131923048,0.009615483
132022654,0.009615483
132122512,0.009615483
132222213,0.009615483
132322010,0.009615483
132421663,0.009615483
132521543,0.009615483
132621191,0.009615483
132721015,0.009615483
132820752,0.009615483
132925687,0.009615483
133020180,0.00480779
133125276,0.009615483
133219702,0.009615483
133324704,0.009615483
133419221,0.009615483
133524256,-0.033573017
133623990,0.009615483
133723716,0.12259626
133823451,0.033653945
133923263,0.036057793
134022963,0.036057793
134122706,0.038461637
