timestamp,lat,lon,alt,x,y,z,roll,pitch,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
115758807,31.18560249770479,117.1975553005449,49.14438,2.1049185,-2.7954836,6.6516457,0.18877192,0.01845282,-0.5259247,1696,1,1,1,0
128927834,31.18560375226338,117.19755174683333,49.36373,2.244419,-3.133536,6.432293,-0.17784372,0.6259711,-0.31599444,1697,1,1,1,0
