timestamp,course_setpoint,lateral_acceleration_ff,bearing_feas,bearing_feas_on_track,signed_track_error,track_error_bound,adapted_period,wind_est_valid
115817892,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
115837916,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
115917667,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116017440,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116117187,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116216975,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116316676,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116416482,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116516239,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116615958,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116715691,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116815495,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
116915193,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117014936,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117114717,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117214434,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117314190,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117414054,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117523704,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117623456,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117723237,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117822943,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
117922690,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118022462,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118122173,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118221948,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118321722,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118421462,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118521224,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118621023,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118720754,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118820462,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
118920284,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119019980,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119119756,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119219509,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119319232,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119419015,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119518737,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119618508,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119718247,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119818069,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
119917755,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120017552,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120117299,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120217046,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120316773,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120416553,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120516275,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120616055,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120715828,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120815527,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
120915310,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121015081,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121114797,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121214538,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121314354,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121414045,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121523815,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121623529,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121723358,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121823070,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
121922807,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122022544,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122122322,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122222049,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122321806,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122421560,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122521368,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122621125,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122720829,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122820573,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
122920370,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123020099,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123119872,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123219602,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123319336,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123419098,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123518878,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123618628,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123718354,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123818133,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
123917824,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124017629,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124117408,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124217128,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124316889,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124416644,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124516397,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124616128,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124715961,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124815631,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
124915413,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125015172,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125114945,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125214674,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125314453,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125414145,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125523997,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125623634,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125723456,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125823139,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
125922982,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126022648,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126122467,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126222138,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126321986,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126421664,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126521490,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126621178,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126720981,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126820686,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
126920473,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127020210,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127119975,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127219684,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127319487,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127419283,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127519002,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127618701,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127718505,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127818210,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
127918005,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128017748,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128117517,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128217242,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128317055,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128416726,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128516553,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128616269,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128716079,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128815742,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
128915571,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
129015245,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
129115064,0.0,0.0,1.0,1.0,0.0,212.13,10.0,0
129214760,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129314581,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129414256,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129514137,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129623774,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129723569,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129823283,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
129923111,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130022759,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130122587,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130222261,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130322065,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130421935,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130521572,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130621301,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130721250,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130820917,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
130920600,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131020377,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131120138,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131219840,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131319620,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131419299,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131519158,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131618841,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131718626,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131818316,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
131918169,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132017845,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132117626,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132217371,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132317336,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132416836,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
132516860,0.0,0.0,1.0,1.0,0.0,212.13,10.0,1
