timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
69396746,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
69404238,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
69598824,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
69800880,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
70000449,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
70200025,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
70394603,1.3969839e-09,0.0,0.0960591,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
70599167,-1.7881393e-07,-1.7881393e-07,0.16889621,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
70798744,-1.1920929e-07,-1.1920929e-07,0.09266955,9.313226e-10,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71003304,-1.1920929e-07,-1.1920929e-07,0.04058758,7.450581e-09,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71195391,-1.1920929e-07,-8.940697e-08,0.064564966,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71399952,-1.1920929e-07,-1.1920929e-07,0.06272723,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71597040,-1.1920929e-07,-8.940697e-08,0.055742208,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71796607,-1.1920929e-07,-8.940697e-08,0.05916711,1.4901161e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71998673,-1.1920929e-07,-8.940697e-08,0.08306451,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
72198245,-8.940697e-08,-8.940697e-08,0.072260015,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
72397849,-8.940697e-08,-5.9604645e-08,0.045727894,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
72602388,-8.940697e-08,-1.4901161e-07,0.040499076,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
72799465,-5.9604645e-08,-5.9604645e-08,0.01955106,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
72999035,-1.1920929e-07,-5.2154064e-08,0.04986005,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
73196116,-8.940697e-08,-5.9604645e-08,0.029378796,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
73400675,-8.940697e-08,-2.2351742e-08,0.06540409,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
73600251,-5.9604645e-08,-1.1920929e-07,0.029272772,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
73802318,-4.4703484e-08,-1.1920929e-07,0.008471458,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74001891,-4.4703484e-08,-5.9604645e-08,0.08488534,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74198966,-1.4901161e-08,-1.1920929e-07,0.044133957,2.9802322e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74398541,4.0745363e-10,-4.4703484e-08,0.04741336,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74595624,4.4703484e-08,-1.7881393e-07,0.026817854,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74797688,4.4703484e-08,-8.940697e-08,0.025120165,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
74994768,5.9604645e-08,-3.3527613e-08,-0.0018582592,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
75199328,8.940697e-08,1.1920929e-07,0.11435168,5.9604645e-08,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
75398906,5.9604645e-08,4.4703484e-08,0.0042184195,0.0,0.0,0.0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2
