timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
69396853,69396617,-0.63253945,-0.042400017,0.012094335,-0.77327216,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69401836,69401607,-0.63184774,-0.040535275,0.0117927035,-0.7739421,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69451729,69451500,-0.62480986,-0.020894932,0.010511063,-0.7804265,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69501688,69501393,-0.61755013,-0.0004886099,0.011286478,-0.78645045,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69546566,69546297,-0.61057645,0.017917966,0.013538462,-0.7916388,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69601403,69601179,-0.60187274,0.035316814,0.014659236,-0.7976761,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69651296,69651072,-0.59439784,0.046891484,0.019318903,-0.8025704,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69701194,69700966,-0.58760554,0.057464946,0.030508067,-0.80652755,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69746094,69745869,-0.5824553,0.06209189,0.041920792,-0.80940294,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69801029,69800752,-0.5764808,0.061523926,0.05709153,-0.81278855,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69850878,69850645,-0.57085454,0.059998315,0.073873386,-0.815517,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69900772,69900538,-0.5658885,0.059608247,0.08753845,-0.8176515,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
69950683,69950431,-0.5625333,0.06311325,0.09551958,-0.81880957,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70000579,70000325,-0.5603987,0.0731793,0.10139042,-0.8187297,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70050442,70050218,-0.5585622,0.08568579,0.10455947,-0.81837255,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70100350,70100111,-0.5557509,0.098027594,0.1073195,-0.818544,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70150245,70150004,-0.55164194,0.10776792,0.11048103,-0.8196776,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70200150,70199898,-0.546309,0.11514591,0.11596936,-0.8214858,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70250019,70249791,-0.5410528,0.11940759,0.1219741,-0.8234841,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70299912,70299684,-0.5381835,0.12049576,0.12601644,-0.8245964,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70349801,70349580,-0.53953177,0.119813785,0.12583883,-0.82384145,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70399689,70399471,-0.5442406,0.119409725,0.1229981,-0.8212278,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70449580,70449364,-0.5509836,0.11817739,0.117611244,-0.8176912,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70499481,70499257,-0.5581696,0.11502595,0.112257466,-0.81401104,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70549383,70549150,-0.56471676,0.10799751,0.10904246,-0.8108892,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70599265,70599043,-0.5707003,0.09688023,0.10782892,-0.80826265,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70649151,70648937,-0.57653207,0.084183656,0.106035665,-0.8057794,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70699058,70698830,-0.5818832,0.07331246,0.100707345,-0.8036761,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70748966,70748723,-0.58482915,0.06673017,0.093447864,-0.8029878,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70798842,70798616,-0.5840061,0.06429001,0.08631407,-0.804583,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70848732,70848509,-0.580094,0.06501662,0.07982132,-0.80801755,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70901154,70898403,-0.5750182,0.0680121,0.072865635,-0.8120462,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
70948527,70948296,-0.56965935,0.075313285,0.06815455,-0.81558025,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71003406,71003178,-0.5630289,0.08322123,0.06348653,-0.8197818,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71048301,71048082,-0.5573411,0.08902695,0.060036164,-0.82331085,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71098199,71097976,-0.5516933,0.09552165,0.05527558,-0.8267132,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71148108,71147869,-0.5482622,0.09926151,0.048182283,-0.8289959,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71198012,71197762,-0.5478957,0.10169265,0.040449955,-0.82935673,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71247881,71247655,-0.5505531,0.10421723,0.03438253,-0.8275554,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71297789,71297549,-0.55444306,0.10814297,0.035411786,-0.8244053,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71352673,71352431,-0.55640036,0.11362337,0.044503167,-0.821905,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71402563,71402324,-0.5547583,0.11559467,0.056093067,-0.82203084,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71447450,71447228,-0.55140054,0.11570129,0.06507684,-0.82361144,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71497360,71497125,-0.5480444,0.11472608,0.06989957,-0.82559025,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71552276,71552004,-0.5453042,0.11552819,0.06957273,-0.8273188,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71597143,71596908,-0.54302627,0.118471,0.06638242,-0.8286619,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71647020,71646801,-0.5402128,0.12266579,0.06050081,-0.83033913,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71701955,71701684,-0.536648,0.1253939,0.057413124,-0.83245975,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71751848,71751577,-0.5337954,0.124662966,0.057327528,-0.83440715,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71796709,71796481,-0.53189695,0.12380495,0.059098117,-0.8356228,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71846597,71846374,-0.5313182,0.12115728,0.061171833,-0.8362297,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71901491,71901257,-0.5320496,0.11636365,0.064290226,-0.8362114,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71951380,71951150,-0.5329843,0.11109652,0.06621304,-0.83618253,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
71996271,71996054,-0.53378284,0.10615378,0.06494492,-0.83641464,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72051186,72050937,-0.533487,0.1059766,0.068813965,-0.8363165,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72101057,72100830,-0.5338004,0.10088709,0.061773866,-0.83729506,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72150955,72150723,-0.5336103,0.0938822,0.05759352,-0.83852804,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72200854,72200617,-0.53393894,0.09229907,0.051244598,-0.8389065,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72250735,72250510,-0.53409034,0.096437566,0.045063585,-0.83869946,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72300638,72300403,-0.5319781,0.098924525,0.040404897,-0.8399886,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72350582,72350296,-0.52746296,0.10000006,0.040446755,-0.8427021,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72400443,72400190,-0.52335876,0.098518886,0.04219772,-0.8453456,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72450306,72450083,-0.5233866,0.10377371,0.0364758,-0.8449657,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72500210,72499976,-0.5228895,0.11491428,0.03581282,-0.8438595,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72550269,72549869,-0.52106816,0.11107748,0.038488187,-0.84538066,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72599983,72599763,-0.51775455,0.10003448,0.04251977,-0.84859616,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72649875,72649656,-0.51506275,0.095185824,0.042730335,-0.8507786,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72699774,72699549,-0.51427466,0.0993025,0.04089519,-0.85087496,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72749808,72749443,-0.5140968,0.10438918,0.031109247,-0.85078776,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72799605,72799336,-0.51051325,0.09924282,0.025996896,-0.853728,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72849454,72849229,-0.50601774,0.10037731,0.021711955,-0.8563872,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72899345,72899123,-0.5027413,0.111071356,0.017266566,-0.85709757,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72949359,72949016,-0.5012212,0.12066862,0.014645313,-0.8567392,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
72999136,72998909,-0.50132823,0.12850325,0.017725449,-0.85547817,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73049029,73048802,-0.5036324,0.14014235,0.018372303,-0.8522776,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73098940,73098696,-0.50649977,0.15160647,0.021406924,-0.8485371,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73148926,73148589,-0.50863206,0.13896674,0.026114102,-0.8492937,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73198726,73198482,-0.5065643,0.12087288,0.032783754,-0.85305786,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73248593,73248376,-0.50515956,0.11436532,0.034515165,-0.85471815,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73298500,73298269,-0.50742275,0.11300908,0.025895813,-0.85386217,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73348510,73348162,-0.5088596,0.104005635,0.020539574,-0.8542968,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73398274,73398056,-0.51237106,0.111417584,0.01463648,-0.85138,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73453166,73452939,-0.517672,0.11641131,0.0043248385,-0.8476116,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73498100,73497843,-0.52182114,0.10473743,0.0025147528,-0.846597,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73548017,73547741,-0.52421194,0.09220309,0.0039832145,-0.8465723,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73597851,73597629,-0.52177495,0.08551014,0.015852673,-0.84863865,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73652734,73652511,-0.5190177,0.06588468,0.026946826,-0.85179436,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73697640,73697415,-0.51798135,0.0669707,0.030597437,-0.85221714,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73747589,73747310,-0.5181136,0.08015521,0.02019012,-0.85130835,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73802415,73802192,-0.5155165,0.07343266,0.0095277615,-0.85367423,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73852309,73852085,-0.51007694,0.06810129,0.010954262,-0.85735863,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73897256,73896989,-0.50366664,0.07445744,0.011299045,-0.8606094,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
73947127,73946882,-0.50024694,0.0726392,0.009296212,-0.8627806,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74001989,74001765,-0.50484574,0.07588274,0.0070315073,-0.859839,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74051883,74051658,-0.50947005,0.077390164,0.0053166808,-0.8569848,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74096785,74096562,-0.50781435,0.05926755,0.016530877,-0.85926646,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74151672,74151445,-0.5051223,0.048439797,0.030313969,-0.8611541,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74201560,74201338,-0.50588685,0.040597137,0.017337898,-0.86146957,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74246463,74246242,-0.5079946,0.030820321,0.011946032,-0.8607259,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74296358,74296136,-0.51364243,0.03682293,0.0007953745,-0.8572135,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74351241,74351018,-0.5207194,0.045121733,-0.016364474,-0.8523776,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74401128,74400912,-0.5242457,0.058651906,-0.027265407,-0.84910727,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74446039,74445815,-0.52299225,0.07002257,-0.033291277,-0.8488037,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74500934,74500698,-0.519966,0.044991203,-0.024801033,-0.8526407,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74550813,74550592,-0.51691556,0.030883983,-0.010001543,-0.85542077,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74600753,74600485,-0.5167464,0.010396505,-0.018633714,-0.85587263,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74645632,74645389,-0.5183435,-0.014664023,-0.019359158,-0.8548276,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74700499,74700272,-0.5214895,-0.02003207,-0.022942262,-0.852714,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74750381,74750165,-0.52465254,-0.01771851,-0.026214737,-0.8507283,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74800275,74800058,-0.5251161,-3.5911533e-05,-0.03414621,-0.8503453,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74850184,74849952,-0.5215558,0.024420138,-0.056316245,-0.85100627,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74900068,74899845,-0.5155403,0.030098505,-0.06631365,-0.853765,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74949962,74949739,-0.5098857,0.04680668,-0.07792064,-0.8554264,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
74999855,74999632,-0.5057454,0.058394376,-0.0928971,-0.85567623,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75049754,75049525,-0.4987431,0.07357349,-0.10842905,-0.85678786,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75099652,75099418,-0.48918712,0.09200996,-0.12292271,-0.8585571,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75149546,75149312,-0.4859219,0.10678906,-0.13309069,-0.8571831,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75199429,75199205,-0.49085537,0.12391582,-0.14804354,-0.84958166,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75249359,75249099,-0.5088058,0.1122016,-0.14454128,-0.8412107,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75299212,75298992,-0.52717817,0.10849199,-0.14105673,-0.8309126,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75349102,75348885,-0.5382086,0.10567823,-0.144816,-0.8235242,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75399004,75398779,-0.5363785,0.103828505,-0.13855106,-0.8260275,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75448888,75448672,-0.5228239,0.11029543,-0.13776416,-0.8339731,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75498791,75498565,-0.5168825,0.10790102,-0.13626872,-0.83822477,0.44689712,2.3496656e-09,7.0396586e-09,0.89458543,1
75548692,75548459,0.85407,-0.030969143,0.17725946,0.4880416,-0.8826655,3.412501e-08,-8.204514e-09,0.4700018,2
