timestamp,timestamp_sample,information_event_changes,gps_checks_passed,reset_vel_to_gps,reset_vel_to_flow,reset_vel_to_vision,reset_vel_to_zero,reset_pos_to_last_known,reset_pos_to_gps,reset_pos_to_vision,starting_gps_fusion,starting_vision_pos_fusion,starting_vision_vel_fusion,starting_vision_yaw_fusion,yaw_aligned_to_imu_gps,reset_hgt_to_baro,reset_hgt_to_gps,reset_hgt_to_rng,reset_hgt_to_ev
69322976,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
70328161,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
71333416,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
72338473,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
73343897,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74348745,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
75353815,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
76358990,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
77364112,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78369342,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
79374787,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
80379579,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
81384748,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82389877,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
83395029,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
84400176,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
85405405,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86411360,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
87415809,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
88420762,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
89425940,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90431044,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
91436188,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
92441505,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
93446695,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
94451835,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
95456992,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
96462418,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
97467486,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
98472482,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
99477736,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
100482800,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
101487855,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
102493044,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
103498402,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
104503322,34960555,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
