timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
69995503,4259850,4325386,0,0,0,0,0,0,0,0,408.08075,400.86673,2040.4038,2004.3336,0.16856281,0.02722699,5.1106457e-09,1.1627384,0.99728155,-10.144266,-0.40286028,0.021535598,0.0959208,0.015959514,0.00586223,0.008634008,0.0028830399,0.02892124,0.0006669504,21.0,nan
71043278,4259850,4325386,0,0,0,0,0,0,0,0,408.08167,400.86655,2040.4083,2004.3328,0.19619773,0.022254344,5.297522e-09,0.35651663,0.0856256,-10.609344,-0.053401116,0.29453114,0.29842615,0.18603334,0.098414764,0.09023097,0.0014337336,0.0008266501,0.00021294308,21.0,nan
71986238,4259850,4325386,0,0,0,0,0,0,0,0,408.08502,400.8664,2040.4252,2004.3322,0.6186797,0.025836695,3.868777e-09,0.5105496,0.38215995,-10.069351,0.069532186,-0.19780307,-0.06872087,0.2946028,0.40286928,0.5584744,0.0055594402,0.0011646684,0.0002818481,21.0,nan
73034024,4259850,4325386,0,0,0,0,0,0,0,0,408.0856,400.86624,2040.4281,2004.3313,1.6100168,0.061556555,1.6699687e-08,2.0964775,-0.3160872,-9.6554365,-0.21727638,0.29291457,-0.0783404,2.0743625,4.5193315,3.6591494,0.018455511,0.01455472,0.005004857,21.0,nan
73976980,4259850,4325386,0,0,0,0,0,0,0,0,408.086,400.8661,2040.43,2004.3306,2.0902991,0.107582,1.7081767e-08,0.994309,-0.7031319,-8.176373,-0.016912008,0.039417885,0.09404511,10.0353565,11.995405,4.978928,0.036455322,0.03250638,0.03380525,21.0,nan
75024747,4259850,4325386,0,0,0,0,0,0,0,0,408.08572,400.86597,2040.4286,2004.3298,2.2617013,0.13720421,4.142551e-08,2.3228338,-2.2067406,-11.342091,0.21859387,0.795897,0.13790639,6.4536366,16.83461,10.772137,0.024073575,0.040159196,0.005247086,21.0,nan
76072503,4259850,4325386,0,0,0,0,0,0,0,0,408.08527,400.8658,2040.4263,2004.3291,2.3791122,0.1637459,2.3351825e-08,10.061444,-6.2280264,-13.886945,0.0073338873,-0.07396954,-0.29743746,14.565212,12.622331,11.376889,0.02381561,0.04232035,0.059113737,21.0,nan
77015487,4259850,4325386,0,0,0,0,0,0,0,0,408.08475,400.86566,2040.4237,2004.3284,3.5273433,0.21101876,7.028256e-08,8.927167,-0.9812919,-16.737394,-0.25129923,-0.6438724,0.6380653,19.304388,23.265797,57.586655,0.04142281,0.21104014,0.014101853,21.0,nan
78063269,4259850,4325386,0,0,0,0,0,0,0,0,408.08414,400.86554,2040.4207,2004.3278,4.137046,0.21888275,1.2083207e-07,9.738859,-1.5735674,-23.606146,-0.86657315,-0.3183008,0.020901099,47.74058,22.601948,37.260807,0.13288319,0.6022468,0.02778678,21.0,nan
79006229,4259850,4325386,0,0,0,0,0,0,0,0,408.08328,400.86542,2040.4164,2004.3271,4.5220513,0.25338408,1.2080064e-07,0.9797584,-0.5704536,1.7789525,0.5376548,-0.5193433,0.69149655,23.405983,18.213348,64.95228,0.31899732,0.061524935,0.003942062,21.0,nan
