timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality
69877631,69877072,45,nan,0,11606,0,1512,1509,1094,1548,1927,1094,1927,1927,1094,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
70387433,70386473,45,nan,0,11691,0,1512,1509,1094,1548,1927,1094,1927,1927,1094,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
70885676,70885115,45,nan,0,11775,0,1512,1508,1135,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71386586,71386027,45,nan,0,11859,0,1512,1509,1169,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1
71890406,71889844,45,nan,0,11944,0,1512,1509,1257,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
72374308,72373749,45,nan,0,12025,0,1512,1508,1340,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
72878260,72877700,45,nan,0,12110,0,1512,1509,1345,1547,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
73380155,73379576,45,nan,0,12194,0,1512,1508,1418,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
73881196,73880629,45,nan,0,12278,0,1512,1508,1471,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
74382818,74382166,45,nan,0,12362,0,1512,1508,1513,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
74869031,74868472,45,nan,0,12444,0,1512,1508,1551,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
75382932,75382374,45,nan,0,12530,0,1512,1508,1574,1548,1927,1094,1927,1927,1510,1094,1510,1094,1094,1094,1510,1515,998,998,18,0,0,4,-1
