timestamp,nav_state,failure
69058044,0,0
69596753,0,0
70105739,0,0
70545340,15,0
71050801,15,0
71552825,15,0
72061553,15,0
72568700,15,0
73069438,15,0
73578197,15,0
74087269,15,0
74592700,15,0
75095067,15,0
75604165,15,0
76110701,15,0
76611696,15,0
77120630,15,0
77629590,15,0
78135796,15,0
78637340,15,0
79146266,15,0
79653694,15,0
80156667,15,0
80663402,15,0
81171988,15,0
81677749,15,0
82180106,15,0
82688751,15,0
83195798,15,0
83696555,15,0
84205558,15,0
84713694,15,0
85219681,15,0
85722173,15,0
86231140,15,0
86737682,15,0
87239232,15,0
87747918,15,0
88255795,15,0
88756466,15,0
89264683,15,0
89803475,15,0
90312356,15,0
90821268,15,0
91370144,15,0
91879157,15,0
92388502,15,0
92897085,15,0
93446085,15,0
93954719,15,0
94463633,15,0
95012417,15,0
95521442,15,0
96030376,15,0
96579138,15,0
97088147,15,0
97597175,15,0
98105862,15,0
98614829,15,0
99163545,15,0
99248195,0,0
99752333,0,0
100259677,0,0
100760147,0,0
101269032,0,0
101777987,0,0
102285678,0,0
102785873,0,0
103294838,0,0
103804372,0,0
104310692,0,0
104811668,0,0
105320363,0,0
