timestamp,io_errors,frames_tx,frames_rx,interface
69338511,1962,1927,0,1
69440497,1965,1931,0,1
69542492,1969,1931,0,1
69644525,1969,1931,0,1
69746866,1969,1931,0,1
69848496,1970,1931,0,1
69950721,1970,1945,0,1
70052493,1983,1945,0,1
70154524,1983,1945,0,1
70256493,1983,1945,0,1
70358493,1983,1945,0,1
70460493,1983,1947,0,1
70562491,1985,1947,0,1
70664525,1985,1949,0,1
70766528,1987,1949,0,1
70868509,1988,1949,0,1
70970493,1988,1961,0,1
71072512,1999,1961,0,1
71174522,1999,1963,0,1
71276491,2001,1963,0,1
71378493,2001,1963,0,1
71480493,2001,1963,0,1
71582569,2001,1963,0,1
71684524,2001,1965,0,1
71786885,2003,1965,0,1
71888649,2004,1975,0,1
71990497,2014,1977,0,1
72092491,2015,1979,0,1
72194524,2017,1979,0,1
72296497,2017,1979,0,1
72398493,2017,1979,0,1
72500706,2017,1979,0,1
72602491,2017,1981,0,1
72704528,2019,1981,0,1
72806491,2019,1981,0,1
72908493,2020,1993,0,1
73010493,2031,1993,0,1
73112492,2031,1995,0,1
73214524,2033,1995,0,1
73316491,2033,1995,0,1
73418501,2033,1995,0,1
73520493,2033,1995,0,1
73622491,2033,1997,0,1
73724524,2035,1997,0,1
73826492,2035,1997,0,1
73928493,2036,2009,0,1
74030527,2047,2009,0,1
74132491,2047,2011,0,1
74234524,2049,2011,0,1
74336614,2049,2011,0,1
74438497,2049,2011,0,1
74540498,2049,2011,0,1
74642491,2049,2013,0,1
74744524,2051,2013,0,1
74846491,2051,2013,0,1
74948505,2052,2025,0,1
75050493,2063,2025,0,1
75152491,2063,2027,0,1
75254618,2065,2027,0,1
75356528,2065,2027,0,1
75458492,2065,2027,0,1
75560493,2065,2027,0,1
75662492,2065,2029,0,1
75764524,2067,2029,0,1
75866491,2068,2029,0,1
75968493,2068,2041,0,1
76070491,2079,2041,0,1
76172601,2079,2043,0,1
76274566,2081,2043,0,1
76376491,2081,2043,0,1
76478493,2081,2043,0,1
76580580,2081,2043,0,1
76682491,2081,2045,0,1
76784524,2083,2045,0,1
76886491,2084,2045,0,1
76988496,2084,2057,0,1
77090733,2095,2057,0,1
77192493,2095,2059,0,1
77294524,2097,2059,0,1
77396491,2097,2059,0,1
77498499,2097,2059,0,1
77600694,2097,2059,0,1
77702491,2097,2061,0,1
77804524,2099,2061,0,1
77906498,2100,2073,0,1
78008688,2111,2073,0,1
78110514,2111,2073,0,1
78212492,2111,2075,0,1
78314524,2113,2075,0,1
78416490,2113,2075,0,1
78518493,2113,2075,0,1
78620493,2113,2075,0,1
78722491,2113,2077,0,1
78824524,2115,2077,0,1
78926959,2116,2089,0,1
79028507,2127,2089,0,1
79130493,2127,2089,0,1
79232491,2127,2091,0,1
79334523,2129,2091,0,1
79436491,2129,2091,0,1
79538496,2129,2091,0,1
79640584,2129,2091,0,1
79742492,2129,2093,0,1
79844846,2131,2093,0,1
79946491,2132,2105,0,1
80048492,2143,2105,0,1
80150494,2143,2105,0,1
80252492,2143,2107,0,1
80354528,2145,2107,0,1
80456491,2145,2107,0,1
80558493,2145,2107,0,1
80660501,2145,2107,0,1
80762781,2145,2109,0,1
80864524,2148,2109,0,1
80966491,2148,2121,0,1
81068493,2159,2121,0,1
81170493,2159,2121,0,1
81272491,2159,2123,0,1
81374538,2161,2123,0,1
81476491,2161,2123,0,1
81578494,2161,2123,0,1
81680881,2161,2123,0,1
81782531,2161,2125,0,1
81884524,2164,2125,0,1
81986492,2164,2137,0,1
82088501,2175,2137,0,1
82190546,2175,2139,0,1
82292517,2177,2139,0,1
82394524,2177,2139,0,1
82496501,2177,2139,0,1
82598848,2177,2139,0,1
82700494,2177,2139,0,1
82802491,2177,2141,0,1
82904524,2180,2153,0,1
83006491,2191,2153,0,1
83108493,2191,2153,0,1
83210491,2191,2153,0,1
83312491,2191,2155,0,1
83414524,2193,2155,0,1
83516870,2193,2155,0,1
83618493,2193,2155,0,1
83720503,2193,2155,0,1
83822491,2193,2157,0,1
83924549,2196,2169,0,1
84026491,2207,2169,0,1
84128496,2207,2169,0,1
84230493,2207,2169,0,1
84332491,2207,2171,0,1
84434750,2209,2171,0,1
84536491,2209,2171,0,1
84638496,2209,2171,0,1
84740523,2209,2173,0,1
84842491,2211,2173,0,1
84944544,2212,2185,0,1
85046491,2223,2185,0,1
85148493,2223,2185,0,1
85250510,2223,2187,0,1
85352512,2225,2187,0,1
85454746,2225,2187,0,1
85556490,2225,2187,0,1
85658493,2225,2187,0,1
85760493,2225,2189,0,1
85862491,2228,2189,0,1
85964524,2228,2201,0,1
86066495,2239,2201,0,1
86168493,2239,2201,0,1
86270492,2239,2203,0,1
86372491,2241,2203,0,1
86474524,2241,2203,0,1
86576491,2241,2203,0,1
86678493,2241,2203,0,1
86780493,2241,2205,0,1
86882491,2244,2205,0,1
86984524,2244,2217,0,1
87086524,2255,2217,0,1
87188496,2255,2217,0,1
87290530,2255,2219,0,1
87392492,2257,2219,0,1
87494525,2257,2219,0,1
87596490,2257,2219,0,1
87698502,2257,2219,0,1
87800491,2257,2221,0,1
87902492,2264,2233,0,1
88004523,2275,2233,0,1
88106492,2275,2233,0,1
88208493,2275,2233,0,1
88310493,2275,2235,0,1
88412491,2277,2235,0,1
88514524,2277,2235,0,1
88616491,2277,2235,0,1
88718493,2277,2235,0,1
88820493,2277,2237,0,1
88922492,2280,2249,0,1
89024524,2291,2249,0,1
89126511,2291,2249,0,1
89228506,2291,2249,0,1
89330492,2291,2252,0,1
89432492,2294,2252,0,1
89534524,2294,2252,0,1
89636492,2294,2255,0,1
89738497,2297,2258,0,1
89840538,2300,2261,0,1
89942491,2304,2273,0,1
90044524,2315,2273,0,1
90146491,2315,2273,0,1
90248493,2315,2273,0,1
90350497,2315,2275,0,1
90452491,2317,2275,0,1
90554523,2317,2275,0,1
90656491,2317,2275,0,1
90758493,2317,2275,0,1
90860492,2318,2277,0,1
90962491,2323,2289,0,1
91064523,2334,2289,0,1
91166490,2334,2289,0,1
91268721,2334,2289,0,1
91370494,2334,2291,0,1
91472491,2336,2291,0,1
91574680,2336,2291,0,1
91676570,2336,2291,0,1
91778494,2336,2291,0,1
91880494,2337,2293,0,1
91982491,2339,2305,0,1
92084524,2350,2305,0,1
92186491,2350,2305,0,1
92288542,2350,2307,0,1
92390519,2352,2307,0,1
92492492,2352,2307,0,1
92594617,2352,2307,0,1
92696496,2352,2307,0,1
92798493,2352,2309,0,1
92900493,2355,2321,0,1
93002491,2366,2321,0,1
93104524,2366,2321,0,1
93206512,2366,2321,0,1
93308724,2366,2321,0,1
93410494,2366,2323,0,1
93512511,2368,2323,0,1
93614524,2368,2323,0,1
93716491,2368,2323,0,1
93818495,2368,2323,0,1
93920493,2369,2337,0,1
94022490,2382,2337,0,1
94124706,2382,2337,0,1
94226491,2382,2337,0,1
94328582,2382,2337,0,1
94430550,2382,2339,0,1
94532491,2384,2339,0,1
94634524,2384,2339,0,1
94736491,2384,2339,0,1
94838528,2384,2341,0,1
94940496,2387,2353,0,1
95042491,2398,2353,0,1
95144525,2398,2353,0,1
95246558,2398,2353,0,1
95348732,2398,2355,0,1
95450492,2400,2355,0,1
95552491,2400,2355,0,1
95654524,2400,2355,0,1
95756490,2400,2355,0,1
95858493,2401,2357,0,1
95960494,2403,2369,0,1
96062505,2414,2369,0,1
96164632,2414,2369,0,1
96266494,2414,2369,0,1
96368520,2414,2371,0,1
96470493,2416,2371,0,1
96572491,2416,2371,0,1
96674524,2416,2371,0,1
96776491,2416,2371,0,1
96878493,2417,2373,0,1
96980493,2419,2385,0,1
97083018,2430,2385,0,1
97184524,2430,2385,0,1
97286492,2430,2385,0,1
97388525,2430,2387,0,1
97490502,2432,2387,0,1
97592491,2432,2387,0,1
