timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
69399198,69399112,-0.36334938,0.65693885,0.38554338,0.7279338,-0.20054366,-0.37089854
69401696,69401607,-0.36306167,0.65710884,0.38681868,0.49514082,-0.12037073,-0.045574754
69419154,69419069,-0.38578847,0.66115236,0.39108512,-1.99855,0.368695,0.4404174
69441604,69441521,-0.4931059,0.6412852,0.3940366,-4.3355412,-0.8524088,0.36441165
69461563,69461479,-0.5330168,0.63933176,0.39019376,-1.0582759,-0.15448278,-0.27736253
69479023,69478941,-0.51696366,0.61904603,0.39012805,0.3540289,-0.8652016,0.18660182
69501480,69501393,-0.5431802,0.61068994,0.38890156,-1.4506786,-0.6597204,0.08696418
69521431,69521350,-0.5936512,0.5913249,0.3936518,-2.1821108,-1.088238,-0.013282435
69538893,69538813,-0.593101,0.56883085,0.40162393,1.0993791,-1.259482,0.46326387
69558851,69558770,-0.49794918,0.53258675,0.403793,4.951786,-2.192123,0.1128648
69581452,69581222,-0.37123394,0.46688625,0.39627704,5.005585,-2.6722186,-0.013148074
69601260,69601179,-0.380951,0.38129604,0.38354802,-0.056548193,-5.0296984,-0.67710656
69618728,69618642,-0.41226783,0.28673294,0.3728036,-2.3653893,-5.095215,-0.62689
69641178,69641094,-0.45375872,0.21105805,0.3460876,-0.5941555,-4.5681453,-1.0604719
69661132,69661051,-0.53652346,0.1287308,0.32197803,-5.058971,-3.523899,-1.3198228
69678595,69678514,-0.6376217,0.085556455,0.3096048,-7.5903344,-0.49327293,-0.9531007
69701049,69700966,-0.67361337,-0.021713503,0.2664523,1.9711053,-5.4954524,-1.7254914
69721006,69720923,-0.581983,-0.12218861,0.2464536,4.8819275,-4.2120113,-1.4063702
69740964,69740880,-0.47292608,-0.19849336,0.22220741,4.5706196,-4.464411,-0.9454906
69758426,69758343,-0.4429186,-0.28420162,0.21246953,0.8973887,-4.6992745,-0.78518003
69781008,69780794,-0.43679872,-0.37408566,0.21470414,-0.13216601,-4.4310784,0.18262923
69800838,69800752,-0.46743187,-0.43418688,0.2152995,-2.044053,-2.0344458,-0.2795031
69818295,69818215,-0.5178904,-0.45919275,0.20879243,-2.265855,-1.259905,-0.55862707
69840753,69840669,-0.5354736,-0.46305856,0.20006712,-0.21606214,0.7932972,-0.22089761
69860708,69860624,-0.47961304,-0.41813192,0.19151089,3.3033102,2.3543696,-0.67042387
69883157,69883076,-0.4332972,-0.34060562,0.17916362,2.4079745,3.5492609,-0.67681825
69900624,69900538,-0.4160588,-0.2594363,0.16427454,0.5608457,4.685153,-0.825679
69920581,69920498,-0.35731572,-0.13482724,0.14264704,3.6874547,6.134768,-0.79022837
69940536,69940453,-0.31998697,-0.019648219,0.123724855,1.4489976,5.7994623,-0.600316
69957997,69957915,-0.35195684,0.07806075,0.1060242,-3.2787504,5.482492,-0.8294568
69980557,69980367,-0.4357719,0.20752393,0.09183089,-4.141964,5.519147,-0.95170486
70000406,70000325,-0.47739258,0.26837218,0.08896254,-0.33648255,2.7822006,0.20646659
70022860,70022777,-0.40959537,0.32534227,0.09268754,2.258255,2.256608,-0.03549156
70040320,70040239,-0.36342657,0.3476367,0.09876021,2.630252,0.8729059,0.269295
70060278,70060197,-0.33896303,0.34954092,0.11826869,1.2021049,-0.75482035,1.0561259
70082731,70082649,-0.3789112,0.3254029,0.14314711,-0.44045863,-2.0726504,0.95166504
70100191,70100111,-0.37244928,0.2928993,0.16271912,5.042272,-2.946994,0.32134792
70120149,70120068,-0.3575775,0.26973322,0.19038568,-0.29348037,-1.1422653,2.0950608
70140108,70140026,-0.3085276,0.18658087,0.19866462,0.228953,-3.3819244,0.63796
70162559,70162478,-0.35238698,0.1351271,0.22379409,-1.0284076,-2.5351832,1.1851206
70180110,70179940,-0.38550523,0.08445926,0.22819598,-1.9834375,-2.2518017,0.36870357
70199983,70199898,-0.33918288,0.029391088,0.23371746,2.2767806,-3.2832985,-0.068354845
70222430,70222349,-0.31655452,-0.015293015,0.22422267,0.70313936,-1.7842009,-0.42288724
70239894,70239812,-0.295756,-0.044196453,0.20810047,2.1751564,-0.9660947,-1.1339058
70259851,70259769,-0.2499719,-0.06725847,0.16421226,3.2409048,-0.9085417,-1.6537299
70279814,70279727,-0.16111508,-0.082147025,0.11138074,4.659251,-0.08936694,-2.923225
70302262,70302179,-0.07177514,-0.060530443,0.029813495,4.549413,1.3177595,-3.7999296
70319726,70319641,-0.0044436576,-0.03073449,-0.030230753,4.1750183,1.7744368,-3.244017
70339684,70339600,0.060454898,0.007137415,-0.0924369,2.8438244,2.0453694,-3.2325447
70362129,70362051,0.083669946,0.05683262,-0.15924934,0.98411655,1.8758559,-2.718196
70379667,70379515,0.0975294,0.08423924,-0.19763537,0.11180415,1.3086982,-1.9211477
