timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale_raw,tas_scale_raw_var,tas_scale_validated,beta_innov,beta_innov_var,source
70290928,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
71290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
72290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
73290921,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
74290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
75290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
76290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
77290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
78290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
79290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
80290895,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
81290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
82290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
83290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
84290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
85290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
86290887,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
87290919,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
88290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
89290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
90290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
91290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
92290894,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
93290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
94290914,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
95290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
96290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
97290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
98290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
99290889,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
100290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
101290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
102290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
103290917,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
104290885,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
105290886,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0
