timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
69399234,69399112,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69401734,69401607,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69501526,69501393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69601298,69601179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69701086,69700966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69800875,69800752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
69900662,69900538,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70000444,70000325,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70100228,70100111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70200020,70199898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70302299,70302179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70399584,70399471,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70501863,70501752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70599162,70599043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70701445,70701324,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70798739,70798616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
70901038,70900897,0.06527095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71003299,71003178,0.11083745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71100590,71100470,0.10714289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71202871,71202751,0.10714289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71300159,71300043,0.10714289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71402446,71402324,0.10714289,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71499732,71499616,0.12684731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71599523,71599403,0.13669951,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
71701805,71701684,0.13916259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
