timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],gyro_clipping[0],gyro_clipping[1],gyro_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,delta_angle_coning_metric,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],var_accel[0],var_accel[1],var_accel[2],var_gyro[0],var_gyro[1],var_gyro[2],temperature_accel,temperature_gyro
70071670,2490378,2490378,52,0,0,0,0,0,0,0,405.9221,405.9221,8118.442,8118.442,0.16898994,0.024505723,3.9502277e-09,0.86708474,1.3235319,-9.816093,-0.42190358,0.3174089,0.08828489,0.0155249415,0.075193025,0.020211866,0.002454965,0.0029414669,0.00020613344,21.429218,21.429218
71002920,2490378,2490378,52,0,0,0,0,0,0,0,405.9219,405.9219,8118.438,8118.438,0.19237779,0.021324812,5.4648424e-09,-0.45360726,0.23302573,-10.334379,-0.04217405,0.32212016,0.28917983,0.16531593,0.12781447,0.060176138,0.0017963296,0.00055439025,0.00028809273,21.445898,21.445898
72037647,2490378,2490378,52,0,0,0,0,0,0,0,405.9217,405.9217,8118.4336,8118.4336,0.8329212,0.030269174,3.639164e-09,0.043673087,0.30156958,-10.127778,-0.0059923716,-0.123526715,-0.049327966,0.36811072,0.6517329,1.2873585,0.035232138,0.0021393734,0.00040037083,21.465593,21.465593
72968875,2490378,2490378,52,0,0,0,0,0,0,0,405.9215,405.9215,8118.4297,8118.4297,1.6683887,0.0606757,1.1300659e-08,0.40258616,-0.6241064,-9.896453,-0.14139968,0.4022216,0.059590656,2.368335,1.9296601,2.7006302,0.007579645,0.00561684,0.0036343527,21.49097,21.49097
74003598,2490378,2490378,52,0,0,0,0,0,0,0,405.9213,405.9213,8118.426,8118.426,2.4042032,0.111781254,4.3465636e-08,2.1896229,-0.33081007,-6.9915037,0.036652345,0.085171394,-0.059875626,7.7486925,15.208877,24.546473,0.06982267,0.05505878,0.04071986,21.495283,21.495283
75038315,2490378,2490378,52,0,0,0,0,0,0,0,405.92108,405.92108,8118.422,8118.422,2.5151558,0.13808647,3.8867586e-08,2.476574,-1.8975737,-9.943386,0.24470274,0.821859,0.14873298,3.9186149,22.48451,20.475208,0.019257525,0.045793165,0.0058299983,21.493776,21.493776
75969564,2490378,2490378,52,0,0,0,0,0,0,0,405.9209,405.9209,8118.418,8118.418,2.7759678,0.17672637,6.7040666e-08,5.249401,-1.4063829,-12.569706,0.15309367,-0.6215223,-0.3987141,10.665435,12.674716,14.097988,0.2376367,0.054610815,0.06155288,21.519077,21.519077
77004284,2490378,2490378,52,0,0,0,0,0,0,0,405.92075,405.92075,8118.414,8118.414,3.9833274,0.21192946,6.928168e-08,8.638151,-0.60781646,-17.660046,-0.2059023,-0.6865006,0.667289,19.895632,15.72786,48.09969,0.039868172,0.15869656,0.01561033,21.469122,21.469122
78039015,2490378,2490378,52,0,0,0,0,0,0,0,405.92053,405.92053,8118.4106,8118.4106,4.706889,0.22468162,1.1578682e-07,5.5874915,-0.99634284,-21.324999,-1.0217571,0.024112111,-0.030300675,52.685345,23.42162,88.46651,0.15482187,0.50783646,0.012909329,21.448843,21.448843
79073732,2490378,2490378,52,0,0,0,0,0,0,0,405.92038,405.92038,8118.4077,8118.4077,4.871686,0.24671559,1.0107278e-07,3.2203484,0.13552083,-14.295155,-0.041273598,0.058149982,0.6054556,38.945873,17.119303,73.21979,0.21117179,0.0902518,0.01733124,21.368479,21.368479
