timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
69343890,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
69851657,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70357809,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
70545285,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
71050760,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
71556660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72062678,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
72568660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
73074818,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
73580660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
74087229,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
74592660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
75098674,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
75604832,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
76110660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
76616660,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
77123644,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
77629648,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
78135754,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
78641641,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
79148188,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
79653641,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
80159640,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
80665971,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
81171948,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
81677663,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
82183664,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
82689638,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83195756,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
83701662,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84207642,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
84713641,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85219638,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
85725821,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86231642,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
86737641,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87243773,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
87749649,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88255753,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
88761648,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89202216,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
89212873,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
