timestamp,imbalanced_prop_metric,motor_failure_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
69343897,-0.041864544,0,0,0,0,0,0,0,0,0
69851663,-0.035982322,0,0,0,0,0,0,0,0,0
70357814,-0.032308053,0,0,0,0,0,0,0,0,0
70545291,-0.027589856,0,0,0,0,0,0,0,0,0
71050765,-0.013202284,0,0,0,0,0,0,0,0,0
71556665,-0.014535209,0,0,0,0,0,0,0,0,0
72062683,-0.01682514,0,0,0,0,0,0,0,0,0
72568665,-0.04115377,0,0,0,0,0,0,0,0,0
73074823,-0.076118514,0,0,0,0,0,0,0,0,0
73580665,-0.12740083,0,0,0,0,0,0,0,0,0
74087233,-0.114536054,0,0,0,0,0,0,0,0,0
74592666,-0.090273015,0,0,0,0,0,0,0,0,0
75098679,-0.04224324,0,0,0,0,0,0,0,0,0
75604837,0.015113297,0,0,0,0,0,0,0,0,0
76110666,0.0473257,0,0,0,0,0,0,0,0,0
76616666,0.0076799984,0,0,0,0,0,0,0,0,0
77123650,-0.2785415,0,0,0,0,0,0,0,0,0
77629654,-0.49464673,0,0,0,0,0,0,0,0,0
78135760,-0.8023592,0,0,0,0,0,0,0,0,0
78641647,-1.1109306,0,0,0,0,0,0,0,0,0
79148193,-1.3370239,0,0,0,0,0,0,0,0,0
79653647,-1.6682187,0,0,0,0,0,0,0,0,0
80159648,-1.8941952,0,0,0,0,0,0,0,0,0
80665977,-1.9989634,0,0,0,0,0,0,0,0,0
81171952,-2.3037307,0,0,0,0,0,0,0,0,0
81677669,-2.497741,0,0,0,0,0,0,0,0,0
82183670,-2.5404925,0,0,0,0,0,0,0,0,0
82689646,-2.7967458,0,0,0,0,0,0,0,0,0
83195762,-2.9808028,0,0,0,0,0,0,0,0,0
83701668,-2.9814203,0,0,0,0,0,0,0,0,0
84207647,-3.0953016,0,0,0,0,0,0,0,0,0
84713646,-3.111017,0,0,0,0,0,0,0,0,0
85219646,-3.125872,0,0,0,0,0,0,0,0,0
85725841,-3.056751,0,0,0,0,0,0,0,0,0
86231648,-3.00211,0,0,0,0,0,0,0,0,0
86737646,-2.8935635,0,0,0,0,0,0,0,0,0
87243778,-2.7235594,0,0,0,0,0,0,0,0,0
87749676,-2.5284877,0,0,0,0,0,0,0,0,0
88255760,-2.3696976,0,0,0,0,0,0,0,0,0
88761654,-1.8844347,0,0,0,0,0,0,0,0,0
89202222,-1.9744052,0,1,0,0,0,0,0,0,0
89212879,-1.9744052,0,1,0,0,0,0,0,0,0
89554487,-1.9767523,0,0,0,0,0,0,0,0,0
89564760,-1.9767523,0,0,0,0,0,0,0,0,0
89652886,-1.9470764,0,0,1,0,0,0,0,0,0
89751805,-1.9262046,0,0,0,0,0,0,0,0,0
90257646,-1.5455599,0,0,0,0,0,0,0,0,0
90763662,-1.2613415,0,0,0,0,0,0,0,0,0
91269653,-1.1324908,0,0,0,0,0,0,0,0,0
91775647,-1.0421367,0,0,0,0,0,0,0,0,0
92281777,-0.9399064,0,0,0,0,0,0,0,0,0
92787664,-0.8479758,0,0,0,0,0,0,0,0,0
93293701,-0.76490897,0,0,0,0,0,0,0,0,0
93799722,-0.6903353,0,0,0,0,0,0,0,0,0
94305665,-0.62277263,0,0,0,0,0,0,0,0,0
94811778,-0.5734003,0,0,0,0,0,0,0,0,0
95319647,-0.5192201,0,0,0,0,0,0,0,0,0
95825667,-0.46869317,0,0,0,0,0,0,0,0,0
96331655,-0.42336348,0,0,0,0,0,0,0,0,0
96837646,-0.38157234,0,0,0,0,0,0,0,0,0
97343650,-0.34314823,0,0,0,0,0,0,0,0,0
97850647,-0.3163186,0,0,0,0,0,0,0,0,0
98356647,-0.28533676,0,0,0,0,0,0,0,0,0
98862673,-0.25738367,0,0,0,0,0,0,0,0,0
99248063,-0.23652036,0,0,0,0,0,0,0,0,0
99753644,-0.21341757,0,0,0,0,0,0,0,0,0
100259640,-0.1964117,0,0,0,0,0,0,0,0,0
100766642,-0.17640139,0,0,0,0,0,0,0,0,0
101273723,-0.15751551,0,0,0,0,0,0,0,0,0
101779756,-0.14024422,0,0,0,0,0,0,0,0,0
102285643,-0.12594089,0,0,0,0,0,0,0,0,0
102791660,-0.11525519,0,0,0,0,0,0,0,0,0
103298642,-0.106978215,0,0,0,0,0,0,0,0,0
103804640,-0.096670404,0,0,0,0,0,0,0,0,0
104310642,-0.08934725,0,0,0,0,0,0,0,0,0
104387946,-0.08983442,0,0,0,0,0,0,0,0,0
104411304,-0.08983442,0,0,0,0,0,0,0,0,0
104916664,-0.079523794,0,0,0,0,0,0,0,0,0
