timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
69399234,69399112,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69401734,69401607,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69501526,69501393,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69601298,69601179,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69701086,69700966,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69800875,69800752,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
69900662,69900538,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70000444,70000325,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70100228,70100111,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70200020,70199898,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70302299,70302179,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70399584,70399471,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70501863,70501752,0.0049382797,-0.0049382797,nan,nan,nan,nan,nan,nan
70599162,70599043,-0.32468605,0.9777796,nan,nan,nan,nan,nan,nan
70701445,70701324,-0.18955943,0.8883319,nan,nan,nan,nan,nan,nan
70798739,70798616,-0.16124283,0.8103216,nan,nan,nan,nan,nan,nan
70901038,70900897,-0.18043217,0.73463905,nan,nan,nan,nan,nan,nan
71003299,71003178,-0.24840409,0.70398605,nan,nan,nan,nan,nan,nan
71100590,71100470,-0.2793696,0.6437378,nan,nan,nan,nan,nan,nan
71202871,71202751,-0.25335175,0.5551553,nan,nan,nan,nan,nan,nan
71300159,71300043,-0.31424132,0.615927,nan,nan,nan,nan,nan,nan
71402446,71402324,-0.39191732,0.7886359,nan,nan,nan,nan,nan,nan
71499732,71499616,-0.4009344,0.8045178,nan,nan,nan,nan,nan,nan
71599523,71599403,-0.4221438,0.7284889,nan,nan,nan,nan,nan,nan
71701805,71701684,-0.41360208,0.7047388,nan,nan,nan,nan,nan,nan
71799095,71798975,-0.40493256,0.73289484,nan,nan,nan,nan,nan,nan
71901376,71901257,-0.3615571,0.7602751,nan,nan,nan,nan,nan,nan
71998668,71998549,-0.31282148,0.73395014,nan,nan,nan,nan,nan,nan
72100951,72100830,-0.2747089,0.7044512,nan,nan,nan,nan,nan,nan
72200754,72200617,-0.23702024,0.6152471,nan,nan,nan,nan,nan,nan
72300521,72300403,-0.23589937,0.5763718,nan,nan,nan,nan,nan,nan
72402826,72402684,-0.22532795,0.58228177,nan,nan,nan,nan,nan,nan
72500101,72499976,-0.36514658,0.5937666,nan,nan,nan,nan,nan,nan
72602383,72602257,-0.19589533,0.6411104,nan,nan,nan,nan,nan,nan
72699670,72699549,-0.25313023,0.5446555,nan,nan,nan,nan,nan,nan
72801967,72801831,-0.12697107,0.47501338,nan,nan,nan,nan,nan,nan
72899242,72899123,-0.28737962,0.4259678,nan,nan,nan,nan,nan,nan
73001536,73001404,-0.37848946,0.4991671,nan,nan,nan,nan,nan,nan
73101307,73101190,-0.4531278,0.51280254,nan,nan,nan,nan,nan,nan
73201094,73200977,-0.2214501,0.57840854,nan,nan,nan,nan,nan,nan
73300880,73300764,-0.2087668,0.47342667,nan,nan,nan,nan,nan,nan
73400670,73400550,-0.29207662,0.37742534,nan,nan,nan,nan,nan,nan
73500470,73500337,-0.05086051,0.42962617,nan,nan,nan,nan,nan,nan
73600246,73600123,-0.03226548,0.561213,nan,nan,nan,nan,nan,nan
73700027,73699910,-0.14392783,0.537119,nan,nan,nan,nan,nan,nan
73802312,73802192,0.0833365,0.40721202,nan,nan,nan,nan,nan,nan
73899623,73899483,-0.09708731,0.44099694,nan,nan,nan,nan,nan,nan
74001886,74001765,-0.041049954,0.3149921,nan,nan,nan,nan,nan,nan
74099174,74099057,0.1507665,0.53188515,nan,nan,nan,nan,nan,nan
74201457,74201338,0.22237097,0.35347298,nan,nan,nan,nan,nan,nan
74298763,74298630,0.14280185,0.23075464,nan,nan,nan,nan,nan,nan
74401030,74400912,0.08325437,0.08023481,nan,nan,nan,nan,nan,nan
74503311,74503193,0.3136753,0.35023224,nan,nan,nan,nan,nan,nan
74600608,74600485,0.54489684,0.21395428,nan,nan,nan,nan,nan,nan
74702886,74702766,0.52392054,0.15342867,nan,nan,nan,nan,nan,nan
74800176,74800058,0.34949985,-0.009075869,nan,nan,nan,nan,nan,nan
74899962,74899845,0.3548321,-0.06751437,nan,nan,nan,nan,nan,nan
74999755,74999632,0.31562606,-0.25723395,nan,nan,nan,nan,nan,nan
75099540,75099418,0.24087292,-0.45920926,nan,nan,nan,nan,nan,nan
75201821,75201700,0.18333146,-0.49454454,nan,nan,nan,nan,nan,nan
75299110,75298992,0.29856715,-0.51691365,nan,nan,nan,nan,nan,nan
75401390,75401273,0.19312437,-0.39298388,nan,nan,nan,nan,nan,nan
75498685,75498565,0.2005293,-0.35187152,nan,nan,nan,nan,nan,nan
75600963,75600847,0.15074672,-0.19674794,nan,nan,nan,nan,nan,nan
75698258,75698139,0.12183216,-0.09084211,nan,nan,nan,nan,nan,nan
75800538,75800420,0.34960195,-0.27025065,nan,nan,nan,nan,nan,nan
75902821,75902702,0.56533295,-0.2811551,nan,nan,nan,nan,nan,nan
76000109,75999994,0.5170903,-0.22797005,nan,nan,nan,nan,nan,nan
76102399,76102275,0.5199414,-0.31302363,nan,nan,nan,nan,nan,nan
76199702,76199567,0.20656101,0.2817775,nan,nan,nan,nan,nan,nan
76301983,76301849,0.08981477,-0.5729685,nan,nan,nan,nan,nan,nan
76399257,76399141,-0.09080246,-0.9091978,nan,nan,nan,nan,nan,nan
76501551,76501422,-0.10191429,-0.89808595,nan,nan,nan,nan,nan,nan
76601328,76601209,-0.576575,-0.42342526,nan,nan,nan,nan,nan,nan
76701122,76700995,-0.57648426,0.047868308,nan,nan,nan,nan,nan,nan
76800900,76800782,-0.34540692,-0.025668636,nan,nan,nan,nan,nan,nan
76900702,76900569,-0.4169292,0.007601257,nan,nan,nan,nan,nan,nan
77000477,77000355,-0.32421595,0.1139266,nan,nan,nan,nan,nan,nan
77100279,77100142,-0.30532286,-0.061996885,nan,nan,nan,nan,nan,nan
77200048,77199928,-0.3538148,-0.13827075,nan,nan,nan,nan,nan,nan
77302475,77302210,0.10377032,-0.5608664,nan,nan,nan,nan,nan,nan
77399628,77399502,0.4814047,-0.95852673,nan,nan,nan,nan,nan,nan
77502101,77501785,0.27509025,-0.7212299,nan,nan,nan,nan,nan,nan
77599195,77599075,0.34930217,-0.9571495,nan,nan,nan,nan,nan,nan
77701569,77701356,0.302287,-0.8737017,nan,nan,nan,nan,nan,nan
77798768,77798648,0.8140784,-1.0,nan,nan,nan,nan,nan,nan
77901127,77900930,0.74504995,-1.0,nan,nan,nan,nan,nan,nan
78003330,78003211,0.63274974,-1.0,nan,nan,nan,nan,nan,nan
78100683,78100503,0.71280324,-1.0,nan,nan,nan,nan,nan,nan
78202927,78202784,0.7882071,-1.0,nan,nan,nan,nan,nan,nan
78300252,78300076,0.8446337,-1.0,nan,nan,nan,nan,nan,nan
78399982,78399863,0.8136816,-1.0,nan,nan,nan,nan,nan,nan
78499785,78499649,0.5534889,-0.8498936,nan,nan,nan,nan,nan,nan
78599561,78599436,0.59110034,-1.0,nan,nan,nan,nan,nan,nan
78701838,78701717,0.5939524,-1.0,nan,nan,nan,nan,nan,nan
78799127,78799009,0.3703812,-0.9567024,nan,nan,nan,nan,nan,nan
78901412,78901290,0.7310141,-1.0,nan,nan,nan,nan,nan,nan
78998701,78998582,0.7682203,-1.0,nan,nan,nan,nan,nan,nan
79100982,79100863,0.50156933,-0.8049182,nan,nan,nan,nan,nan,nan
79198272,79198155,0.54326975,-1.0,nan,nan,nan,nan,nan,nan
79300556,79300437,0.5000001,-1.0,nan,nan,nan,nan,nan,nan
79402840,79402718,0.52073985,-1.0,nan,nan,nan,nan,nan,nan
79500129,79500010,0.63819045,-1.0,nan,nan,nan,nan,nan,nan
79602407,79602291,0.7645289,-1.0,nan,nan,nan,nan,nan,nan
79699708,79699583,0.85427326,-1.0,nan,nan,nan,nan,nan,nan
79801983,79801864,0.4630405,-0.8538492,nan,nan,nan,nan,nan,nan
79899275,79899156,0.17803341,-0.542285,nan,nan,nan,nan,nan,nan
80001564,80001437,-0.4626119,-0.29296505,nan,nan,nan,nan,nan,nan
80101340,80101223,-0.6757965,0.013203959,nan,nan,nan,nan,nan,nan
80201125,80201010,-1.0,0.19656849,nan,nan,nan,nan,nan,nan
80300917,80300799,-0.7797743,-0.2202259,nan,nan,nan,nan,nan,nan
80400701,80400583,-1.0,0.24793541,nan,nan,nan,nan,nan,nan
80500488,80500369,-1.0,0.2608043,nan,nan,nan,nan,nan,nan
80600278,80600156,-1.0,0.3974008,nan,nan,nan,nan,nan,nan
80700059,80699942,-1.0,0.5000001,nan,nan,nan,nan,nan,nan
80802345,80802224,-1.0,0.05265695,nan,nan,nan,nan,nan,nan
80899637,80899515,-1.0,0.43965995,nan,nan,nan,nan,nan,nan
81001917,81001796,-1.0,0.17742229,nan,nan,nan,nan,nan,nan
81099224,81099088,-1.0,0.24792752,nan,nan,nan,nan,nan,nan
81201490,81201370,-1.0,0.26781607,nan,nan,nan,nan,nan,nan
81298778,81298661,-1.0,0.2580371,nan,nan,nan,nan,nan,nan
81401059,81400942,-1.0,0.3888809,nan,nan,nan,nan,nan,nan
81503347,81503223,-1.0,0.28510523,nan,nan,nan,nan,nan,nan
81600647,81600515,-0.7179457,-0.07277391,nan,nan,nan,nan,nan,nan
81700422,81700302,-0.76452786,-0.23547238,nan,nan,nan,nan,nan,nan
81800269,81800088,0.027063489,-1.0,nan,nan,nan,nan,nan,nan
81900001,81899874,-0.2518179,-0.7481823,nan,nan,nan,nan,nan,nan
81999781,81999661,-0.084765404,-0.9152348,nan,nan,nan,nan,nan,nan
82099570,82099447,-0.6000774,-0.39992285,nan,nan,nan,nan,nan,nan
82201864,82201728,-1.0,0.41144013,nan,nan,nan,nan,nan,nan
82299140,82299020,-1.0,0.4086339,nan,nan,nan,nan,nan,nan
82401419,82401301,-1.0,0.42612207,nan,nan,nan,nan,nan,nan
82498714,82498593,-0.65305555,-0.34694466,nan,nan,nan,nan,nan,nan
82600991,82600874,-0.54025036,-0.09429215,nan,nan,nan,nan,nan,nan
82698285,82698165,-0.8687866,-0.13121364,nan,nan,nan,nan,nan,nan
82800639,82800450,-0.3190114,-0.22979464,nan,nan,nan,nan,nan,nan
82902848,82902728,-0.6922405,-0.3077598,nan,nan,nan,nan,nan,nan
83000136,83000019,-0.4733219,-0.5266783,nan,nan,nan,nan,nan,nan
83102419,83102300,-0.5519603,-0.43691555,nan,nan,nan,nan,nan,nan
83199730,83199593,-0.6765394,-0.3234608,nan,nan,nan,nan,nan,nan
83301995,83301873,-0.59039056,-0.40960968,nan,nan,nan,nan,nan,nan
83399281,83399165,-0.583954,-0.41604626,nan,nan,nan,nan,nan,nan
83501564,83501445,-0.04353568,-0.9564645,nan,nan,nan,nan,nan,nan
83601353,83601232,-0.3044039,-0.69559634,nan,nan,nan,nan,nan,nan
83701139,83701018,-0.2672876,-0.7327126,nan,nan,nan,nan,nan,nan
83800926,83800805,-0.34261787,-0.65738237,nan,nan,nan,nan,nan,nan
83900727,83900591,-0.48002774,-0.5199725,nan,nan,nan,nan,nan,nan
84000497,84000377,-0.48639736,-0.51360285,nan,nan,nan,nan,nan,nan
84100287,84100163,-0.6043862,-0.39561406,nan,nan,nan,nan,nan,nan
84200068,84199950,-0.45516914,-0.5448311,nan,nan,nan,nan,nan,nan
84302353,84302231,-0.38832372,-0.6116765,nan,nan,nan,nan,nan,nan
84399647,84399522,-0.37235412,-0.6276461,nan,nan,nan,nan,nan,nan
84501925,84501803,-0.0795615,-0.92043877,nan,nan,nan,nan,nan,nan
84599213,84599095,0.03934592,-1.0,nan,nan,nan,nan,nan,nan
84701496,84701376,-0.11560482,-0.8843954,nan,nan,nan,nan,nan,nan
84798787,84798667,-0.07591951,-0.9240807,nan,nan,nan,nan,nan,nan
84901067,84900948,-0.12156314,-0.8784371,nan,nan,nan,nan,nan,nan
