timestamp,timestamp_sample,device_id,pressure,temperature,error_count
70085494,70084913,4028193,101378.0,23.269999,0
71079108,71078527,4028193,101378.0,23.279999,0
72083503,72082912,4028193,101379.0,23.289999,0
73077107,73076526,4028193,101377.0,23.31,0
74070770,74070190,4028193,101375.0,23.33,0
75086069,75085488,4028193,101384.0,23.369999,0
76079666,76079085,4028193,101380.0,23.39,0
77084106,77083525,4028193,101385.0,23.41,0
78088462,78087881,4028193,101391.0,23.43,0
79082266,79081685,4028193,101384.0,23.439999,0
80075881,80075300,4028193,101385.0,23.449999,0
81069427,81068846,4028193,101374.0,23.46,0
82084959,82084378,4028193,101369.0,23.46,0
83078483,83077902,4028193,101357.0,23.449999,0
84082902,84082321,4028193,101335.0,23.449999,0
85087353,85086769,4028193,101313.0,23.439999,0
86080948,86080367,4028193,101321.0,23.439999,0
87074506,87073926,4028193,101331.0,23.439999,0
88068467,88067886,4028193,101348.0,23.42,0
89083897,89083316,4028193,101345.0,23.41,0
90077658,90077077,4028193,101391.0,23.39,0
91082100,91081519,4028193,101397.0,23.369999,0
92086456,92085875,4028193,101394.0,23.359999,0
93080087,93079506,4028193,101394.0,23.359999,0
94073638,94073057,4028193,101394.0,23.359999,0
95089059,95088478,4028193,101390.0,23.35,0
96082615,96082034,4028193,101397.0,23.359999,0
97087100,97086519,4028193,101399.0,23.369999,0
98080771,98080180,4028193,101395.0,23.369999,0
99085009,99084428,4028193,101397.0,23.38,0
100078668,100078087,4028193,101393.0,23.39,0
101072280,101071699,4028193,101396.0,23.4,0
102087375,102086794,4028193,101392.0,23.41,0
103080940,103080359,4028193,101395.0,23.42,0
104085228,104084647,4028193,101395.0,23.43,0
105078930,105078349,4028193,101393.0,23.439999,0
