timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
69397854,12.161821,0.0,15.0,3.8728187,0.763411,1.0349808,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.161821,12.063919,0.70217794,12.157335,0.012688637,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
69407853,12.176404,0.0,15.0,3.8728187,0.7634234,1.0349787,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.176404,12.063919,0.70217794,12.157335,0.012688637,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
69597852,12.194633,0.0,15.0,3.8728848,0.7626328,1.0350999,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.194633,12.064898,0.70272154,12.16882,-0.006087303,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
69797853,12.150884,0.0,15.0,3.8728848,0.7612533,1.035311,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.150884,12.064898,0.70272154,12.16882,-0.006087303,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
69997874,12.199189,0.0,15.0,3.8728848,0.7610583,1.0353408,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.199189,12.064898,0.70272154,12.16882,-0.006087303,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70197851,12.185518,0.0,15.0,3.8728848,0.7622785,1.0351541,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.185518,12.064898,0.70272154,12.16882,-0.006087303,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70397852,12.195544,0.0,15.0,3.873104,0.7621893,1.0351677,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.195544,12.066155,0.7034201,12.163795,0.028101921,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70597852,11.9239435,0.0,15.0,3.873104,0.75704664,1.0359555,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9239435,12.066155,0.7034201,12.163795,0.028101921,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70797852,12.168201,0.0,15.0,3.873104,0.7499346,1.037047,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.168201,12.066155,0.7034201,12.163795,0.028101921,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
70997853,12.046984,0.0,15.0,3.8733025,0.74912256,1.0371718,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.046984,12.067031,0.7039065,12.191755,-0.03722477,0.06047226,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0
