timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
65005634,65005070,45,nan,0,2333,0,0,1577,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1511,1510,998,998,18,0,0,4,-1,0
65496929,65496370,45,nan,0,2416,0,0,1576,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
66005692,66005129,45,nan,0,2501,0,0,1241,1557,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
66494516,66493958,45,nan,0,2583,0,0,1577,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
67003263,67002705,45,nan,0,2668,0,0,1563,1269,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
67509653,67509050,45,nan,0,2752,0,0,1339,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
67995857,67995297,45,nan,0,2834,0,0,1577,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
68484659,68484099,45,nan,0,2915,0,0,1363,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
69013407,69012818,45,nan,0,3004,0,0,1577,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
69502182,69501622,45,nan,0,3086,0,0,1576,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
70013450,70012883,45,nan,0,3171,0,0,1576,1508,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
70502262,70501695,45,nan,0,3253,0,0,1501,1679,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
71011113,71010456,45,nan,0,3338,0,0,1575,1470,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
71497335,71496777,45,nan,0,3419,0,0,1563,1157,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
72011086,72010528,45,nan,0,3505,0,0,1627,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
72499937,72499377,45,nan,0,3587,0,0,1417,1497,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
73008746,73008185,45,nan,0,3672,0,0,1452,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
73497503,73496944,45,nan,0,3754,0,0,1577,1495,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
74006246,74005687,45,nan,0,3839,0,0,1328,1927,1094,1503,1927,1094,1870,1908,1510,1094,1094,1094,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
