timestamp,timestamp_sample,time_last_fuse,observation[0],observation[1],device_id,observation_variance[0],observation_variance[1],innovation[0],innovation[1],innovation_filtered[0],innovation_filtered[1],innovation_variance[0],innovation_variance[1],test_ratio[0],test_ratio[1],test_ratio_filtered[0],test_ratio_filtered[1],estimator_instance,innovation_rejected,fused
64867600,64677373,64677373,-1.033531702887558e-06,6.9330076257756446e-06,0,1e-04,1e-04,-0.00096575654,-0.00068194786,-0.00017793455,-0.00042379822,0.00024640278,0.00024641043,0.0004205786,0.00020970112,-0.0001152629,-0.00012284608,0,0,1
65286580,65096353,65096353,-1.0689540204111836e-06,6.9100574364711065e-06,0,1e-04,1e-04,-0.00488256,-0.0032367029,-0.0021637469,-0.0015959035,0.00024642455,0.000246474,0.010749017,0.0047227186,-0.0040993136,-0.0018546885,0,0,1
65915120,65724823,65724823,-1.0374344583397033e-06,6.928259153937688e-06,0,1e-04,1e-04,-0.0013973056,-0.0012105055,-0.0025224087,-0.0018703553,0.00024642347,0.00024642664,0.0008803558,0.00066069857,-0.004106703,-0.0020311691,0,0,1
66334065,66143803,66143803,-1.0379269497207133e-06,6.92857838657801e-06,0,1e-04,1e-04,-0.0014517577,-0.001174983,-0.0017281452,-0.0013572209,0.0002469575,0.00024695936,0.0009482516,0.0006211481,-0.0023243066,-0.00120654,0,0,1
66753126,66562783,66562783,-1.1081370985266403e-06,6.878364274598425e-06,0,1e-04,1e-04,-0.009215196,-0.0067648133,-0.0047806585,-0.0035661482,0.00024645697,0.0002465527,0.038284723,0.020623358,-0.015586216,-0.008422749,0,0,1
67381490,67191254,67191254,-1.0792142575155594e-06,6.901331744302297e-06,0,1e-04,1e-04,-0.0060170717,-0.0042080414,-0.0060266624,-0.0044242814,0.0002469816,0.00024700694,0.016287832,0.007965414,-0.018839085,-0.010134716,0,0,1
67800419,67610235,67610235,-1.0633835927364998e-06,6.913197921676328e-06,0,1e-04,1e-04,-0.0042666085,-0.0028871405,-0.005396929,-0.0038329703,0.00024637548,0.00024638057,0.008209667,0.003759126,-0.014616626,-0.0074724783,0,0,1
68428893,68238706,68238706,-1.0859564554266399e-06,6.89622402205714e-06,0,1e-04,1e-04,-0.00676259,-0.004776679,-0.006291981,-0.004483641,0.0002469861,0.00024700136,0.020573637,0.010263849,-0.018668551,-0.00951171,0,0,1
68847853,68657687,68657687,-1.048147623805562e-06,6.920897703821538e-06,0,1e-04,1e-04,-0.002581904,-0.0020299784,-0.0045566657,-0.0033280645,0.00024623235,0.00024624018,0.0030081018,0.0018594366,-0.01113095,-0.0058188373,0,0,1
69266868,69076668,69076668,-1.0598103017400717e-06,6.911757736816071e-06,0,1e-04,1e-04,-0.0038714937,-0.0030474756,-0.004282697,-0.0032507286,0.00024644955,0.00024645258,0.006757508,0.004187016,-0.009183591,-0.0051790844,0,0,1
69895338,69705140,69705140,-9.80997924671101e-07,6.968569778109668e-06,0,1e-04,1e-04,0.0048431223,0.0032768298,0.00020821884,-7.873339e-05,0.0002463744,0.0002465073,0.010578224,0.0048398897,0.00024757598,-0.00032485957,0,0,1
70314430,70124121,70124121,-9.645779073252925e-07,6.982473223615671e-06,0,1e-04,1e-04,0.006658752,0.0048245597,0.0034253288,0.0023279022,0.00024663535,0.00024678768,0.019975048,0.010479713,0.009989985,0.0048495317,0,0,1
70733315,70543104,70543104,-1.0340385188101209e-06,6.932947144377977e-06,0,1e-04,1e-04,-0.0010218023,-0.00068865216,0.002138474,0.0014649513,0.0002469289,0.00024693256,0.0004698068,0.00021339241,0.0060068094,0.0029140054,0,0,1
71431514,71241406,70962085,-1.0503678140594275e-06,6.91804143571062e-06,0,0.25,0.25,-0.002827396,-0.0023479753,-0.0016313718,-0.001358795,0.2501953,0.2501953,3.55019e-06,2.4483045e-06,-0.00079353445,-0.0006770708,0,0,0
71930417,71740196,70962085,-1.1063580132031348e-06,6.873407528473763e-06,0,0.25,0.25,-0.009018473,-0.007316592,-0.0044779903,-0.00372522,0.25104347,0.2510437,3.5997688e-05,2.3693314e-05,-0.00030692058,-0.00025997034,0,0,0
72369259,72179127,72179127,-1.1991392057097983e-06,6.808849775552517e-06,0,1e-04,1e-04,-0.019277686,-0.014503103,-0.010302989,-0.008083954,0.003111977,0.0031155315,0.013268779,0.0075014844,-0.00044119082,-0.00028730833,0,0,0
72788271,72598110,72598110,-1.1919668168047792e-06,6.812420906499028e-06,0,1e-04,1e-04,0.0007930762,0.0003975099,-0.0048243166,-0.0039301603,0.0010803492,0.0010804525,6.468791e-05,1.6249789e-05,-0.00020001452,-0.00013789201,0,0,1
