timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
64934724,64923742,527633,0.30087394,0.17640421,0.39182884,3
65454707,65413744,527633,0.3015185,0.17592275,0.39994502,3
65914707,65903741,527633,0.300053,0.17841613,0.40282774,3
66474704,66463742,527633,0.2990286,0.17883137,0.39975226,3
66954699,66953740,527633,0.32035297,0.18265206,0.39958853,3
67394706,67383739,527633,0.29858422,0.17565215,0.39795557,3
67954723,67943748,527633,0.28533104,0.17383295,0.40434104,3
68474709,68433740,527633,0.30361277,0.17900556,0.40327483,3
68934713,68923739,527633,0.297751,0.17542443,0.40091676,3
69454700,69413744,527633,0.3016002,0.17616124,0.40242672,3
69934779,69913740,527633,0.29900193,0.17627019,0.39945704,3
70454699,70413740,527633,0.24904084,0.17890556,0.41624483,3
70914726,70903740,527633,0.30195665,0.1822478,0.40048867,3
71474715,71463739,527633,0.3123021,0.18419594,0.40542948,3
71894699,71883739,527633,0.30075657,0.18655732,0.4045735,3
72454712,72443739,527633,0.3099122,0.19288379,0.40699232,3
72954729,72953740,527633,0.26701862,0.18364884,0.42226627,3
73374710,73373750,527633,0.30542615,0.17819205,0.4007676,3
73934701,73933740,527633,0.270664,0.17409597,0.4033007,3
74474711,74423744,527633,0.29963973,0.17854553,0.40379375,3
74914705,74913739,527633,0.31913105,0.18429367,0.3992228,3
75474745,75473777,527633,0.3046243,0.18001744,0.3970171,3
75974704,75973740,527633,0.30958247,0.18126784,0.40703842,3
76394706,76393739,527633,0.27848443,0.1712798,0.404706,3
76954718,76953739,527633,0.27603808,0.1749569,0.40864763,3
77374704,77373740,527633,0.24845791,0.18676981,0.41972315,3
77934713,77933739,527633,0.27681556,0.17081736,0.41232276,3
78474703,78423739,527633,0.27248293,0.17105941,0.4093806,3
78974714,78933740,527633,0.30211124,0.17739587,0.40097386,3
79434705,79423739,527633,0.25699812,0.17287552,0.41373193,3
79954704,79913739,527633,0.29846284,0.1765723,0.4029598,3
80414700,80403739,527633,0.31912124,0.18366444,0.40144768,3
80974699,80963739,527633,0.30271876,0.17658138,0.4036057,3
81454698,81453739,527633,0.30621508,0.17528763,0.4055845,3
81894698,81883739,527633,0.30601367,0.17610222,0.40794194,3
82454699,82443739,527633,0.3162139,0.182592,0.40354145,3
82974714,82933740,527633,0.30635336,0.17232636,0.40253884,3
83434707,83423749,527633,0.31452543,0.17878652,0.40011886,3
83954702,83913742,527633,0.3141833,0.17806093,0.40281636,3
84434709,84413741,527633,0.3079253,0.17975602,0.39869133,3
84954702,84913741,527633,0.24171554,0.17414673,0.4171327,3
85414738,85403741,527633,0.23635559,0.17512983,0.41557413,3
85974701,85963740,527633,0.24812692,0.17462899,0.41678655,3
86394763,86383753,527633,0.23678291,0.17637657,0.41497773,3
86954706,86943740,527633,0.27894816,0.17603731,0.40464765,3
87454773,87453740,527633,0.30801675,0.18791272,0.39514405,3
87874706,87873739,527633,0.27145296,0.17159243,0.4110963,3
88434705,88433739,527633,0.27972066,0.17128229,0.40724358,3
88974701,88923742,527633,0.29831594,0.1767655,0.40117025,3
89414699,89413739,527633,0.29755995,0.1768695,0.4007527,3
89974698,89973739,527633,0.297632,0.18364836,0.40054986,3
90474703,90473739,527633,0.30911246,0.17532982,0.4027794,3
90894704,90893740,527633,0.306203,0.17324898,0.398909,3
91454699,91453739,527633,0.30018857,0.19134837,0.40375733,3
91874719,91873739,527633,0.30294433,0.1777597,0.39906776,3
92434705,92433739,527633,0.29920352,0.17645848,0.40437692,3
92974706,92923739,527633,0.273526,0.1717661,0.40770528,3
