timestamp,nav_state,failure
64127693,15,0
64668257,15,0
65216861,15,0
65725637,15,0
66234289,15,0
66743303,15,0
67291735,15,0
67800504,15,0
68309231,15,0
68818244,15,0
69366889,15,0
69875512,15,0
70384161,15,0
70933297,15,0
71441587,15,0
71950515,15,0
72459182,15,0
73008029,15,0
73516716,15,0
74025324,15,0
74531693,15,0
75032887,15,0
75541835,15,0
75951848,0,0
76457687,0,0
76958273,0,0
77467001,0,0
77975836,0,0
78481854,0,0
78702092,15,0
79202838,15,0
79712045,15,0
80220351,15,0
80725705,15,0
81227927,15,0
81736709,15,0
82243796,15,0
82744191,15,0
83252938,15,0
83761929,15,0
84267691,15,0
84769274,15,0
85278528,15,0
85785702,15,0
86285758,15,0
86794429,15,0
87303287,15,0
87812123,15,0
88317752,15,0
88819751,15,0
89328615,15,0
89837106,15,0
90343125,15,0
90844608,15,0
91353347,15,0
91860692,15,0
92361036,15,0
92869955,15,0
93378550,15,0
