timestamp,bias_x[0],bias_x[1],bias_x[2],bias_x[3],bias_y[0],bias_y[1],bias_y[2],bias_y[3],bias_z[0],bias_z[1],bias_z[2],bias_z[3],valid[0],valid[1],valid[2],valid[3],stable[0],stable[1],stable[2],stable[3]
64401096,0.036760733,0.008029233,0.0,0.0,0.037256844,0.003217499,0.0,0.0,0.1034474,0.0010778203,0.0,0.0,1,0,0,0,1,0,0,0
93421142,-1.424476e-06,2.728343e-06,0.0,0.0,5.832273e-07,8.4759773e-07,0.0,0.0,-7.018381e-07,-1.0984825e-06,0.0,0.0,0,0,0,0,0,0,0,0
93441129,4.021763e-06,6.197338e-06,0.0,0.0,3.3935278e-06,2.6735866e-06,0.0,0.0,-6.2114354e-06,-3.740358e-06,0.0,0.0,0,0,0,0,0,0,0,0
