timestamp,indicated_airspeed_m_s,calibrated_airspeed_m_s,true_airspeed_m_s,calibrated_ground_minus_wind_m_s,calibraded_airspeed_synth_m_s,airspeed_derivative_filtered,throttle_filtered,pitch_filtered,airspeed_source
64527552,-3.168321,-3.2441096,-3.2292154,nan,7.0,0.0,0.014423041,0.0,1
64627549,-2.884529,-2.9535294,-2.9400165,nan,7.0,0.0,0.014423041,0.0,1
64727552,-2.5695834,-2.6310499,-2.6189766,nan,7.0,0.0,0.014423041,0.0,1
64927550,-3.168321,-3.2441096,-3.2292354,nan,7.0,0.0,0.014423041,0.0,1
65127550,-3.344162,-3.424157,-3.4084404,nan,7.0,0.0,0.014423041,0.0,1
65327555,-3.344162,-3.424157,-3.408453,nan,7.0,0.0,0.014423041,0.0,1
65527549,-2.5695834,-2.6310499,-2.6189637,nan,7.0,0.0,0.014423041,0.0,1
65727549,-2.884529,-2.9535294,-2.9399765,nan,7.0,0.0,0.014423041,0.0,1
65927550,-3.168321,-3.2441096,-3.2292314,nan,7.0,0.0,0.014423041,0.0,1
66127549,-2.9821286,-3.0534635,-3.0394218,nan,7.0,0.0,0.014423041,0.0,1
66327549,-3.168321,-3.2441096,-3.2292273,nan,7.0,0.0,0.014423041,0.0,1
66527549,-3.1683204,-3.2441092,-3.229243,nan,7.0,0.0,0.014423041,0.0,1
66727570,-3.168321,-3.2441096,-3.2292233,nan,7.0,0.0,0.014423041,0.0,1
66927549,-2.3361497,-2.3920321,-2.3810618,nan,7.0,0.0,0.014423041,0.0,1
67127549,-3.168321,-3.2441096,-3.2292194,nan,7.0,0.0,0.014423041,0.0,1
67327549,-3.168321,-3.2441096,-3.2292073,nan,7.0,0.0,0.014423041,0.0,1
67527549,-2.9821286,-3.0534635,-3.039456,nan,7.0,0.0,0.014423041,0.0,1
67727607,-3.168321,-3.2441096,-3.2292113,nan,7.0,0.0,0.014423041,0.0,1
67927550,-2.8845289,-2.9535291,-2.9399798,nan,7.0,0.0,0.014423041,0.0,1
68127551,-3.5112085,-3.5951993,-3.5786664,nan,7.0,0.0,0.014423041,0.0,1
68327549,-3.344162,-3.424157,-3.4084487,nan,7.0,0.0,0.014423041,0.0,1
68527549,-2.9434767,-3.013887,-3.000087,nan,7.0,0.0,0.014423041,0.0,1
68727549,-2.731599,-2.796941,-2.78411,nan,7.0,0.0,0.014423041,0.0,1
68927549,-3.168321,-3.2441096,-3.2292035,nan,7.0,0.0,0.014423041,0.0,1
69127549,-3.3010802,-3.3800447,-3.3645513,nan,7.0,0.0,0.014423041,0.0,1
69327550,-3.3010802,-3.3800447,-3.3645723,nan,7.0,0.0,0.014423041,0.0,1
69527550,-2.9821286,-3.0534635,-3.0394483,nan,7.0,0.0,0.014423041,0.0,1
69727549,-2.7315993,-2.7969413,-2.7840931,nan,7.0,0.0,0.014423041,0.0,1
69927549,-3.1683204,-3.2441092,-3.2292469,nan,7.0,0.0,0.014423041,0.0,1
70127549,-2.8845294,-2.9535296,-2.9399877,nan,7.0,0.0,0.014423041,0.0,1
70327549,-2.78351,-2.8500936,-2.8370047,nan,7.0,0.0,0.014423041,0.0,1
70527549,-3.1683204,-3.2441092,-3.229219,nan,7.0,0.0,0.014423041,0.0,1
70727550,-2.3361497,-2.3920321,-2.381044,nan,7.0,0.0,0.014423041,0.0,1
70927549,-2.8845294,-2.9535296,-2.9405081,nan,7.0,0.0,0.014423041,0.0,1
71127549,-3.2353814,-3.3127742,-3.2975605,nan,7.0,0.0,0.014423041,0.0,1
71327550,-2.884529,-2.9535294,-2.9405005,nan,7.0,0.0,0.014423041,0.0,1
71527549,-2.9821286,-3.0534635,-3.0394936,nan,7.0,0.0,0.014423041,0.0,1
71727549,-3.344162,-3.424157,-3.4090352,nan,7.0,0.0,0.014423041,0.0,1
71927574,-2.9821284,-3.0534632,-3.039482,nan,7.0,0.0,0.014423041,0.0,1
72127549,-2.9821286,-3.0534635,-3.0394635,nan,7.0,0.0,0.014423041,0.0,1
72327549,-3.1683204,-3.2441092,-3.2297585,nan,7.0,0.0,0.014423041,0.0,1
72527549,-3.1683204,-3.2441092,-3.2297506,nan,7.0,0.0,0.014423041,0.0,1
72727549,-3.168321,-3.2441096,-3.229767,nan,7.0,0.0,0.014423041,0.0,1
72927549,-3.168321,-3.2441096,-3.229775,nan,7.0,0.0,0.014423041,0.0,1
73127549,-3.0297496,-3.1022236,-3.088539,nan,7.0,0.0,0.014423041,0.0,1
73327549,-3.344162,-3.424157,-3.4090393,nan,7.0,0.0,0.014423041,0.0,1
73527549,-3.4907653,-3.5742671,-3.5578394,nan,7.0,0.0,0.014423041,0.0,1
73727549,-2.569584,-2.6310503,-2.6194344,nan,7.0,0.0,0.014423041,0.0,1
73927556,-3.168321,-3.2441096,-3.229791,nan,7.0,0.0,0.014423041,0.0,1
74127550,-2.9821286,-3.0534635,-3.0399637,nan,7.0,0.0,0.014423041,0.0,1
74327550,-3.1683204,-3.2441092,-3.2298026,nan,7.0,0.0,0.014423041,0.0,1
74527549,-2.943477,-3.0138872,-3.0005774,nan,7.0,0.0,0.014423041,0.0,1
74727549,-3.344162,-3.424157,-3.4090352,nan,7.0,0.0,0.014423041,0.0,1
74927617,-2.9821286,-3.0534635,-3.039975,nan,7.0,0.0,0.014423041,0.0,1
75127549,-3.344162,-3.424157,-3.4090183,nan,7.0,0.0,0.014423041,0.0,1
75327550,-3.3654969,-3.4460022,-3.4307714,nan,7.0,0.0,0.014423041,0.0,1
75527549,-3.168321,-3.2441096,-3.2297869,nan,7.0,0.0,0.014423041,0.0,1
75727549,-2.5695834,-2.6310499,-2.6194339,nan,7.0,0.0,0.014423041,0.0,1
75927566,-2.8845294,-2.9535296,-2.9404535,nan,7.0,0.0,0.014423041,0.0,1
76127549,-2.9821286,-3.0534635,-3.0400052,nan,7.0,0.0,0.014423041,0.0,1
76327549,-3.168321,-3.2441096,-3.2298071,nan,7.0,0.0,0.014423041,0.0,1
76527549,-2.5695834,-2.6310499,-2.6194308,nan,7.0,0.0,0.014423041,0.0,1
76727549,-2.7315993,-2.7969413,-2.7846103,nan,7.0,0.0,0.014423041,0.0,1
76927549,-3.274959,-3.3532987,-3.3385062,nan,7.0,0.0,0.014423041,0.0,1
77127549,-3.344162,-3.424157,-3.4090393,nan,7.0,0.0,0.014423041,0.0,1
77327551,-3.168321,-3.2441096,-3.229755,nan,7.0,0.0,0.014423041,0.0,1
77527549,-3.168321,-3.2441096,-3.229759,nan,7.0,0.0,0.014423041,0.0,1
77727550,-3.344162,-3.424157,-3.4090097,nan,7.0,0.0,0.014423041,0.0,1
77927549,-2.3966405,-2.45397,-2.443154,nan,7.0,0.0,0.014423041,0.0,1
78127549,-2.731599,-2.796941,-2.7845857,nan,7.0,0.0,0.014423041,0.0,1
78327550,-3.428703,-3.5107203,-3.4952466,nan,7.0,0.0,0.014423041,0.0,1
78527550,-2.78351,-2.8500936,-2.8374755,nan,7.0,0.0,0.014423041,0.0,1
78727549,-2.3361497,-2.3920321,-2.3814626,nan,7.0,0.0,0.014423041,0.0,1
78927549,-3.168321,-3.2441096,-3.229763,nan,7.0,0.0,0.014423041,0.0,1
79127554,-3.168321,-3.2441096,-3.229759,nan,7.0,0.0,0.014423041,0.0,1
79327549,-3.168321,-3.2441096,-3.229791,nan,7.0,0.0,0.014423041,0.0,1
79527549,-2.884529,-2.9535294,-2.9404604,nan,7.0,0.0,0.014423041,0.0,1
79727549,-3.0297496,-3.1022236,-3.088516,nan,7.0,0.0,0.014423041,0.0,1
79927549,-2.9821286,-3.0534635,-3.039971,nan,7.0,0.0,0.014423041,0.0,1
80127588,-3.6116917,-3.6980863,-3.68175,nan,7.0,0.0,0.014423041,0.0,1
80327549,-2.3361497,-2.3920321,-2.3814654,nan,7.0,0.0,0.014423041,0.0,1
80527549,-2.5695834,-2.6310499,-2.6194272,nan,7.0,0.0,0.014423041,0.0,1
80727550,-2.8845294,-2.9535296,-2.9404788,nan,7.0,0.0,0.014423041,0.0,1
80927550,-3.344162,-3.424157,-3.4090436,nan,7.0,0.0,0.014423041,0.0,1
81127581,-3.168321,-3.2441096,-3.2303028,nan,7.0,0.0,0.014423041,0.0,1
81327550,-3.0579662,-3.1311152,-3.1172605,nan,7.0,0.0,0.014423041,0.0,1
81527549,-3.0297496,-3.1022236,-3.0890665,nan,7.0,0.0,0.014423041,0.0,1
81727549,-2.6518292,-2.7152631,-2.703262,nan,7.0,0.0,0.014423041,0.0,1
81927549,-2.8845294,-2.9535296,-2.9404936,nan,7.0,0.0,0.014423041,0.0,1
