timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
64537713,-0.002606484,0.0013013066,0.00066734373,4988,0,1.0990939,0.31140095,-9.942116,4905,0,0,2,1
64542701,0.0069271415,-0.006573563,0.00014206732,4988,0,1.0332592,0.37830174,-9.974842,4905,0,0,2,1
64547688,0.000321349,0.0026556759,-0.0005359215,4987,0,1.1010374,0.26850256,-9.87488,4904,0,0,2,1
64552676,0.00027295167,-0.008349415,0.004058223,4988,0,1.0540848,0.36783576,-9.816357,4905,0,0,2,1
64557665,0.013690568,0.009532336,-0.0007964615,4989,0,1.0840614,0.21660934,-9.938149,4905,0,0,2,1
64562652,0.005970698,0.0024836464,0.002918552,4987,0,1.076548,0.20505218,-9.9270115,4905,0,0,2,1
64567640,-0.0010652357,0.0070131407,-0.0029059474,4988,0,1.10462,0.267609,-10.0411825,4904,0,0,2,1
64572629,-0.00495279,0.0063629705,-0.0023286482,4989,0,1.0256746,0.31715077,-10.049617,4905,0,0,2,1
64577616,0.00069177366,0.0064894855,-0.0034500675,4987,0,1.0782756,0.21361549,-10.0855665,4904,0,0,2,1
64582604,-0.0077195396,-0.0038701815,0.00089773146,4988,0,1.050212,0.3190472,-9.945708,4905,0,0,2,1
64587591,-0.004414636,0.006308045,0.0035835935,4987,0,1.0840672,0.22587745,-9.926648,4906,0,0,2,1
64592579,0.0009603904,0.00511725,-0.0011844037,4988,0,1.074112,0.23529392,-9.854679,7358,0,0,2,1
64597567,0.006175825,0.0024303948,-0.005766381,4988,0,1.0727806,0.371798,-9.929654,4905,0,0,2,1
64602555,-0.0030846165,0.0049535693,0.0019595341,4988,0,1.0520828,0.4081738,-9.951634,4905,0,0,2,1
64607543,-0.00015952316,0.0010418498,-0.002642568,4988,0,1.0502466,0.2993503,-9.904499,4904,0,0,2,1
64612531,0.008737203,0.0068146074,-0.00078799465,4988,0,1.0877637,0.29528478,-9.993404,4904,0,0,2,1
64617519,-4.4679167e-05,-0.0044977064,0.0060996795,4988,0,1.0783603,0.16837369,-9.99381,4905,0,0,2,1
64622506,0.008633936,0.0017632975,0.0016233737,4987,0,1.0238613,0.143349,-9.971546,4904,0,0,2,1
64627494,-0.0010100537,-0.004157727,-0.00087185955,4988,0,1.1179202,0.23903584,-9.920776,4905,0,0,2,1
64632483,0.004100424,0.008670518,-0.0032531482,4989,0,1.0239184,0.26548,-9.9164295,4905,0,0,2,1
64637470,-0.00931527,0.0050915056,0.0031927605,4987,0,1.1103323,0.2799682,-9.984254,4905,0,0,2,1
64642458,-0.00303712,0.0033056715,-0.004090255,4988,0,1.0614765,0.28515604,-9.957669,4905,0,0,2,1
64647446,-0.0044633825,0.004730774,0.008349428,4988,0,1.0952585,0.35828945,-10.020603,4904,0,0,2,1
64652434,0.0033003301,7.265804e-05,-0.005007467,4988,0,1.0069243,0.23647968,-9.9887295,4904,0,0,2,1
64657421,-0.0013847196,-0.0010359008,-0.002625832,4987,0,1.067122,0.33815724,-9.954811,4905,0,0,2,1
