timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
64540338,64540207,0.6605866,-0.029967114,-0.06917331,nan,nan,nan,nan,nan
64542832,64542701,0.66076463,-0.02981393,-0.069586955,nan,nan,nan,nan,nan
64640090,64639964,0.65421826,-0.03591846,-0.06994104,nan,nan,nan,nan,nan
64742360,64742215,0.6556948,-0.03597392,-0.070149265,nan,nan,nan,nan,nan
64839606,64839478,0.660746,-0.041751906,-0.069518305,nan,nan,nan,nan,nan
64941856,64941729,0.65491384,-0.035938904,-0.06990982,nan,nan,nan,nan,nan
65039134,65038992,0.660353,-0.04247786,-0.06990971,nan,nan,nan,nan,nan
65141370,65141243,0.6604004,-0.04185234,-0.069797985,nan,nan,nan,nan,nan
65243621,65243494,0.6607944,-0.04141952,-0.06966461,nan,nan,nan,nan,nan
65340886,65340758,0.6614506,-0.041093335,-0.070632406,nan,nan,nan,nan,nan
65443127,65443009,0.66131693,-0.041577503,-0.069627374,nan,nan,nan,nan,nan
65540397,65540272,0.66619253,-0.03662397,-0.069064125,nan,nan,nan,nan,nan
65642647,65642523,0.6612781,-0.041287348,-0.069566146,nan,nan,nan,nan,nan
65739909,65739786,0.66172,-0.040778026,-0.06934139,nan,nan,nan,nan,nan
65842158,65842037,0.6619544,-0.040964767,-0.06930989,nan,nan,nan,nan,nan
65944417,65944289,0.65035886,-0.029068962,-0.069344945,nan,nan,nan,nan,nan
66041676,66041552,-0.8934297,1.0,-0.0785482,nan,nan,nan,nan,nan
66143930,66143803,-0.99518347,1.0,-0.0822489,nan,nan,nan,nan,nan
66241186,66241066,0.6529304,-0.032195345,-0.0716836,nan,nan,nan,nan,nan
66343454,66343317,0.65855867,-0.04059629,-0.07098185,nan,nan,nan,nan,nan
66440714,66440581,0.66175354,-0.042215303,-0.06624796,nan,nan,nan,nan,nan
66542956,66542832,0.6650237,-0.04281248,-0.064123504,nan,nan,nan,nan,nan
66642711,66642589,0.6644616,-0.041449532,-0.06706122,nan,nan,nan,nan,nan
66742503,66742346,0.6618794,-0.037341937,-0.070339605,nan,nan,nan,nan,nan
66842225,66842103,0.78267086,0.13192858,-0.06650678,nan,nan,nan,nan,nan
66941993,66941861,0.7986974,0.20130283,-0.05299403,nan,nan,nan,nan,nan
67041741,67041618,0.80206,0.19794023,-0.050168723,nan,nan,nan,nan,nan
67141505,67141375,0.8525444,0.14725474,-0.061130468,nan,nan,nan,nan,nan
67241258,67241133,0.66175914,-0.02566172,-0.06968051,nan,nan,nan,nan,nan
67343516,67343384,0.6610229,-0.024042143,-0.071675636,nan,nan,nan,nan,nan
67440771,67440647,0.6644661,-0.02359779,-0.07080528,nan,nan,nan,nan,nan
67543040,67542898,-0.70200175,1.0,-0.06969318,nan,nan,nan,nan,nan
67640338,67640162,-0.8136089,1.0,-0.07296383,nan,nan,nan,nan,nan
67742544,67742413,-0.46214908,0.79729384,-0.07590255,nan,nan,nan,nan,nan
67839799,67839677,0.66959476,-0.036288396,-0.07345802,nan,nan,nan,nan,nan
67942059,67941928,0.66646695,-0.03287308,-0.07307885,nan,nan,nan,nan,nan
68044300,68044179,0.6655141,-0.038464025,-0.071386896,nan,nan,nan,nan,nan
68141576,68141442,0.67425716,-0.03729321,-0.06648421,nan,nan,nan,nan,nan
68243815,68243694,0.6732868,-0.031356346,-0.068307094,nan,nan,nan,nan,nan
68341090,68340957,0.67045355,-0.023830248,-0.07122727,nan,nan,nan,nan,nan
68443332,68443208,0.47132695,0.2366135,-0.07115146,nan,nan,nan,nan,nan
68540602,68540472,-0.6745637,1.0,-0.06861366,nan,nan,nan,nan,nan
68642849,68642723,0.0125118075,0.6321582,-0.065439485,nan,nan,nan,nan,nan
68742621,68742481,0.6711078,-0.024266643,-0.0679595,nan,nan,nan,nan,nan
68842430,68842241,0.67368877,-0.019554388,-0.07076049,nan,nan,nan,nan,nan
68942127,68941996,0.6760742,-0.023415994,-0.072340384,nan,nan,nan,nan,nan
69041879,69041753,0.6788801,-0.029282939,-0.06882102,nan,nan,nan,nan,nan
69141647,69141514,0.6793848,-0.030236553,-0.06651821,nan,nan,nan,nan,nan
69241394,69241268,0.6761487,-0.024556737,-0.06949201,nan,nan,nan,nan,nan
69341156,69341025,0.6711728,-0.022421043,-0.07343375,nan,nan,nan,nan,nan
69440903,69440783,0.67066795,-0.025950981,-0.07391383,nan,nan,nan,nan,nan
69540674,69540540,0.6697179,-0.024709,-0.07048312,nan,nan,nan,nan,nan
69642914,69642792,0.6821409,-0.02773578,-0.06659528,nan,nan,nan,nan,nan
69740185,69740055,0.67661345,-0.026357304,-0.068462335,nan,nan,nan,nan,nan
69842429,69842306,0.6720437,-0.022498917,-0.07254248,nan,nan,nan,nan,nan
69939701,69939570,0.66495,-0.019612564,-0.07298276,nan,nan,nan,nan,nan
70041945,70041821,0.6172793,-0.07577916,-0.0725881,nan,nan,nan,nan,nan
70144372,70144074,-0.5125722,0.20046152,-0.08275516,nan,nan,nan,nan,nan
70241455,70241336,-1.0,0.39941812,-0.09315163,nan,nan,nan,nan,nan
70343907,70343590,-0.6049188,0.09372598,-0.093862206,nan,nan,nan,nan,nan
70440972,70440852,-0.2874063,0.009197231,-0.054916076,nan,nan,nan,nan,nan
70543399,70543104,-0.15975511,-0.031800658,-0.024432434,nan,nan,nan,nan,nan
70640500,70640367,0.5232559,-0.17170563,-0.07502344,nan,nan,nan,nan,nan
70742929,70742620,0.67593133,-0.031460505,-0.06898962,nan,nan,nan,nan,nan
70842500,70842376,0.6717987,-0.02741344,-0.070716895,nan,nan,nan,nan,nan
70942427,70942135,0.6618858,-0.021078272,-0.0734882,nan,nan,nan,nan,nan
71042013,71041891,0.83222425,0.16777602,-0.066163,nan,nan,nan,nan,nan
71141947,71141651,0.6900245,0.3099757,-0.051286124,nan,nan,nan,nan,nan
71241531,71241406,0.5191813,0.48081893,-0.047054924,nan,nan,nan,nan,nan
71341464,71341165,0.51001656,0.48998365,-0.05292908,nan,nan,nan,nan,nan
71441043,71440921,0.59224635,0.40775388,-0.05538154,nan,nan,nan,nan,nan
71540993,71540681,0.7510557,0.24894455,-0.054166593,nan,nan,nan,nan,nan
71640558,71640436,0.85377085,0.14622936,-0.05134086,nan,nan,nan,nan,nan
71740496,71740196,0.86077356,0.1392267,-0.058500193,nan,nan,nan,nan,nan
71840076,71839951,0.67589784,-0.01768474,-0.06445026,nan,nan,nan,nan,nan
71942488,71942203,0.61523443,-0.061442308,-0.07038655,nan,nan,nan,nan,nan
72039588,72039467,1.0,-0.6703122,-0.07315185,nan,nan,nan,nan,nan
72141981,72141718,1.0,-0.6570816,-0.07016135,nan,nan,nan,nan,nan
72244093,72243970,1.0,-0.5867433,-0.06301791,nan,nan,nan,nan,nan
72341500,72341233,1.0,-0.67394465,-0.06393258,nan,nan,nan,nan,nan
72443610,72443485,1.0,-0.67293894,-0.0694095,nan,nan,nan,nan,nan
72541015,72540749,-0.67890936,1.0,-0.0716544,nan,nan,nan,nan,nan
72643135,72643000,-0.6717882,1.0,-0.07297792,nan,nan,nan,nan,nan
72740568,72740264,-0.6735489,1.0,-0.070665844,nan,nan,nan,nan,nan
72842640,72842516,-0.6802283,1.0,-0.070381336,nan,nan,nan,nan,nan
72942525,72942273,-0.67729247,1.0,-0.07241583,nan,nan,nan,nan,nan
73042154,73042031,1.0,-0.46144736,-0.0723873,nan,nan,nan,nan,nan
73142033,73141789,0.82127386,-0.16423778,-0.071219854,nan,nan,nan,nan,nan
73241671,73241547,0.6826893,-0.02179451,-0.068503566,nan,nan,nan,nan,nan
73341551,73341304,0.6802798,-0.025517326,-0.07075549,nan,nan,nan,nan,nan
73441184,73441062,0.6750354,-0.024451207,-0.07156258,nan,nan,nan,nan,nan
73541052,73540820,0.67434895,-0.020340096,-0.07394731,nan,nan,nan,nan,nan
73643193,73643072,0.6761712,-0.020226967,-0.074842416,nan,nan,nan,nan,nan
73740576,73740336,0.6788055,-0.023845654,-0.071463674,nan,nan,nan,nan,nan
73842712,73842587,-0.5914937,0.34869987,-0.08503434,nan,nan,nan,nan,nan
73940088,73939851,-1.0,0.5000001,-0.10318089,nan,nan,nan,nan,nan
74042223,74042103,-1.0,0.5000001,-0.106126554,nan,nan,nan,nan,nan
74139606,74139366,-1.0,0.17050761,-0.11098371,nan,nan,nan,nan,nan
74241740,74241618,0.671802,-0.006517957,-0.072834976,nan,nan,nan,nan,nan
74344041,74343870,0.68085694,-0.02381916,-0.07009164,nan,nan,nan,nan,nan
74441252,74441134,0.6795434,-0.03177325,-0.064684324,nan,nan,nan,nan,nan
