timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
65215639,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750392.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66216626,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750406.0,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67217625,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750420.8,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68221624,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750435.5,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69224625,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750450.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70223625,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750466.0,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71224625,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750481.2,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
72217631,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750497.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
73215650,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750513.0,99.99,99.99,66,35,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
74215636,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750529.8,99.99,99.99,65,22,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
75215635,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750546.0,99.99,99.99,65,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
76214656,0,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750563.0,99.99,99.99,65,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
