timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
64519626,64519626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750382.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
64615639,64615639,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750383.8,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
64716625,64716625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750384.8,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
64816625,64816625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750386.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
64915628,64915628,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750388.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65015640,65015640,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750389.2,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65118632,65118632,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750390.8,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65215639,65215639,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750392.0,99.99,99.99,68,15,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65314632,65314632,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750393.5,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65414626,65414626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750394.8,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65516626,65516626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750396.2,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65619626,65619626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750397.5,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65715740,65715740,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750399.2,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65816625,65816625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750400.8,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
65915654,65915654,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750402.0,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66015656,66015656,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750403.5,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66116625,66116625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750405.0,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66216626,66216626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750406.0,99.99,99.99,73,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66316630,66316630,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750407.5,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66414626,66414626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750409.2,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66516632,66516632,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750410.8,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66619626,66619626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750412.0,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66715980,66715980,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750413.5,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66816624,66816624,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750415.0,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
66915627,66915627,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750416.2,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67016625,67016625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750417.8,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67115627,67115627,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750419.0,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67217625,67217625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750420.8,99.99,99.99,68,8,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67315629,67315629,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750422.2,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67415637,67415637,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750423.8,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67515810,67515810,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750425.2,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67616626,67616626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750426.8,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67719630,67719630,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750428.0,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67820626,67820626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750429.5,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
67920251,67920251,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750431.0,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68020114,68020114,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750432.8,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68121664,68121664,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750434.0,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68221624,68221624,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750435.5,99.99,99.99,78,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68322629,68322629,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750437.0,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68422624,68422624,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750438.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68522624,68522624,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750439.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68620626,68620626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750441.5,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68723626,68723626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750443.0,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68819625,68819625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750444.5,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
68933625,68933625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750446.0,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69029629,69029629,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750447.5,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69129870,69129870,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750449.0,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69224625,69224625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750450.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69325640,69325640,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750452.0,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69426626,69426626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750453.5,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69523904,69523904,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750455.2,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69624639,69624639,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750456.8,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69729625,69729625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750458.2,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69823626,69823626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750459.5,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
69923624,69923624,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750461.0,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70025093,70025093,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750462.8,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70125241,70125241,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750464.5,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70223625,70223625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750466.0,99.99,99.99,68,7,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70321974,70321974,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750467.5,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70422625,70422625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750469.0,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70524010,70524010,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750470.2,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70622625,70622625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750471.8,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70722632,70722632,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750473.5,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70824626,70824626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750475.2,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
70920631,70920631,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750476.8,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71023680,71023680,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750478.2,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71121626,71121626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750480.0,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71224625,71224625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750481.2,99.99,99.99,68,6,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71317626,71317626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750482.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71423635,71423635,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750484.5,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71521631,71521631,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750486.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71617626,71617626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750487.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71721349,71721349,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750489.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71816626,71816626,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750490.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
71924625,71924625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750492.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
72017631,72017631,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750493.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
72118625,72118625,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750495.8,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
72217631,72217631,0.0,0.0,-17.0,0.0,0,10813493,999.00006,3.1415925,4294967.5,3750497.2,99.99,99.99,72,4,0.0,0.0,0.0,0.0,0.0,0,0,nan,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
